"id";"tipo";"disciplina";"tema";"subtema";"dificuldade";"fonte";"ano";"enunciado";"alternativa_a";"alternativa_b";"alternativa_c";"alternativa_d";"alternativa_e";"resposta_correta";"explicacao";"resposta"
"4710";"multipla";"Matematica";"Algebra";"Fatoracao";"Medio";"Vestibular";"2024";"A fatoracao de x^2 - 9 e:";"(x-3)(x+3)";"(x-9)(x+1)";"(x-3)^2";"(x+3)^2";"(x-1)(x+9)";"a";"x^2 - 9 = x^2 - 3^2 = (x-3)(x+3). Produto da soma pela diferenca (diferenca de quadrados).";""
"4711";"multipla";"Matematica";"Geometria Plana";"Angulos inscritos";"Dificil";"Vestibular";"2024";"O angulo inscrito numa circunferencia e a metade do angulo central que abrange o mesmo arco. Se o angulo central mede 80 graus, o angulo inscrito e:";"40 graus";"80 graus";"160 graus";"20 graus";"60 graus";"a";"Angulo inscrito = (1/2) * angulo central = 80/2 = 40 graus.";""
"4712";"multipla";"Matematica";"Funcoes";"Grafico de funcao quadratica";"Medio";"Vestibular";"2024";"A parabola f(x) = ax^2 + bx + c abre para cima quando:";"a > 0";"a < 0";"b > 0";"c > 0";"Discriminante > 0";"a";"O sinal do coeficiente 'a' determina a concavidade da parabola: a > 0 abre para cima (concavidade positiva); a < 0 abre para baixo.";""
"4713";"multipla";"Matematica";"Progressao Aritmetica";"Interpolacao";"Medio";"Vestibular";"2024";"Entre os termos 2 e 14 de uma PA, foram inseridos 5 meios aritmeticos. A razao da PA e:";"2";"3";"4";"6";"12";"a";"Com 5 meios entre 2 e 14, ha 7 termos totais. r = (14-2)/(7-1) = 12/6 = 2.";""
"4714";"multipla";"Matematica";"Inequacoes";"Inequacao do 2o grau";"Dificil";"Vestibular";"2024";"A solucao de x^2 - 5x + 6 < 0 e:";"2 < x < 3";"x < 2 ou x > 3";"x < 3 e x > 2";"x = 2 ou x = 3";"Todo real";"a";"As raizes sao x=2 e x=3. Como a > 0, a parabola abre para cima, logo a funcao e negativa (< 0) entre as raizes: 2 < x < 3.";""
"4715";"multipla";"Matematica";"Geometria Espacial";"Piramide";"Medio";"Vestibular";"2024";"O volume de uma piramide de base quadrada com lado 6 cm e altura 4 cm e:";"48 cm3";"144 cm3";"72 cm3";"36 cm3";"96 cm3";"a";"V = (1/3)*Ab*h = (1/3)*36*4 = 48 cm3.";""
"4716";"multipla";"Matematica";"Analise Combinatoria";"Anagramas";"Medio";"Vestibular";"2024";"Quantos anagramas tem a palavra AMOR?";"24";"12";"4";"16";"8";"a";"AMOR tem 4 letras distintas. Numero de anagramas = 4! = 24.";""
"4717";"multipla";"Matematica";"Estatistica";"Quartis";"Dificil";"Vestibular";"2024";"No conjunto ordenado {1, 3, 5, 7, 9, 11, 13}, a mediana (Q2) e:";"7";"5";"9";"6";"8";"a";"O conjunto tem 7 elementos. A mediana e o 4o elemento: 7.";""
"4718";"multipla";"Matematica";"Numeros";"Multiplos e fatores";"Facil";"Vestibular";"2024";"Um numero e primo quando:";"E divisivel apenas por 1 e por ele mesmo";"E par";"Termina em 1, 3, 7 ou 9";"E impar";"E multiplo de 3";"a";"Numero primo e aquele que tem exatamente dois divisores: 1 e ele mesmo. Ex.: 2, 3, 5, 7, 11, 13... O numero 2 e o unico primo par.";""
"4719";"multipla";"Matematica";"Financeira";"Amortizacao";"Dificil";"Vestibular";"2024";"No sistema de amortizacao SAC (Sistema de Amortizacao Constante), as parcelas sao:";"Decrescentes";"Constantes";"Crescentes";"Irregulares";"Calculadas pelo sistema Price";"a";"No SAC, a amortizacao e constante e os juros diminuem a cada periodo (pois o saldo devedor cai), resultando em parcelas totais decrescentes.";""
