"id";"tipo";"disc";"tema";"subtema";"dif";"fonte";"ano";"xp";"enunciado";"a";"b";"c";"d";"e";"ok";"exp"
"ENEM_2017_Q177";"multipla";"Matemática";"Geometria Espacial";"Equações do 2º grau";"Médio";"ENEM";"2017";"15";"![](https://enem.dev/2017/questions/177/56a01150-592b-4611-8550-81876ca345ec.png) As letras do alfabeto, entre as 26 possíveis, bem como os dígitos, entre os 10 possíveis, podem se repetir em qualquer das opções. A empresa quer escolher uma opção de formato cujo número de senhas distintas possíveis seja superior ao número esperado de clientes, mas que esse número não seja superior ao dobro do número esperado de clientes.";"I.";"II.";"III.";"IV.";"V.";"e";"A resposta correta é a alternativa E. V."
"ENEM_2017_Q178";"multipla";"Matemática";"Matemática Financeira";"Equações do 2º grau";"Médio";"ENEM";"2017";"15";"![](https://enem.dev/2017/questions/178/9f831180-9696-4e04-9744-29b02d88f8e8.png)";"64";"56";"49";"36";"28";"e";"A resposta correta é a alternativa E. 28"
"ENEM_2016_Q001";"multipla";"História";"Literatura Brasileira";"Romantismo";"Médio";"ENEM";"2016";"15";"Sentimos que toda satisfação de nossos desejos advinda do mundo assemelha-se à esmola que mantém hoje o mendigo vivo, porém prolonga amanhã a sua fome. A resignação, ao contrário, assemelha-se à fortuna herdada: livra o herdeiro para sempre de todas as preocupações. SCHOPENHAUER, A. **Aforismo para a sabedoria da vida.** São Paulo: Martins Fontes, 2005.";"Consagração de relacionamentos afetivos.";"Administração da independência interior.";"Fugacidade do conhecimento empírico.";"Liberdade de expressão religiosa.";"Busca de prazeres efêmeros.";"b";"A resposta correta é a alternativa B. Administração da independência interior."
"ENEM_2016_Q002";"multipla";"História";"Língua Estrangeira (Inglês)";"Análise sintática";"Médio";"ENEM";"2016";"15";"Batizado por Tancredo Neves de “Nova República”, o período que marca o reencontro do Brasil com os governos civis e a democracia ainda não completou seu quinto ano e já viveu dias de grande comoção. Começou com a tragédia de Tancredo, seguiu pela euforia do Plano Cruzado, conheceu as depressões da inflação e das ameaças da hiperinflação e desembocou na movimentação que antecede as primeiras eleições diretas para presidente em 29 anos. O álbum dos presidentes: a história vista pelo JB. **Jornal do Brasil**, 15 nov. 1989.";"Representação do legislativo com a fórmula do bipartidarismo.";"Detenção de lideranças populares por crimes de Subversão.";"Presença de políticos com trajetórias no regime autoritário.";"Prorrogação das restrições advindas dos atos institucionais.";"Estabilidade da economia com o congelamento anual de preços.";"c";"A resposta correta é a alternativa C. Presença de políticos com trajetórias no regime autoritário."
"ENEM_2016_Q003";"multipla";"História";"Interpretação e Produção de Texto";"Comprensión lectora";"Médio";"ENEM";"2016";"15";"![](https://enem.dev/2016/questions/3/812288c1-3e37-4369-914a-057525abd52e.png) Os moradores de Andalsnes, na Noruega, poderiam se dar ao luxo de morar perto do trabalho nos dias úteis e de se refugiar na calmaria do bosque aos fins de semana. E sem sair da mesma casa. Bastaria achar uma vaga para estacionar o imóvel antes de curtir o novo endereço. Disponível em: http://casavogue.globo.com. Acesso em 3 out 2015 (adaptado)";"Êxodo rural.";"Movimento pendular.";"Migração de retorno.";"Deslocamento sazonal.";"Ocupação de áreas centrais.";"b";"A resposta correta é a alternativa B. Movimento pendular."
"ENEM_2016_Q004";"multipla";"Sociologia";"Artes e Cultura";"Comprensión lectora";"Médio";"ENEM";"2016";"15";"O Rio de Janeiro tem projeção imediata no próprio estado e no Espírito Santo, e parcela do Sul do estado da Bahia, e na Zona da Mata, e Minas Gerais, onde tem influência dividida com Belo Horizonte. Compõem a rede urbana do Rio de Janeiro, entre outras cidades: Vitória, Juiz de Fora, Cachoeiro de Itapemirim, Campos dos Goytacazes, Volta Redonda – Barra Mansa, Teixeira de Freitas, Angra dos Reis e Teresópolis. Disponível em: http://ibge.gov.br. Acesso em: 9 jul.2015 (adaptado).";"Frente pioneira.";"Zona de transição.";"Região polarizada.";"Área de conurbação.";"Periferia metropolitana.";"c";"A resposta correta é a alternativa C. Região polarizada."
"ENEM_2016_Q005";"multipla";"História";"Literatura Portuguesa";"Arte contemporânea";"Médio";"ENEM";"2016";"15";"**TEXTO I** Documentos do século XVI algumas vezes se referem aos habitantes indígenas Como “os brasis” ou “gente brasília” e, ocasionalmente no século XVII, o termo “brasileiro” era a eles aplicado, mas as referências ao status econômico e jurídico desses eram muito mais populares. Assim, os termos “negro da terra” e “índios” eram utilizados com mais frequência do que qualquer outro. SCHWARTZ, S. B. Gente da terra braziliense da nação. Pensando o Brasil a Construção de um povo. In: MOTA, C. G. (Org.) **Viagem incompleta** a experiência brasileira (1500-2000). São Paulo Senac, 2000 (adaptado) **TEXTO II** Índio é um conceito construído no processo de conquista da América pelos europeus. Desinteressados pela diversidade cultural, imbuídos de forte preconceito para com o outro, o indivíduo de outras culturas, espanhóis, portugueses, franceses e anglo-saxões terminaram por denominar da mesma forma povos tão dispares quanto os tupinambas e os astecas. SILVA, K. W.; SILVA, M. H. **Dicionário de conceitos históricos**, São Paulo: Contexto, 2005";"Concepção idealizada do território, entendido como geograficamente indiferenciado.";"Percepção corrente de uma ancestralidade comum às populações ameríndias.";"Compreensão etnocêntrica acerca das populações dos territórios conquistados.";"Transposição direta das Categorias originadas no imaginário medieval.";"Visão utópica configurada a partir de fantasias de riqueza.";"c";"A resposta correta é a alternativa C. Compreensão etnocêntrica acerca das populações dos territórios conquistados."
"ENEM_2016_Q006";"multipla";"História";"Língua Estrangeira (Espanhol)";"Comprensión lectora";"Fácil";"ENEM";"2016";"10";"Ser ou não ser — eis a questão. Morrer — dormir — Dormir! Talvez sonhar. Aí está o obstáculo! Os sonhos que hão de vir no sono da morte Quando tivermos escapado ao tumulto vital Nos obriguam a hesitar: e é essa a reflexão Que dá à desventura uma vida tão longa. SHAKESPEARE, W. **Hamlet**. Porto Alegre: L&PM, 2007";"Consciência de si e angústia humana.";"Inevitabilidade do destino e incerteza moral.";"Tragicidade da personagem e ordem do mundo.";"Racionalidade argumentativa e loucura iminente.";"Dependência paterna e impossibilidade de ação.";"a";"A resposta correta é a alternativa A. Consciência de si e angústia humana."
"ENEM_2016_Q007";"multipla";"História";"Comunicação e Tecnologia";"Romantismo";"Fácil";"ENEM";"2016";"10";"**TEXTO I** ![](https://enem.dev/2016/questions/7/6576ec6c-8680-4c1b-90c0-6c259bf29f52.jpg) Tradução: “As mulheres do futuro farão da Lua um lugar mais limpo para se viver”. Disponível em: www.propagandashistoricas.com.br. Acesso em: 16 out. 2015. **TEXTO II** **Metade da nova equipe da Nasa** **é composta por mulheres** Até hoje, cerca de 350 astronautas americanos já estiveram no espaço, enquanto as mulheres não chegam a ser um terço desse número. Após o anúncio da turma composta 50% por mulheres, alguns internautas escreveram comentários machistas e desrespeitosos sobre a escolha nas redes sociais. Disponível em: https//catracalivre com br. Acesso em 10 mar 2016";"Elitização da carreira científica.";"Qualificação da atividade doméstica.";"Ambição de indústrias patrocinadoras.";"Manutenção de estereótipos de gênero.";"Equiparação de papeis nas relações familiares.";"d";"A resposta correta é a alternativa D. Manutenção de estereótipos de gênero."
"ENEM_2016_Q008";"multipla";"História";"Língua Estrangeira (Espanhol)";"Comprensión lectora";"Fácil";"ENEM";"2016";"10";"A África Ocidental é conhecida pela dinâmica das suas mulheres comerciantes, caracterizadas pela perícia, autonomia e mobilidade. A sua presença, que fora atestada por viajantes e por missionários portugueses que visitaram a costa a partir do século XV, Consta também na ampla documentação sobre a região. A literatura é rica em referências às grandes mulheres como as vendedoras ambulantes, cujo jeito para o negócio, bem como a autonomia e mobilidade, é tão típico da região. HAVIK, P. Dinâmicas e assimetrias afro-atlânticas: a agência feminina e representações em mudança na Guiné (séculos XIX e XX). In: PANTOJA, S. (Org.). **Identidades, memórias e histórias em terras africanas**, Brasília: LGE; Luanda: Nzila, 2006.";"Restrição à realização do comércio ambulante por africanos escravizados e seus descendentes.";"Convivência entre homens e mulheres livres, de diversas origens, no pequeno comércio.";"Presença de mulheres negras no comércio de rua de diversos produtos e alimentos.";"Dissolução dos hábitos culturais trazidos do continente de origem dos escravizados.";"Entrada de imigrantes portugueses nas atividades ligadas ao pequeno comércio urbano.";"c";"A resposta correta é a alternativa C. Presença de mulheres negras no comércio de rua de diversos produtos e alimentos."
