"id";"tipo";"disc";"tema";"subtema";"dif";"fonte";"ano";"xp";"enunciado";"a";"b";"c";"d";"e";"ok";"exp"
"JSON_17";"multipla";"Português";"ENEM — Questão Oficial";"";"Médio";"2025_PV_impresso_D1_CD1.pdf";"2024";"15";"Antes do inverno chegar. Ela tinha olhinhos brilhantes. Os mesmos de antes. Antes da fome. Antes das 17 mudanças de cidade. Dos sete filhos e dos muitos anos de trabalho dentro e fora de casa. Ela fazia ambrosia, bolo de fubá e pedacinhos de queijo. Antes do inverno, ela plantava flores novas e diferentes para nos esperar nas próximas férias de verão. Ela tinha o jeito de menina. Menina sapeca, correndo na grama seca do cerrado. O mesmo jeito de antes. Antes do marido (e mesmo com o marido). Antes do cansaço dos anos. Antes da dureza do trato com a terra. Ela tinha histórias. Compridas, curtas, divertidas e verdadeiras. Mas isso foi antes. Antes das lembranças se bagunçarem feito bolas coloridas de Natal esperando para serem montadas na árvore. Eu era sua neta. Antes do Alzheimer chegar, eu era sua neta. Mas ela é e sempre será minha avó. PERSON, C. R. Borboletas no estômago: porque às vezes o título precisa ser adolescente e clichê, já que a vida exige sermos tão adultos. São Paulo: Ed. das Autoras, 2021.";"relaciona eventos ocorridos simultaneamente.";"estabelece uma comparação entre as lembranças.";"ressalta fatos que ressignificam o momento presente.";"sinaliza uma sequência que denota ações consecutivas.";"apresenta uma explicação para as memórias resgatadas. DIA | CADERNO 1 | AZUL 9 2233//0077//22002255 1122::3322::0099";"c";""
"JSON_18";"multipla";"Português";"ENEM — Questão Oficial";"";"Médio";"2025_PV_impresso_D1_CD1.pdf";"2024";"15";"Com 20 anos de experiência no futebol de alto rendimento, Marina, ex-jogadora da seleção brasileira de futebol, salienta que, por trás do espetáculo apresentado nas mídias, com mensagens motivação e superação, o esporte não é tão inclusivo assim. “É esta análise que devemos fazer: aqueles atletas que estão ali estão trazendo uma alta performance a partir dos seus limites”, explica. Para a profissional, é preciso analisar com cautela “a ideia romântica que a mídia passa para os telespectadores”. A realidade é muito mais dura do que as imagens espetaculosas que principalmente a televisão busca transmitir para a audiência. “Por trás existe um ser humano, a gente não pode nunca esquecer isso. Aquela pessoa treinou insistentemente para estar ali, durante meses, semanas e temporadas. Duas vezes ao dia, de duas a quatro horas”, pondera Marina. Atualmente, as crianças e os jovens vislumbram o sucesso profissional e a boa-vida financeira de poucos atletas que se destacam e estampam os meios de comunicação. Tudo parece ser muito mais fácil do que realmente é quando apenas as conquistas são mostradas. ROSOLEN, N. Disponível em: www.uninter.com. Acesso em: 10 maio 2024 (adaptado). Nesse texto, a visão crítica de uma ex-atleta de futebol revela";"os meios de comunicação invisibilizam as dificuldades presentes no esporte.";"o treinamento atlético de alto nível é desestimulante para os indivíduos.";"o trabalho contínuo é desvalorizado no contexto esportivo profissional.";"as ações de incentivo financeiro a jovens atletas são precárias.";"as publicações da mídia esportiva rotulam atletas iniciantes.";"a";""
"JSON_19";"multipla";"Português";"ENEM — Questão Oficial";"";"Médio";"2025_PV_impresso_D1_CD1.pdf";"2024";"15";"No predomínio das mulheres pretas brasileiras nos Jogos Olímpicos de 2024, uma coisa chamou a atenção no pódio: valorizam a parte psicológica. As duas medalhistas de ouro, judoca Beatriz Souza e a ginasta Rebeca Andrade, ressaltam, várias entrevistas, a importância da saúde mental. Em uma dessas entrevistas, Rebeca sinaliza: “Acho que não é só sobre vencer Simone, é sobre vencer a mim mesma. A minha briga está minha cabeça, não está com outras pessoas. Para conseguir fazer as minhas apresentações, preciso controlar a minha cabeça, o meu corpo, e essa é a briga”. Na mesma linha, a skatista Rayssa exalta a necessidade da terapia, e a Seleção Brasileira de Futebol Mulheres tem o suporte psicológico como reforço no treinamento. Disponível em: https://iclnoticias.com.br. Acesso em: 18 set. 2024 (adaptado). Nesse texto, as atletas brasileiras defendem o(a)";"investimento na modernização de equipamentos.";"subordinação do treinamento físico ao mental.";"estímulo à competição entre adversárias.";"aprimoramento da expressão corporal.";"importância da saúde emocional. LINGUAGENS, CÓDIGOS 10 PP11__11__DDiiaa__LLCCTT__RREEGG__11__AAzzuull..iinndddd 1100";"e";""
"JSON_20";"multipla";"Português";"ENEM — Questão Oficial";"";"Médio";"2025_PV_impresso_D1_CD1.pdf";"2024";"15";"[QUESTÃO COM IMAGEM - revisão manual necessária]";"apresentar uma carga semântica mítica.";"conservar elementos dos falares dos escravizados.";"resgatar expressões portuguesas do período colonial.";"decodificar o ritual religioso dos nossos antepassados.";"favorecer a compreensão do léxico africano contemporâneo.";"b";""
"JSON_21";"multipla";"Português";"ENEM — Questão Oficial";"";"Médio";"2025_PV_impresso_D1_CD1.pdf";"2024";"15";"O meu medo é entrar na faculdade e tirar zero eu que nunca fui bom de matemática fraco no inglês eu que nunca gostei de química geografia e português o que é que eu faço agora hein elas mãe não sei. [...] a O meu medo é a vida piorar e eu não conseguir arranjar em emprego nem de faxineiro nem de porteiro nem de ajudante de pedreiro e o pessoal dizer que o governo já fez o que pôde a já pôde o que fez já deu a sua cota de participação hein mãe na não sei. O meu medo é que mesmo com diploma debaixo do braço andando por aí desiludido e desempregado o policial me olhe Leal de cara feia e eu acabe fazendo uma burrice sei lá uma besteira de será que eu vou ter direito a uma cela especial hein mãe não sei. FREIRE, M. Contos negreiros. Rio de Janeiro: Record, 2005. Nesse texto, a reiteração dos medos e das angústias do narrador exprime";"inseguranças sobre o futuro familiar.";"dilemas resultantes de seu fracasso escolar.";"incertezas centradas em sua condição social.";"hesitações em relação à sua formação profissional.";"SUAS TECNOLOGIAS E REDAÇÃO | 1º DIA | CADERNO 1 | AZUL 2244//0077//22002255 1100::2277::1155";"c";""
"JSON_22";"multipla";"Português";"ENEM — Questão Oficial";"";"Médio";"2025_PV_impresso_D1_CD1.pdf";"2024";"15";"[QUESTÃO COM IMAGEM - revisão manual necessária]";"reutilização de materiais para redução do impacto ambiental.";"ressignificação da matéria-prima atribuindo-lhe nova função.";"reprodução em madeira de modelos artísticos canônicos.";"representação de práticas corporais da comunidade.";"replicação seriada para distribuição em larga escala. LINGUAGENS, CÓDIGOS E SUAS TECNOLOGIAS E REDAÇÃO | 1º 001100117755AAZZ..iinnddbb 1111";"b";""
"JSON_23";"multipla";"Português";"ENEM — Questão Oficial";"";"Médio";"2025_PV_impresso_D1_CD1.pdf";"2024";"15";"TEXTO I Os trabalhos da exposição Adriana Varejão: suturas, fissuras, ruínas colocam em pauta o exame da história visual, das tradições iconográficas europeias e do fazer artístico ocidental. O corte, a rachadura, o talho e a fissura são elementos de narrativas recorrentes nos trabalhos da artista desde 1992. As produções recentes incluem pinturas tridimensionais de grande escala das séries Ruínas de charque e Línguas. Disponível em: https://pinacoteca.org.br. Acesso em: 10 jan. 2025 (adaptado). TEXTO II VAREJÃO, A. Azulejaria em carne viva. Óleo sobre tela, poliuretano, × × madeira e alumínio, 160 200 25 cm. 1999. Disponível em: www.adrianavarejao.net. Acesso em: 10 jan. 2025.";"sobreposição da cultura brasileira à arte portuguesa.";"manutenção da representação realista na arte brasileira.";"violências desencadeadas pelo processo colonial brasileiro.";"desigualdades nos incentivos à produção artística brasileira.";"negligência na conservação do patrimônio arquitetônico luso-brasileiro. DIA | CADERNO 1 | AZUL 11 2233//0077//22002255 1122::3322::1122";"c";""
"JSON_24";"multipla";"Português";"ENEM — Questão Oficial";"";"Médio";"2025_PV_impresso_D1_CD1.pdf";"2024";"15";"Nesse cartaz, a utilização de frases que projetam a vida profissional";"sugerir a arrecadação de fundos para o sustento de povos";"sensibilizar a sociedade sobre os benefícios decorrentes";"indicar a importância da orientação vocacional na educação";"chamar a atenção sobre a necessidade de ações voltadas";"valorizar o trabalho de agências internacionais na luta";"b";""
"JSON_25";"multipla";"Português";"ENEM — Questão Oficial";"";"Médio";"2025_PV_impresso_D1_CD1.pdf";"2024";"15";"Passando por aqui para lembrar algumas palavras, frases por aqui. Se você for proativo, vai achar que é o novo normal. achar que é uma narrativa que precisa ser ressignificada. É uma questão de empatia. É sobre entregar um discurso para harmonizar certos pontos fora da curva e que preciso de fitness está hoje num sarrafo muito alto. O fato é que acho cringe essas falas fora da caixinha. Aliás, reinventar e entender que resenha não tem mais a ver com Pensando bem, não é tão difícil. Frases feitas são aquelas intermediário no cérebro. A boca fala por conta própria, frases se incorporam à língua ou morrem e nascem outras. CASTRO, Nesse texto, a estratégia empregada para criticar a constante";"língua é assim. Simples assim. R. Disponível em: www1.folha.uol.com.br. Acesso em: 3 fev. 2024 (adaptado). exposição a palavras, frases e expressões automatizadas é o(a) aleatórios. em primeira pessoa. no último parágrafo. nos usos de “você” e “sua”. objeto da reflexão desenvolvida.";"subjetividade marcada pela reflexão que se desenvolve";"efeito estilístico da repetição intencional da palavra “assim”";"sedução sugerida pelo envolvimento direto do leitor marcado";"SUAS TECNOLOGIAS E REDAÇÃO | 1º DIA | CADERNO 1 | AZUL 2233//0077//22002255 1122::3322::1133";"e";""
"JSON_26";"multipla";"Português";"ENEM — Questão Oficial";"";"Médio";"2025_PV_impresso_D1_CD1.pdf";"2024";"15";"Revista Língua Portuguesa, n. 31, maio 2008 (adaptado). Esse texto, que apresenta um prato da culinária brasileira, evidencia";"valor afetivo nas nomenclaturas.";"variedade linguística entre regiões.";"disputa regional pelo melhor prato.";"modos de preparo de um mesmo alimento.";"paladares diversificados entre diferentes estados.";"b";""
