"id";"tipo";"disciplina";"tema";"subtema";"dificuldade";"fonte";"ano";"enunciado";"alternativa_a";"alternativa_b";"alternativa_c";"alternativa_d";"alternativa_e";"resposta_correta";"explicacao";"resposta"
"4059";"multipla";"Matematica";"Algebra";"Potenciacao";"Facil";"Vestibular";"2024";"O valor de 2^10 e:";"1024";"512";"2048";"100";"20";"a";"2^10 = 1024. Memorize: 2^1=2, 2^2=4, 2^3=8, 2^4=16, 2^5=32, 2^6=64, 2^7=128, 2^8=256, 2^9=512, 2^10=1024.";""
"4060";"multipla";"Matematica";"Numeros";"Fatorial";"Facil";"Vestibular";"2024";"O valor de 5! (cinco fatorial) e:";"120";"25";"60";"24";"720";"a";"5! = 5 x 4 x 3 x 2 x 1 = 120.";""
"4061";"multipla";"Matematica";"Combinatoria";"Arranjo simples";"Medio";"Vestibular";"2024";"De quantas maneiras podemos eleger presidente e vice entre 6 candidatos?";"30";"15";"36";"12";"720";"a";"A(6,2) = 6!/(6-2)! = 6!/4! = 6x5 = 30.";""
"4062";"multipla";"Matematica";"Estatistica";"Moda e mediana";"Facil";"Vestibular";"2024";"No conjunto {3, 5, 5, 7, 9, 9, 9}, a moda e:";"9";"5";"7";"3";"Amodal";"a";"A moda e o valor que aparece com maior frequencia. O numero 9 aparece 3 vezes (maior frequencia), enquanto 5 aparece 2 vezes e os demais 1 vez.";""
"4063";"multipla";"Matematica";"Geometria Plana";"Perimetro";"Facil";"Vestibular";"2024";"Um retangulo tem lados de 4 cm e 6 cm. Seu perimetro e:";"20 cm";"24 cm";"10 cm";"12 cm";"48 cm";"a";"Perimetro = 2(l + a) = 2(4 + 6) = 2 x 10 = 20 cm.";""
"4064";"multipla";"Fisica";"Mecanica";"Atrito";"Medio";"Vestibular";"2024";"Um bloco de 5 kg repousa numa superficie horizontal. O coeficiente de atrito estatico e 0,4 e g=10 m/s2. A forca maxima de atrito estatico e:";"20 N";"0,4 N";"50 N";"2 N";"12,5 N";"a";"Fatrito_max = mi_e x N = mi_e x m x g = 0,4 x 5 x 10 = 20 N.";""
"4065";"multipla";"Fisica";"Termodinamica";"Dilatacao termica";"Medio";"Vestibular";"2024";"Uma barra de aco de 2 m de comprimento e aquecida de 20C a 120C. O coeficiente de dilatacao linear e 12x10^-6 /C. O aumento de comprimento e:";"0,0024 m";"0,024 m";"0,24 m";"2,4 m";"0,00024 m";"a";"DeltaL = L0 x alfa x DeltaT = 2 x 12x10^-6 x 100 = 2400x10^-6 = 0,0024 m.";""
"4066";"multipla";"Fisica";"Ondulatoria";"Efeito Doppler";"Dificil";"Vestibular";"2024";"O Efeito Doppler sonoro ocorre quando:";"Ha movimento relativo entre a fonte sonora e o observador, alterando a frequencia percebida";"O som e refletido por uma superficie";"Duas ondas sonoras se encontram e se somam";"O som passa por um meio mais denso";"A amplitude da onda aumenta com a distancia";"a";"O Efeito Doppler: quando fonte e observador se aproximam, a frequencia percebida e maior (som mais agudo); quando se afastam, a frequencia percebida e menor (som mais grave). Aplica-se tambem a luz (desvio para o azul = aproximacao; desvio para o vermelho = afastamento) e e usado em radar, ultrassom medico e astronomia.";""
"4067";"multipla";"Fisica";"Eletricidade";"Circuitos eletricos";"Medio";"Vestibular";"2024";"Dois resistores de 6 ohms sao ligados em paralelo. A resistencia equivalente e:";"3 ohms";"12 ohms";"6 ohms";"1 ohm";"36 ohms";"a";"Para resistores identicos em paralelo: Req = R/n = 6/2 = 3 ohms. Ou pela formula geral: 1/Req = 1/6 + 1/6 = 2/6, Req = 3 ohms.";""
"4068";"multipla";"Fisica";"Eletromagnetismo";"Forca magnetica";"Medio";"Vestibular";"2024";"Uma carga positiva de 2 C move-se a 3 m/s num campo magnetico de 4 T (perpendicular). A forca magnetica sobre a carga e:";"24 N";"12 N";"6 N";"8 N";"24 T";"a";"F = q * v * B * sen(90) = 2 x 3 x 4 x 1 = 24 N.";""
"4069";"multipla";"Quimica";"Quimica Geral";"Solubilidade";"Medio";"Vestibular";"2024";"Semelhante dissolve semelhante e o principio que explica por que:";"Substancias polares dissolvem substancias polares e apolares dissolvem apolares";"A agua dissolve todos os compostos organicos";"O benzeno e miscivel em agua";"Substancias ionicas nao se dissolvem em agua";"Todos os gases sao solúveis em agua";"a";"O principio 'like dissolves like' (semelhante dissolve semelhante): solventes polares (agua) dissolvem solutos polares e ionicos; solventes apolares (benzeno, hexano) dissolvem solutos apolares. Agua nao dissolve bem gorduras (apolares) porque as interacoes agua-agua (H) sao muito mais fortes que agua-gordura.";""
"4070";"multipla";"Quimica";"Quimica Organica";"Combustao";"Facil";"Vestibular";"2024";"Na combustao completa de hidrocarbonetoss os produtos sao sempre:";"CO2 e H2O";"CO e H2O";"C e H2";"CO2 e H2";"CO e CO2";"a";"Na combustao COMPLETA de hidrocarbonetos (com excesso de oxigenio), todo o carbono se oxida a CO2 e todo o hidrogenio a H2O. Exemplo: CH4 + 2O2 -> CO2 + 2H2O. Na combustao incompleta (falta de O2) forma-se CO (monoxido de carbono) e/ou C (fuligem).";""
"4071";"multipla";"Quimica";"Quimica Geral";"Propriedades coligativas";"Dificil";"Vestibular";"2024";"A adicao de sal (NaCl) a agua provoca o abaixamento do ponto de congelamento porque:";"Os ions dissolvidos dificultam a formacao da estrutura cristalina do gelo (crioscopia)";"O sal aquece a agua por reacao exotermica";"O sal remove o oxigenio dissolvido na agua";"Os ions Na+ e Cl- aumentam a viscosidade da agua";"A agua se torna mais densa com o sal";"a";"A crioscopia e uma propriedade coligativa: a presenca de soluto (eletrolito como NaCl) abaixa o ponto de congelamento. DeltaTf = Kf x m x i (onde i = fator de Van't Hoff). O NaCl dissocia em 2 ions, dobrando o efeito. Os ions perturbam a rede cristalina do gelo, necessitando temperatura mais baixa para solidificar.";""
"4072";"multipla";"Biologia";"Genetica";"Ligacao e permutacao";"Dificil";"Vestibular";"2024";"Genes localizados no mesmo cromossomo tendem a ser herdados juntos, fenomeno chamado de:";"Ligacao genica (linkage)";"Epistasia";"Pleiotropia";"Codominancia";"Penetrancia incompleta";"a";"A ligacao genica (linkage) ocorre quando genes estao no mesmo cromossomo (genes ligados) e tendem a ser herdados conjuntamente, violando a Segunda Lei de Mendel (segregacao independente). O crossing-over (permutacao) durante a meiose pode separar genes ligados, criando recombinantes. A frequencia de recombinacao mede a distancia entre genes (mapa genetico).";""
"4073";"multipla";"Biologia";"Fisiologia Humana";"Respiracao celular";"Medio";"Vestibular";"2024";"Na respiracao celular aerobia, a etapa que ocorre na mitocondria e produz a maior quantidade de ATP e:";"Ciclo de Krebs e fosforilacao oxidativa (cadeia respiratoria)";"Glicose";"Fermentacao latica";"Fotossintese";"Glicolise";"a";"A respiracao aerobia tem tres etapas: glicolise (citoplasma, 2 ATP), ciclo de Krebs (mitocondria, 2 ATP) e cadeia respiratoria/fosforilacao oxidativa (membrana interna mitocondrial, ~32-34 ATP). O rendimento total e ~36-38 ATP por molecula de glicose. A cadeia respiratoria usa o gradiente de protons para sintetizar ATP via ATP-sintase.";""
"4074";"multipla";"Biologia";"Ecologia";"Tipos de ecossistemas";"Facil";"Vestibular";"2024";"Os principais biomas terrestres brasileiros incluem:";"Amazonia, Cerrado, Caatinga, Mata Atlantica, Pantanal e Pampa";"Taiga, Tundra, Savana africana e Floresta temperada";"Oceanos, Recifes de coral e Manguezais";"Deserto do Saara, Floresta de bambu e Estepe";"Selva tropical australiana, Chaparral e Pradaria norte-americana";"a";"O Brasil possui seis biomas terrestres reconhecidos pelo IBGE: Amazonia (maior), Cerrado (segundo maior), Caatinga (semiarido nordestino), Mata Atlantica (litoral), Pantanal (planicie alagavel) e Pampa (extremo sul). Alem desses, ha ecossistemas costeiros (manguezais, restingas, recifes). O Brasil e o pais com maior biodiversidade do planeta.";""
"4075";"multipla";"Historia";"Historia Geral";"Iluminismo";"Medio";"Vestibular";"2024";"O Iluminismo, movimento intelectual do seculo XVIII, caracterizou-se pela:";"Fe na razao, no progresso e na ciencia como instrumentos de emancipacao humana";"Valorizacao da fe religiosa sobre a razao";"Defesa da monarquia absoluta e do direito divino dos reis";"Rejeicao da ciencia moderna em favor da tradicao";"Apologia do sistema feudal";"a";"O Iluminismo (ou Ilustracao) foi um movimento filosofico e cultural que pregava a razao, a ciencia, a tolerancia religiosa, os direitos naturais e o progresso humano. Seus principais representantes incluem Voltaire, Rousseau, Montesquieu, Locke e os Enciclopedistas. Influenciou as revolucoes americana e francesa.";""
