"id";"tipo";"disc";"tema";"subtema";"dif";"fonte";"ano";"xp";"enunciado";"a";"b";"c";"d";"e";"ok";"exp"
"ENEM_2011_Q045";"multipla";"História";"Língua Estrangeira (Inglês)";"Mídias digitais";"Médio";"ENEM";"2011";"15";"As migrações transnacionais, intensificadas e generalizadas nas últimas décadas do século XX, expressam aspectos particularmente importantes da problemática racial, visto como dilema também mundial. Deslocam-se indivíduos, famílias e coletividades para lugares próximos e distantes, envolvendo mudanças mais ou menos drásticas nas condições de vida e trabalho, em padrões e valores socioculturais. Deslocam-se para sociedades semelhantes ou radicalmente distintas, algumas vezes compreendendo culturas ou mesmo civilizações totalmente diversas. IANNI, O. **A era do globalismo.** Rio de Janeiro: Civilização Brasileira, 1996.";"A busca de oportunidades de trabalho e o aumento de barreiras contra a imigração.";"A necessidade de qualificação profissional e a abertura das fronteiras para os imigrantes.";"O desenvolvimento de projetos de pesquisa e o acautelamento dos bens dos imigrantes.";"A expansão da fronteira agrícola e a expulsão dos imigrantes qualificados.";"A fuga decorrente de conflitos políticos e o fortalecimento de políticas sociais.";"a";"A resposta correta é a alternativa A. A busca de oportunidades de trabalho e o aumento de barreiras contra a imigração."
"ENEM_2011_Q046";"multipla";"Biologia";"Comunicação e Tecnologia";"Coesão e coerência";"Médio";"ENEM";"2011";"15";"![](https://enem.dev/2011/questions/46/47ffbebd-35fe-40ff-b7f6-c1ede9958539.png)";"O travamento do motor, para que ele não se solte aleatoriamente.";"A seleção da velocidade, controlada pela pressão nos dentes da engrenagem.";"O controle do sentido da velocidade tangencial, permitindo, inclusive, uma fácil leitura do seu valor.";"A determinação do movimento, devido ao caráter aleatório, cuja tendência é o equilíbrio.";"A escolha do ângulo a ser girado, sendo possível, inclusive, medi-lo pelo número de dentes da engrenagem.";"d";"A resposta correta é a alternativa D. A determinação do movimento, devido ao caráter aleatório, cuja tendência é o equilíbrio."
"ENEM_2011_Q047";"multipla";"Biologia";"Interpretação e Produção de Texto";"Análise sintática";"Médio";"ENEM";"2011";"15";"Os personagens da figura estão representando uma situação hipotética de cadeia alimentar. ![](https://enem.dev/2011/questions/47/c2d2193d-4cda-4ab5-864f-e67b401f83d9.jpg)";"Produtor e consumidor primário.";"Consumidor primário e consumidor secundário.";"Consumidor secundário e consumidor terciário.";"Consumidor terciário e produtor.";"Consumidor secundário e consumidor primário.";"c";"A resposta correta é a alternativa C. Consumidor secundário e consumidor terciário."
"ENEM_2011_Q048";"multipla";"Biologia";"Literatura Brasileira";"Mídias digitais";"Médio";"ENEM";"2011";"15";"A produção de soro antiofídico é feita por meio da extração da peçonha de serpentes que, após tratamento é introduzida em um cavalo. Em seguida são feitas sangrias para avaliar a concentração de anticorpos produzidos pelo cavalo. Quando essa concentração atinge o valor desejado, é realizada a sangria final para obtenção do soro. As hemácias são devolvidas ao animal, por meio de uma técnica denominada plasmaferese, a fim de reduzir os efeitos colaterais provocados pela sangria. Disponível em: http://www.infobibos.com. Acesso em: 28 abr. 2010 (adaptado).";"Febre alta e constante.";"Redução de imunidade.";"Aumento da pressão arterial.";"Quadro de leucemia profunda.";"Problemas no transporte de oxigênio.";"e";"A resposta correta é a alternativa E. Problemas no transporte de oxigênio."
"ENEM_2011_Q049";"multipla";"Biologia";"Língua Estrangeira (Inglês)";"Arte contemporânea";"Médio";"ENEM";"2011";"15";"Um paciente deu entrada em um pronto-socorro apresentando os seguintes sintomas: cansaço, dificuldade em respirar e sangramento nasal. O médico solicitou um hemograma ao paciente para definir um diagnóstico. Os resultados estão dispostos na tabela: ![](https://enem.dev/2011/questions/49/f89f293e-0067-4618-80d8-facffa61b33e.jpg)";"O sangramento nasal é devido à baixa quantidade de plaquetas, que são responsáveis pela coagulação sanguínea.";"O cansaço ocorreu em função da quantidade de glóbulos brancos, que são responsáveis pela coagulação sanguínea.";"A dificuldade respiratória decorreu da baixa quantidade de glóbulos vermelhos, que são responsáveis pela defesa imunológica.";"O sangramento nasal é decorrente da baixa quantidade de glóbulos brancos, que são responsáveis pelo transporte de gases no sangue.";"A dificuldade respiratória ocorreu pela quantidade de plaquetas, que são responsáveis pelo transporte de oxigênio no sangue.";"a";"A resposta correta é a alternativa A. O sangramento nasal é devido à baixa quantidade de plaquetas, que são responsáveis pela coagulação sanguínea."
"ENEM_2011_Q050";"multipla";"Biologia";"Literatura Brasileira";"Análise sintática";"Médio";"ENEM";"2011";"15";"![](https://enem.dev/2011/questions/50/eaf14b98-b405-49df-aa42-3b0df75a4075.jpg)";"Benzeno.";"Metano.";"Glicose.";"Octano.";"Etanol.";"c";"A resposta correta é a alternativa C. Glicose."
"ENEM_2011_Q051";"multipla";"Biologia";"Literatura Brasileira";"Comprensión lectora";"Médio";"ENEM";"2011";"15";"Para evitar o desmatamento da Mata Atlântica nos arredores da cidade de Amargosa, no Recôncavo da Bahia, o Ibama tem atuado no sentido de fiscalizar, entre outras, as pequenas propriedades rurais que dependem da lenha proveniente das matas para a produção da farinha de mandioca, produto típico da região. Com isso, pequenos produtores procuram alternativas como o gás de cozinha, o que encarece a farinha.";"Construção, nas pequenas propriedades, de grandes fornos elétricos para torrar a mandioca.";"Plantação, em suas propriedades, de árvores para serem utilizadas na produção de lenha.";"Permissão, por parte do Ibama, da exploração da Mata Atlântica apenas pelos pequenos produtores.";"Construção de biodigestores, para a produção de gás combustível a partir de resíduos orgânicos da região.";"Coleta de carvão de regiões mais distantes, onde existe menor intensidade de fiscalização do Ibama.";"d";"A resposta correta é a alternativa D. Construção de biodigestores, para a produção de gás combustível a partir de resíduos orgânicos da região."
"ENEM_2011_Q052";"multipla";"Biologia";"Língua Estrangeira (Espanhol)";"Arte contemporânea";"Médio";"ENEM";"2011";"15";"Belém é cercada por 39 ilhas, e suas populações convivem com ameaças de doenças. O motivo, apontado por especialistas, é a poluição da água do rio, principal fonte de sobrevivência dos ribeirinhos. A diarreia é frequente nas crianças e ocorre como consequência da falta de saneamento básico, já que a população não tem acesso à água de boa qualidade. Como não há água potável, a alternativa é consumir a do rio.";"Filtração.";"Cloração.";"Coagulação.";"Fluoretação.";"Decantação.";"b";"A resposta correta é a alternativa B. Cloração."
"ENEM_2011_Q053";"multipla";"Biologia";"Gramática e Linguística";"Análise sintática";"Médio";"ENEM";"2011";"15";"O vírus do papiloma humano (HPV, na sigla em inglês) causa o aparecimento de verrugas e infecção persistente, sendo o principal fator ambiental do câncer de colo de útero nas mulheres. O vírus pode entrar pela pele ou por mucosas do corpo, o qual desenvolve anticorpos contra a ameaça, embora em alguns casos a defesa natural do organismo não seja suficiente. Foi desenvolvida uma vacina contra o HPV, que reduz em até 90% as verrugas e 85,6% dos casos de infecção persistente em comparação com pessoas não vacinadas. Disponível em: http://g1.globo.com. Acesso em: 12 jun. 2011.";"Alta concentração de macrófagos.";"Elevada taxa de anticorpos específicos anti-HPV circulantes.";"Aumento na produção de hemácias após a infecção por vírus HPV.";"Rapidez na produção de altas concentrações de linfócitos matadores.";"Presença de células de memória que atuam na resposta secundária.";"e";"A resposta correta é a alternativa E. Presença de células de memória que atuam na resposta secundária."
"ENEM_2011_Q054";"multipla";"Biologia";"Comunicação e Tecnologia";"Mídias digitais";"Médio";"ENEM";"2011";"15";"Certas ligas estanho-chumbo com composição específica formam um estético simples, o que significa que uma liga com essas características se comporta como uma substância pura, com um ponto de fusão definido, no caso 183 ºC. Essa é uma temperatura inferior mesmo ao ponto de fusão dos metais que compõem esta liga (o estanho puro funde a 232 ºC e o chumbo puro a 320 ºC), o que justifica sua ampla utilização na soldagem de componentes eletrônicos, em que o excesso de aquecimento deve sempre ser evitado. De acordo com as normas internacionais, os valores mínimo e máximo das densidades para essas ligas são de 8,74 g/mL e 8,82 g/mL, respectivamente. As densidades do estanho e do chumbo são 7,3 g/mL e 11,3 g/mL, respectivamente. Um lote contendo 5 amostras de solda estanho-chumbo foi analisado por um técnico, por meio da determinação de sua composição percentual em massa, cujos resultados estão mostrados no quadro a seguir. ![](https://enem.dev/2011/questions/54/64333d1a-422a-4677-b3bf-911c48bf81fd.jpg)";"I e II.";"I e III.";"II e IV.";"III e V.";"IV e V.";"c";"A resposta correta é a alternativa C. II e IV."
