"id";"tipo";"disc";"tema";"subtema";"dif";"fonte";"ano";"xp";"enunciado";"a";"b";"c";"d";"e";"ok";"exp"
"ENEM_2010_Q007";"multipla";"História";"Língua Estrangeira (Espanhol)";"Arte contemporânea";"Fácil";"ENEM";"2010";"10";"Pensando nas correntes e prestes a entrar no braço que deriva da Corrente do Golfo para o norte, lembrei-me de um vidro de café solúvel vazio. Coloquei no vidro uma nota cheia de zeros, uma bola cor rosa-choque. Anotei a posição e data: Latitude 49º49′ N, Longitude 23º49′ W. Tampei e joguei na água. Nunca imaginei que receberia uma carta com a foto de um menino norueguês, segurando a bolinha e a estranha nota. KLINK, A. **Parati: entre dois pólos.** São Paulo: Companhia das Letras, 1998 (adaptado).";"A relação que se estabelece entre as distâncias representadas no mapa e as distâncias reais da superfície cartografada.";"O registro de que os paralelos são verticais e o convergem para os polos, e os meridianos são círculos imaginários, horizontais e equidistantes.";"A informação de um conjunto de linhas imaginárias que permitem localizar um ponto ou acidente geográfico na superfície terrestre.";"A latitude como distância em graus entre um ponto e o Meridiano de Greenwich, e a longitude como a distância em graus entre um ponto e o Equador.";"A forma de projeção cartográfica, usado para navegação, onde os meridianos e paralelos distorcem a superfície do planeta.";"c";"A resposta correta é a alternativa C. A informação de um conjunto de linhas imaginárias que permitem localizar um ponto ou acidente geográfico na superfície terrestre."
"ENEM_2010_Q008";"multipla";"Sociologia";"Artes e Cultura";"Mídias digitais";"Fácil";"ENEM";"2010";"10";"![](https://enem.dev/2010/questions/8/a4c1596f-3cc7-4a97-966e-ccc2d1b0db88.jpg)";"Magmáticas, pois a ação de vulcões causou as maiores extinções desses animais já conhecidas ao longo da história terrestre.";"Sedimentares, pois os restos podem ter sido soterrados e litificados com o restante dos sedimentos.";"Magmáticas, pois são as rochas mais facilmente erodidas, possibilitando a formação de tocas que foram posteriormente lacradas.";"Sedimentares, já que cada uma das camadas encontradas na figura simboliza um evento de erosão dessa área representada.";"Metamórficas, pois os animais representados precisavam estar perto de locais quentes.";"b";"A resposta correta é a alternativa B. Sedimentares, pois os restos podem ter sido soterrados e litificados com o restante dos sedimentos."
"ENEM_2010_Q009";"multipla";"História";"Interpretação e Produção de Texto";"Mídias digitais";"Fácil";"ENEM";"2010";"10";"O G-20 é o grupo que reúne os países do G-7, os mais industrializados do mundo (EUA, Japão, Alemanha, França, Reino Unido, Itália e Canadá), a União Europeia e os principais emergentes (Brasil, Rússia, Índia, China, África do Sul, Arábia Saudita, Argentina, Austrália, Coreia do Sul, Indonésia, México e Turquia). Esse grupo de países vem ganhando força nos fóruns internacionais de decisão e consulta. ALLAN. R. **Crise global**. Dísponivel em: http://conteudoclippingmp.planejamento.gov.br. Acesso em: 31 jul. 2010.";"Apresentam características econômicas promissoras para as próximas décadas.";"Possuem base tecnológica mais elevada.";"Apresentam índices de igualdade social e econômica mais acentuados.";"Apresentam diversidade ambiental suficiente para impulsionar a economia global.";"Possuem similaridades culturais capazes de alavancar a economia mundial.";"a";"A resposta correta é a alternativa A. Apresentam características econômicas promissoras para as próximas décadas."
"ENEM_2010_Q010";"multipla";"História";"Língua Estrangeira (Inglês)";"Coesão e coerência";"Fácil";"ENEM";"2010";"10";"A Inglaterra pedia lucros e recebia lucros. Tudo se transformava em lucro. As cidades tinham sua sujeira lucrativa, suas favelas lucrativas, sua fumaça lucrativa, sua desordem lucrativa, sua ignorância lucrativa, seu desespero lucrativo. As novas fábricas e os novos altos-fornos eram como as Pirâmides, mostrando mais a escravização do homem que seu poder. DEANE, P. **A Revolução Industrial.** Rio de Janeiro: Zahar, 1979 (adaptado).";"A facilidade em se estabelecerem relações lucrativas transformava as cidades em espaços privilegiados para a livre iniciativa, característica da nova sociedade capitalista.";"O desenvolvimento de métodos de planejamento urbano aumentava a eficiência do trabalho industrial.";"A construção de núcleos urbanos integrados por meios de transporte facilitava o deslocamento dos trabalhadores das periferias até as fábricas.";"A grandiosidade dos prédios onde se localizavam as fábricas revelava os avanços da engenharia e da arquitetura do período, transformando as cidades em locais de experimentação estética e artística.";"O alto nível de exploração dos trabalhadores industriais ocasionava o surgimento de aglomerados urbanos marcados por péssimas condições de moradia, saúde e higiene.";"e";"A resposta correta é a alternativa E. O alto nível de exploração dos trabalhadores industriais ocasionava o surgimento de aglomerados urbanos marcados por péssimas condições de moradia, sa..."
"ENEM_2010_Q011";"multipla";"História";"Língua Estrangeira (Espanhol)";"Mídias digitais";"Fácil";"ENEM";"2010";"10";"A evolução do processo de transformação de matérias-primas em produtos acabados ocorreu em três estágios: artesanato, manufatura e maquinofatura.";"Trabalhava conforme o ritmo das máquinas e de maneira padronizada.";"Trabalhava geralmente sem o uso de máquinas e de modo diferente do modelo de produção em série.";"Empregavam fontes de energia abundantes para o funcionamento das máquinas.";"Realizava parte da produção por cada operário, com uso de máquinas e trabalho assalariado.";"Faziam interferência do processo produtivo por técnicos e gerentes com vistas a determinar o ritmo de produção.";"b";"A resposta correta é a alternativa B. Trabalhava geralmente sem o uso de máquinas e de modo diferente do modelo de produção em série."
"ENEM_2010_Q012";"multipla";"História";"Língua Estrangeira (Espanhol)";"Modernismo";"Fácil";"ENEM";"2010";"10";"A serraria construía ramais ferroviários que adentravam as grandes matas, onde grandes locomotivas com guindastes e correntes gigantescas de mais de 100 metros arrastavam, para as composições de trem, as toras que jaziam abatidas por equipes de trabalhadores que anteriormente passavam pelo local. Quando o guindaste arrastava as grandes toras em direção à composição de trem, os ervais nativos que existiam em meio às matas eram destruídos por este deslocamento. MACHADO P. P. **Lideranças do Contestado**. Campinas: Unicamp, 2004 (adaptado).";"A absorção dos trabalhadores rurais como trabalhadores da serraria, resultando em um processo de êxodo rural.";"O desemprego gerado pela introdução das novas máquinas, que diminuíam a necessidade de mão de obra.";"A desorganização da economia tradicional, que sustentava os posseiros e os trabalhadores rurais da região.";"A diminuição do poder dos grandes coronéis da região, que passavam disputar o poder político com os novos agentes.";"O crescimento dos conflitos entre os operários empregados nesses empreendimentos e os seus proprietários, ligados ao capital internacional.";"c";"A resposta correta é a alternativa C. A desorganização da economia tradicional, que sustentava os posseiros e os trabalhadores rurais da região."
"ENEM_2010_Q013";"multipla";"História";"Língua Estrangeira (Espanhol)";"Coesão e coerência";"Fácil";"ENEM";"2010";"10";"As secas e o apelo econômico da borracha — produto que no final do século XIX alcançava preços altos nos mercados internacionais — motivaram a movimentação de massas humanas oriundas do Nordeste do Brasil para o Acre. Entretanto, até o início do século XX, essa região pertencia à Bolívia, embora a maioria da sua população fosse brasileira e não obedecesse à autoridade boliviana. Para reagir à presença de brasileiros, o governo de La Paz negociou o arrendamento da região a uma entidade internacional, o Bolivian Syndicate, iniciando violentas disputas dos dois lados da fronteira. O conflito só terminou em 1903, com a assinatura do Tratado de Petrópolis, pelo qual o Brasil comprou o território por 2 milhões de libras esterlinas. DISPONÍVEL em: www.mre.gov.br. Acesso em: 03 nov. 2008 (adaptado)";"Pela formalização do Tratado de Petrópolis, que indenizava o Brasil pela sua anexação.";"Por meio do auxílio do Bolivian Syndicate aos emigrantes brasileiros na região.";"Devido à crescente emigração de brasileiros que exploravam os seringais.";"Em função da presença de inúmeros imigrantes estrangeiros na região.";"Pela indenização que os emigrantes brasileiros pagaram à Bolívia.";"c";"A resposta correta é a alternativa C. Devido à crescente emigração de brasileiros que exploravam os seringais."
"ENEM_2010_Q014";"multipla";"Sociologia";"Artes e Cultura";"Arte contemporânea";"Fácil";"ENEM";"2010";"10";"No dia 28 de fevereiro de 1985, era inaugurada a Estrada de Ferro Carajás, pertencente e diretamente operada pela Companhia Vale do Rio Doce (CVRD), na região Norte do país, ligando o interior ao principal porto da região, em São Luís. Por seus, aproximadamente, 900 quilômetros de linha, passam, hoje, 5353 vagões e 100 locomotivas. Dísponivel em: http://www.transportes.gov.br. Acesso em 27 jul. 2010 (adaptado).";"Produção de energia para as principais áreas industriais do país.";"Produção sustentável de recursos minerais não metálicos.";"Capacidade de produção de minerais metálicos.";"Logística de importação de matérias-primas industriais.";"Produção de recursos minerais energéticos.";"c";"A resposta correta é a alternativa C. Capacidade de produção de minerais metálicos."
"ENEM_2010_Q015";"multipla";"História";"Literatura Portuguesa";"Mídias digitais";"Fácil";"ENEM";"2010";"10";"A usina hidrelétrica de Belo Monte será construída no rio Xingu, no município de Vitória de Xingu, no Pará. A usina será a terceira maior do mundo e a maior totalmente brasileira, com capacidade de 11,2 mil megawatts. Os índios do Xingu tomam a paisagem com seus cocares, arcos e flechas. Em Altamira, no Pará, agricultores fecharam estradas de uma região que será inundada pelas águas da usina. BACOCCINA, D. QUEIROZ, G.: BORGES, R. Fim do leilão, começo da confusão. **Istoé Dinheiro.** Ano 13, n.o 655, 28 abri 2010 (adaptado).";"Ao potencial hidrelétrico dos rios no norte e nordeste quando comparados às bacias hidrográficas das regiões Sul, Sudeste e Centro-Oeste do país.";"À necessidade de equilibrar e compatibilizar o investimento no crescimento do país com os esforços para a conservação ambiental.";"À grande quantidade de recursos disponíveis para as obras e à escassez dos recursos direcionados para o pagamento pela desapropriação das terras.";"Ao direito histórico dos indígenas à posse dessas terras e à ausência de reconhecimento desse direito por parte das empreiteiras.";"Ao aproveitamento da mão de obra especializada disponível na região Norte e o interesse das construtoras na vinda de profissionais do Sudeste do país.";"b";"A resposta correta é a alternativa B. À necessidade de equilibrar e compatibilizar o investimento no crescimento do país com os esforços para a conservação ambiental."
"ENEM_2010_Q016";"multipla";"História";"Literatura Portuguesa";"Arte contemporânea";"Fácil";"ENEM";"2010";"10";"O Império Inca, que corresponde principalmente aos territórios da Bolívia e do Peru, chegou a englobar enorme contingente populacional. Cuzco, a cidade sagrada, era o centro administrativo, com uma sociedade fortemente estratificada e composta por imperadores, nobres, sacerdotes, funcionários do governo, artesãos, camponeses, escravos e soldados. A religião contava com vários deuses, e a base da economia era a agricultura. principalmente o cultivo da batata e do milho.";"Ditadura teocrática, que igualava a todos.";"Existência da igualdade social e da coletivização da terra.";"Estrutura social desigual compensada pela coletivização de todos os bens.";"Existência de mobilidade social, o que levou à composição da elite pelo mérito.";"Impossibilidade de se mudar de extrato social e a existência de uma aristocracia hereditária.";"e";"A resposta correta é a alternativa E. Impossibilidade de se mudar de extrato social e a existência de uma aristocracia hereditária."
