"id";"tipo";"disc";"tema";"subtema";"dif";"fonte";"ano";"xp";"enunciado";"a";"b";"c";"d";"e";"ok";"exp"
"ENEM_2020_Q005";"multipla";"Sociologia";"Artes e Cultura";"Reading comprehension";"Médio";"ENEM";"2020";"15";"Poco después apareció en casa de Elisenda Morales, arrastrando su cansancio y las contrariedades de un largo día que habla dejado su ánimo en ruínas. A pesar de todo, supo resistirlo, y cuando ella le ofreció una copa de mistela, abandonó su asiento para ir hasta la tienda en busca de algo más estimulante. Allí, en el corredor dela casa, en taburetes separados, recibieron los primeros cálidos soplos de la noche. Con su habitual entereza, Elisenda entró a conectar la luz de la sala, sofocando parte de su reflejo, mientras comentaba que así estarían mejor. Al menos, pensó el tio Camarillo, no habia sacado la lámpara como otras veces, ni le había entregado alguno de sus álbumes, y parecía en cambio decidida a mantener en ascuas al vecindario. Aquélla fue la primera vez que en mucho tiempo dejaron de lado el tema de las rentas, para entrar con pies de plomo en el espinoso terreno de las confidencias. **SÁNCHEZ, H. El héroe de la familia. Bogotá. Tercer Mundo, 1988.**";"Determinação para conduzir discussões pessoais.";"Insensibilidade para lidar com temas do passado.";"Discrição para administrar questões financeiras.";"Disposição para resolver problemas familiares.";"Cuidado para tratar de assuntos íntimos.";"e";"A resposta correta é a alternativa E. Cuidado para tratar de assuntos íntimos."
"ENEM_2020_Q006";"multipla";"Português";"Interpretação e Produção de Texto";"Arte contemporânea";"Fácil";"ENEM";"2020";"10";"_Vou-me embora p’ra Pasárgada_ foi o poema de mais longa gestação em toda a minha obra. Vi pela primeira vez esse nome Pasárgada quando tinha os meus dezesseis anos e foi num a autor grego. \[…\] Esse nome de Pasárgada, que significa “campo dos persas” ou “tesouro dos persas”, suscitou na minha imaginação uma paisagem fabulosa, um país de delícias, como o de _L’invitation au Voyage_, de Baudelaire. Mais de vinte anos depois, quando eu morava só na minha casa da Rua do Curvelo, num momento de fundo desânimo, da mais aguda sensação de tudo o que eu não tinha feito em minha vida por motivo da doença, saltou-me de súbito do subconsciente este grito estapafúrdio: “Vou-me embora p’ra Pasárgada!” Senti na redondilha a primeira célula de um poema, e tentei realizá-lo, mas fracassei. Alguns anos depois, em idênticas circunstâncias de desalento e tédio, me ocorreu o mesmo desabafo de evasão da “vida besta”. Desta vez o poema saiu sem esforço como se já estivesse pronto dentro de mim. Gosto desse poema porque vejo nele, em escorço, toda a minha vida; \[…\] Não sou arquiteto, como meu pai desejava, não fiz nenhuma casa, mas reconstruí e “não de uma forma imperfeita neste mundo de aparências”, uma cidade ilustre, que hoje não é mais a Pasárgada de Ciro, e sim a “minha” Pasárgada. BANDEIRA, M. **Itinerário de Pasárgada**. Rio de Janeiro: Nova Fronteira; Brasília: INL, 1984.";"Emotiva, porque o poeta expõe os sentimentos de angústia que o levaram à criação poética.";"Referencial, porque o texto informa sobre a origem do nome empregado em um famoso poema de Bandeira.";"Metalinguística, porque o poeta tece comentários sobre a gênese e o processo de escrita de um de seus poemas.";"Poética, porque o texto aborda os elementos estéticos de um dos poemas mais conhecidos de Bandeira.";"Apelativa, porque o poeta tenta convencer os leitores sobre sua dificuldade de compor um poema.";"c";"A resposta correta é a alternativa C. Metalinguística, porque o poeta tece comentários sobre a gênese e o processo de escrita de um de seus poemas."
"ENEM_2020_Q007";"multipla";"Português";"Artes e Cultura";"Análise sintática";"Fácil";"ENEM";"2020";"10";"![](https://enem.dev/2020/questions/7/8cae3db7-3d36-4e39-a58d-1ae299222289.png) Disponível em: www.globofilmes.globo.com. Acesso em: 13 dez. 2017 (adaptado).";"Uso de uma marcação temporal.";"Imprecisão do referente de pessoa.";"Organização interrogativa da frase.";"Utilização de um verbo de ação.";"Apagamento de uma preposição.";"e";"A resposta correta é a alternativa E. Apagamento de uma preposição."
"ENEM_2020_Q008";"multipla";"Português";"Artes e Cultura";"Reading comprehension";"Fácil";"ENEM";"2020";"10";"_Slam_ do Corpo é um encontro pensado para surdos e ouvintes, existente desde 2014, em São Paulo. Uma iniciativa pioneira do grupo Corposinalizante, criado em 2008. (Antes de seguirmos, vale a explicação: o termo _slam_ vem do inglês e significa — numa nova acepção para o verbo geralmente utilizado para dizer “bater com força” — a “poesia falada nos ritmos das palavras e da cidade”). Nos saraus, o primeiro objetivo foi o de botar os poemas em Libras na roda, colocar os surdos para circular e entender esse encontro entre a poesia e a língua de sinais, compreender o encontro dessas duas línguas. Poemas de autoria própria, três minutos, um microfone. Sem figurino, nem adereços, nem acompanhamento musical. O que vale é modular a voz e o corpo, um trabalho artesanal de tornar a palavra “visível”, numa arena cujo objetivo maior é o de emocionar a plateia, tirar o público da passividade, seja pelo humor, horror, caos, doçura e outras tantas sensações. NOVELLI. O. Poesia incorporada. Revista Continente, n. 189. set. 2016 (adaptado).";"Imprimir ritmo e visibilidade à expressão poética.";"Redefinir o espaço de circulação da poesia urbana.";"Estimular produções autorais de usuários de Libras.";"Traduzir expressões verbais para a língua de sinais.";"Proporcionar performances estéticas de pessoas surdas.";"a";"A resposta correta é a alternativa A. Imprimir ritmo e visibilidade à expressão poética."
"ENEM_2020_Q009";"multipla";"Literatura";"Gramática e Linguística";"Modernismo";"Fácil";"ENEM";"2020";"10";"É possível afirmar que muitas expressões idiomáticas transmitidas pela cultura regional possuem autores anônimos, no entanto, algumas delas surgiram em consequência de contextos históricos bem curiosos. “Aquele é um cabra da peste” é um bom exemplo dessas construções. Para compreender essa expressão tão repetida no Nordeste brasileiro, faz-se necessário voltar o olhar para o século 16. “Cabra” remete à forma com que os navegadores portugueses chamavam os índios. Já “peste” estaria ligada à questão da superação e resistência, ou mesmo uma associação com o diabo. Assim, com o passar dos anos, passou-se a utilizar tal expressão para denominar qualquer indivíduo que se mostre corajoso, ou mesmo insolente, já que a expressão pode ter caráter positivo ou negativo. Aliás, quem já não ficou de “nhenhe-nhém” por aí? O termo, que normalmente tem significado de conversa interminável, monótona ou resmungo, tem origem no tupi-guarani e “nhém” significa “falar”. Disponível em: http:///leiturasdahistoria.uol.com.br. Acesso em: 13 dez. 2017";"Registros do inventário do português brasileiro.";"Justificativas da variedade linguística do país.";"Influências da fala do nordestino no uso da língua.";"Explorações do falar de um grupo social específico.";"Representações da mudança linguística do português.";"a";"A resposta correta é a alternativa A. Registros do inventário do português brasileiro."
"ENEM_2020_Q010";"multipla";"Português";"Comunicação e Tecnologia";"Reading comprehension";"Fácil";"ENEM";"2020";"10";"**O ouro do século 21** Cério, gadolínio, lutécio, promécio e érbio; sumário, térbio e disprósio; hólmio, túlio e itérbio. Essa lista de nomes esquisitos e pouco conhecidos pode parecer a escalação de um time de futebol, que ainda teria no banco de reservas lantânio, neodímio, praseodímio, európio, escândio e ítrio. Mas esses 17 metais, chamados de terras raras, fazem parte da vida de quase todos os humanos do planeta. Chamados por muitos de “ouro do século 21”, “elementos do futuro” ou “vitaminas da indústria”, eles estão nos materiais usados na fabricação de lâmpadas, telas de computadores, tablets e celulares, motores de carros elétricos, baterias e até turbinas eólicas. Apesar de tantas aplicações, o Brasil, dono da segunda maior reserva do mundo desses metais, parou de extraí-los e usá-los em 2002. Agora, volta a pensar em retomar sua exploração. SILVEIRA, E. Disponível em: www.revistaplaneta.com.br. Acesso em: 6 dez. 2017 (adaptado).";"Imprimir um tom irônico à reportagem.";"Incorporar citações de especialistas à reportagem.";"Atribuir maior valor aos metais, objeto da reportagem.";"Esclarecer termos científicos empregados na reportagem.";"Marcar a apropriação de termos de outra ciência pela reportagem.";"c";"A resposta correta é a alternativa C. Atribuir maior valor aos metais, objeto da reportagem."
"ENEM_2020_Q011";"multipla";"Literatura";"Literatura Brasileira";"Romantismo";"Fácil";"ENEM";"2020";"10";"Na sua imaginação perturbada sentia a natureza toda agitando-se para sufocá-la. Aumentavam as sombras. No céu, nuvens colossais e túmidas rolavam para o abismo do horizonte… Na várzea, ao clarão indeciso do crepúsculo, os seres tomavam ares de monstros… As montanhas, subindo ameaçadoras da terra, perfilavam-se tenebrosas… Os caminhos, espreguiçando-se sobre os campos, animavam-se quais serpentes infinitas… As árvores soltas choravam ao vento, como carpideiras fantásticas da natureza morta… Os aflitivos pássaros noturnos gemiam agouros com pios fúnebres. Maria quis fugir, mas os membros cansados não acudiam aos ímpetos do medo e deixavam-na prostrada em uma angústia desesperada. ARANHA, J. P. G. **Canaã**. São Paulo: Ática, 1997.";"Relação entre a natureza opressiva e o desejo de libertação da personagem.";"Confluência entre o estado emocional da personagem e a configuração da paisagem.";"Prevalência do mundo natural em relação à fragilidade humana.";"Depreciação do sentido da vida diante da consciência da morte iminente.";"Instabilidade psicológica da personagem face à realidade hostil.";"b";"A resposta correta é a alternativa B. Confluência entre o estado emocional da personagem e a configuração da paisagem."
"ENEM_2020_Q012";"multipla";"Literatura";"Gramática e Linguística";"Romantismo";"Fácil";"ENEM";"2020";"10";"**TEXTO I** É pau, é pedra, é o fim do caminho É um resto de toco, é um pouco sozinho É um caco de vidro, é a vida, é o sol É a noite, é a morte, é o laço, é o anzol É peroba-do-campo, é o nó da madeira Caingá, candeia, é o matita-pereira TOM JOBIM. Águas de março. O **Tom de Jobim e o tal de João Bosco** (disco de bolso). Salvador: Zen Produtora, 1972 (fragmento). **TEXTO II** A inspiração súbita e certeira do compositor serve ainda de exemplo do lema antigo: nada vem do nada. Para ninguém, nem mesmo para Tom Jobim. Duas fontes são razoavelmente conhecidas. A primeira é o poema O caçador de esmeraldas, do mestre parnasiano Olavo Bilac: “Foi em março, ao findar da chuva, quase à entrada/ do outono, quando a terra em sede requeimada/ bebera longamente as águas da estação \[…\]”. E a outra é um ponto de macumba, gravado com sucesso por J. B. Carvalho, do Conjunto Tupi: “É pau, é pedra, é seixo miúdo, roda a baiana por cima de tudo”. Combinar Olavo Bilac e macumba já seria bom; mas o que se vê em Águas de março vai muito além: tudo se transforma numa outra coisa e numa outra música, que recompõem o mundo para nós. NESTROVSKI, A, O samba mais bonito do mundo. In: **Três** **canções de Tom Jobim**. São Paulo: Cosac Naify, 2004";"Diálogo que a letra da canção estabelece com diferentes tradições da cultura nacional.";"Singularidade com que o compositor converte referências eruditas em populares.";"Caráter inovador com que o compositor concebe o processo de criação artística.";"Relativização que a letra da canção promove na concepção tradicional de originalidade.";"O resgate que a letra da canção promove de obras pouco conhecidas pelo público no país.";"a";"A resposta correta é a alternativa A. Diálogo que a letra da canção estabelece com diferentes tradições da cultura nacional."
"ENEM_2020_Q013";"multipla";"Literatura";"Gramática e Linguística";"Romantismo";"Fácil";"ENEM";"2020";"10";"**Deu vontade de jogar, mas não sabe como reunir** **os amigos…** Muitas vezes é difícil encontrar grupos para bater uma bola. Em função disso, estão sendo disponibilizados aplicativos que reúnem times e reservam espaços para os adeptos da paixão nacional. Num exemplo dessas iniciativas, é possível organizar uma partida de futebol, se inscrever para participar de um jogo, alugar campos e quadras, convidar jogadores. O aplicativo tem dois tipos de usuários: um que o usa como ferramenta de gestão do grupo, convidando amigos para jogar, vendo quem confirmou e avaliando os jogos. Outro usuário é o que busca partidas perto de onde ele está, caso de pessoas que estão de passagem numa cidade. BENEDICTO. M.; MARLI, M. Bola na rede. **Retratos: a revista do IBGE**, n. 2, 2017 (adaptado).";"Organização de eventos de competições esportivas.";"Agendamento de viagens para eventos de esporte amador.";"Mapeamento dos interesses dos praticantes acerca dos esportes.";"Identificação da escassez de espaços para a vivência dos esportes.";"Formação de grupos em comunidades virtuais para a prática esportiva.";"e";"A resposta correta é a alternativa E. Formação de grupos em comunidades virtuais para a prática esportiva."
"ENEM_2020_Q014";"multipla";"Inglês";"Língua Estrangeira (Inglês)";"Análise sintática";"Fácil";"ENEM";"2020";"10";"![](https://enem.dev/2020/questions/14/242f89ec-6963-40c2-b02b-8f8f4f20167e.png) HIRST, O. **Mother and Child**. Bezerro dividido em duas partes: 1029 x 1689 x 625mm, 1993(detalhe). Vidro, aço pintado, silicone, acrílico, monofilamento, aço inoxidável, bezerro e solução de formaldeído. **TEXTO II** O grupo Jovens Artistas Britânicos (YABs), que surgiu no final da década de 1980, possui obras diversificadas que incluem fotografias, instalações, pinturas e carcaças desmembradas. O trabalho desses artistas chamou a atenção no final do período da recessão, por utilizar materiais incomuns, como esterco de elefantes, sangue e legumes, o que expressava os detritos da vida e uma atmosfera de niilismo, temperada por um humor mordaz. Disponível em: http://damienhirsti.com:Acesso em: 15 jul. 2015. FARTHING, S. **Tudo sobre arte**. Rio de Janeiro: Sextante, 2011 (adaptado).";"Recusa a crenças, convicções, valores morais, estéticos e políticos na história moderna.";"Frutífero arsenal de materiais e formas que se relacionam com os objetos construídos.";"Economia e problemas financeiros gerados pela recessão que tiveram grande impacto no mercado.";"Influência desse grupo junto aos estilos pós-modernos que surgiram nos anos 1990.";"Interesse em produtos indesejáveis que revela uma consciência sustentável no mercado.";"b";"A resposta correta é a alternativa B. Frutífero arsenal de materiais e formas que se relacionam com os objetos construídos."
