"id";"tipo";"disciplina";"tema";"subtema";"dificuldade";"fonte";"ano";"enunciado";"alternativa_a";"alternativa_b";"alternativa_c";"alternativa_d";"alternativa_e";"resposta_correta";"explicacao";"resposta"
"6001";"multipla";"Matematica";"Porcentagem";"Calculo de porcentagem";"Facil";"ENEM";"2023";"Um produto custava R$ 200,00 e teve aumento de 15%. Qual o novo preco?";"R$ 230,00";"R$ 215,00";"R$ 220,00";"R$ 240,00";"R$ 235,00";"a";"200 x 1,15 = 230. Aumento de 15% sobre 200 e 30, logo 200 + 30 = 230.";""
"6002";"multipla";"Matematica";"Porcentagem";"Desconto";"Facil";"ENEM";"2023";"Um produto de R$ 500,00 teve desconto de 20%. Quanto custa apos o desconto?";"R$ 400,00";"R$ 480,00";"R$ 450,00";"R$ 420,00";"R$ 380,00";"a";"500 x 0,80 = 400. Desconto de 20% e 100, logo 500 - 100 = 400.";""
"6003";"multipla";"Matematica";"Porcentagem";"Porcentagem inversa";"Medio";"Vestibular";"2023";"Apos um aumento de 25%, um produto passou a custar R$ 250,00. Qual era o preco original?";"R$ 200,00";"R$ 225,00";"R$ 187,50";"R$ 210,00";"R$ 195,00";"a";"x * 1,25 = 250 => x = 250/1,25 = 200.";""
"6004";"multipla";"Matematica";"Porcentagem";"Porcentagem composta";"Medio";"ENEM";"2022";"Um produto teve aumento de 10% e depois de 20%. O aumento total percentual foi de:";"32%";"30%";"31%";"33%";"28%";"a";"1,10 x 1,20 = 1,32 => aumento de 32%.";""
"6005";"multipla";"Matematica";"Porcentagem";"Porcentagem de uma quantidade";"Facil";"ENEM";"2023";"Em uma turma de 40 alunos, 30% faltaram. Quantos alunos faltaram?";"12";"10";"14";"8";"15";"a";"30% de 40 = 0,30 x 40 = 12.";""
"6006";"multipla";"Matematica";"Razao e Proporcao";"Razao";"Facil";"ENEM";"2023";"A razao entre 12 e 4 e:";"3";"2";"4";"6";"8";"a";"Razao = 12/4 = 3.";""
"6007";"multipla";"Matematica";"Razao e Proporcao";"Proporcao direta";"Facil";"ENEM";"2023";"Se 3 livros custam R$ 45,00, quanto custam 7 livros ao mesmo preco?";"R$ 105,00";"R$ 90,00";"R$ 100,00";"R$ 112,00";"R$ 95,00";"a";"Proporcao direta: 45/3 = 15 por livro. 7 x 15 = 105.";""
"6008";"multipla";"Matematica";"Razao e Proporcao";"Proporcao inversa";"Medio";"ENEM";"2022";"5 pedreiros constroem um muro em 12 dias. Em quantos dias 10 pedreiros constroem o mesmo muro?";"6 dias";"8 dias";"10 dias";"4 dias";"7 dias";"a";"Proporcao inversa: 5 x 12 = 10 x d => d = 60/10 = 6.";""
"6009";"multipla";"Matematica";"Razao e Proporcao";"Divisao proporcional";"Medio";"ENEM";"2022";"Divida R$ 120,00 entre Ana e Bia na razao 1:2. Ana recebe:";"R$ 40,00";"R$ 60,00";"R$ 80,00";"R$ 30,00";"R$ 50,00";"a";"Total de partes: 1+2=3. Ana: 1/3 de 120 = 40.";""
"6010";"multipla";"Matematica";"Razao e Proporcao";"Escala";"Facil";"Vestibular";"2023";"Em um mapa na escala 1:50.000, uma distancia de 4 cm representa, na realidade:";"2 km";"4 km";"5 km";"1 km";"3 km";"a";"4 cm x 50.000 = 200.000 cm = 2.000 m = 2 km.";""
"6011";"multipla";"Matematica";"Regra de Tres";"Regra de tres simples direta";"Facil";"ENEM";"2023";"Se um carro percorre 300 km com 30 litros de gasolina, quantos litros serao necessarios para percorrer 500 km?";"50 litros";"45 litros";"60 litros";"40 litros";"55 litros";"a";"300/30 = 500/x => x = 500*30/300 = 50.";""
"6012";"multipla";"Matematica";"Regra de Tres";"Regra de tres simples inversa";"Medio";"ENEM";"2022";"Um trabalho e concluido por 8 operarios em 15 dias. Se 12 operarios forem usados, em quantos dias termina?";"10 dias";"12 dias";"9 dias";"8 dias";"11 dias";"a";"8 x 15 = 12 x d => d = 120/12 = 10.";""
"6013";"multipla";"Matematica";"Regra de Tres";"Regra de tres composta";"Dificil";"Vestibular";"2022";"4 maquinas produzem 400 pecas em 5 horas. Quantas pecas 6 maquinas produzem em 8 horas?";"960";"800";"1200";"720";"840";"a";"400/(4x5) = x/(6x8) => x = 400*48/20 = 960.";""
"6014";"multipla";"Matematica";"Fracoes";"Operacoes com fracoes";"Facil";"ENEM";"2023";"Quanto e 1/2 + 1/3?";"5/6";"2/5";"2/6";"1/5";"3/5";"a";"MMC(2,3)=6. 3/6 + 2/6 = 5/6.";""
"6015";"multipla";"Matematica";"Fracoes";"Multiplicacao de fracoes";"Facil";"ENEM";"2023";"3/4 multiplicado por 8/9 e igual a:";"2/3";"1/2";"3/4";"5/6";"4/5";"a";"(3x8)/(4x9) = 24/36 = 2/3.";""
"6016";"multipla";"Matematica";"Fracoes";"Fracao de um numero";"Facil";"ENEM";"2023";"Qual e 3/5 de 40?";"24";"20";"30";"16";"28";"a";"3/5 * 40 = 120/5 = 24.";""
"6017";"multipla";"Matematica";"Fracoes";"Fracao decimal";"Facil";"ENEM";"2023";"A fracao 3/4 equivale a qual decimal?";"0,75";"0,60";"0,80";"0,50";"0,70";"a";"3/4 = 3 dividido por 4 = 0,75.";""
"6018";"multipla";"Matematica";"Potenciacao";"Potencia de numero natural";"Facil";"ENEM";"2023";"Qual e o valor de 2 elevado a 8?";"256";"128";"512";"64";"32";"a";"2^8 = 256 (2,4,8,16,32,64,128,256).";""
"6019";"multipla";"Matematica";"Potenciacao";"Produto de potencias de mesma base";"Medio";"ENEM";"2022";"2^3 x 2^4 e igual a:";"2^7";"2^12";"4^7";"2^6";"4^12";"a";"Produto de potencias de mesma base: soma os expoentes. 2^(3+4) = 2^7.";""
"6020";"multipla";"Matematica";"Radiciacao";"Raiz quadrada";"Facil";"ENEM";"2023";"Qual e a raiz quadrada de 196?";"14";"12";"16";"13";"15";"a";"14 x 14 = 196.";""
"6021";"multipla";"Matematica";"Radiciacao";"Raiz cubica";"Medio";"Vestibular";"2023";"A raiz cubica de 125 e:";"5";"4";"6";"7";"3";"a";"5^3 = 125.";""
"6022";"multipla";"Matematica";"Equacoes 1 grau";"Equacao do 1 grau";"Facil";"ENEM";"2023";"Qual o valor de x em: 3x + 6 = 21?";"5";"7";"4";"6";"3";"a";"3x = 21 - 6 = 15; x = 5.";""
"6023";"multipla";"Matematica";"Equacoes 1 grau";"Equacao com parenteses";"Medio";"ENEM";"2022";"Resolva: 2(x - 3) = 4x - 14. O valor de x e:";"4";"5";"3";"6";"2";"a";"2x - 6 = 4x - 14 => -2x = -8 => x = 4.";""
