"id";"tipo";"disc";"tema";"subtema";"dif";"fonte";"ano";"xp";"enunciado";"a";"b";"c";"d";"e";"ok";"exp"
"ENEM_2013_Q106";"multipla";"Literatura";"Literatura Brasileira";"Arte contemporânea";"Médio";"ENEM";"2013";"15";"O sociólogo espanhol Manuel Castells sustenta que “a comunicação de valores e a mobilização em torno do sentido são fundamentais. Os movimentos culturais (entendidos como movimentos que têm como objetivo defender ou propor modos próprios de vida e sentido) constroem-se em torno de sistemas de comunicação – essencialmente a internet e os meios de comunicação – porque esta é a principal via que esses movimentos encontram para chegar àquelas pessoas que podem eventualmente partilhar os seus valores, e a partir daqui atuar na consciência da sociedade no seu conjunto”. Disponível em: www.compolitica.org. Acesso em: 2 mar. 2012 (adaptado).";"A internet atribui verdadeiros valores culturais aos seus usuários.";"A consciência das sociedades foi estabelecida com o advento da internet.";"A revolução tecnológica tem como principal objetivo a deposição de governantes antidemocráticos.";"Os recursos tecnológicos estão a serviço dos opressores e do fortalecimento de suas práticas políticas.";"Os sistemas de comunicação são mecanismos importantes, de adesão e compartilhamento de valores sociais.";"e";"A resposta correta é a alternativa E. Os sistemas de comunicação são mecanismos importantes, de adesão e compartilhamento de valores sociais."
"ENEM_2013_Q107";"multipla";"Inglês";"Língua Estrangeira (Inglês)";"Mídias digitais";"Médio";"ENEM";"2013";"15";"**Secretaria de Cultura** **EDITAL** **NOTIFICAÇÃO** – Síntese da resolução publicada no Diário Oficial da Cidade, 29/07/2011 – página 41 – 511.a Reunião Ordinária, em 21/06/2011. **Resolução n.o 08/2011 – TOMBAMENTO** dos imóveis da Rua Augusta. n.o 349 e n.o 353, esquina com a Rua Marquês de Paranaquá, n.o 315. n.o 327 e n.o 329 (Setor 010, Quadra 026, Lotes 0016-2 e 00170-0), bairro da Consolação. Subprefeitura da Sé, conforme o processo administrativo n.o 1991-0.005.365-1. Folha de S. Paulo, 5 ago. 2011 (adaptado).";"Que sábia iniciativa! Os prédios em péssimo estado de conservação devem ser derrubados.";"Até que enfim! Os edifícios localizados nesse trecho descaracterizam o conjunto arquitetônico da Rua Augusta.";"Parabéns! O poder público precisa mostrar sua força como guardião das tradições dos moradores locais.";"Justa decisão! O governo dá mais um passo rumo à eliminação do problema da falta de moradias populares.";"Congratulações! O patrimônio histórico da cidade merece todo empenho para ser preservado.";"e";"A resposta correta é a alternativa E. Congratulações! O patrimônio histórico da cidade merece todo empenho para ser preservado."
"ENEM_2013_Q108";"multipla";"Literatura";"Artes e Cultura";"Modernismo";"Médio";"ENEM";"2013";"15";"**Adolescentes: mais altos, gordos e preguiçosos** A oferta de produtos industrializados e a falta de tempo têm sua parcela de responsabilidade no aumento da silhueta dos jovens. “Os nossos hábitos alimentares, de modo geral, mudaram muito”, observa Vivian Ellinger, presidente da Sociedade Brasileira de Endocrinologia e Metabologia (SBEM), no Rio de Janeiro. Pesquisas mostram que, aqui no Brasil, estamos exagerando no sal e no açúcar, além de tomar pouco leite e comer menos frutas e feijão. Outro pecado, velho conhecido de quem exibe excesso de gordura por causa da gula, surge como marca da nova geração: a preguiça, “Cem por cento das meninas que participam do Programa não praticavam nenhum esporte”, revela a psicóloga Cristina Freire, que monitora o desenvolvimento emocional das voluntárias. Você provavelmente já sabe quais são as consequências de uma rotina sedentária e cheia de gordura. “E não é novidade que os obesos têm uma sobrevida menor”, acredita Claudia Cozer, endocrinologista da Associação Brasileira para o Estudo da Obesidade e da Síndrome Metabólica. Mas, se há cinco anos os estudos projetavam um futuro sombrio para os jovens, no cenário atual as doenças que viriam na velhice já são parte da rotina deles. “Os adolescentes já estão sofrendo com hipertensão e diabete”, exemplifica Claudia. DESGUALDO, P. **Revista Saúde.** Disponível em: http://saude.abril.com.br. Acesso em: 28 jul. 2012 (adaptado).";"A falta de atividade física somada a uma alimentação nutricionalmente desequilibrada constituem fatores relacionados ao aparecimento de doenças crônicas entre os adolescentes.";"A diminuição do consumo de alimentos fontes de carboidratos combinada com um maior consumo de alimentos ricos em proteínas contribuíram para o aumento da obesidade entre os adolescentes.";"A maior participação dos alimentos industrializados e gordurosos na dieta da população adolescente tem tornado escasso o consumo de sais e açúcares, o que prejudica o equilíbrio metabólico.";"A ocorrência de casos de hipertensão e diabetes entre os adolescentes advém das condições de alimentação, enquanto que na população adulta os fatores hereditários são preponderantes.";"A prática regular de atividade física é um importante fator de controle da diabetes entre a população adolescente, por provocar um constante aumento da pressão arterial sistólica.";"a";"A resposta correta é a alternativa A. A falta de atividade física somada a uma alimentação nutricionalmente desequilibrada constituem fatores relacionados ao aparecimento de doenças crônic..."
"ENEM_2013_Q109";"multipla";"Literatura";"Literatura Portuguesa";"Comprensión lectora";"Médio";"ENEM";"2013";"15";"![](https://enem.dev/2013/questions/109/86ca18ad-33a3-42fd-933f-a74f404f7923.png) KUCZYNSKIEGO, P. Ilustração, 2008. Disponível em: http://capu.pl. Acesso em 3 ago. 2012. (Foto: Reprodução) O artista gráfico polonês Pawla Kuczynskiego nasceu em 1976 e recebeu diversos prêmios por suas ilustrações.";"Difundir a origem de marcantes diferenças sociais.";"Estabelecer uma postura proativa da sociedade.";"Provocar a reflexão sobre essa realidade.";"Propor alternativas para solucionar esse problema.";"Retratar como a questão é enfrentada em vários países do mundo.";"c";"A resposta correta é a alternativa C. Provocar a reflexão sobre essa realidade."
"ENEM_2013_Q110";"multipla";"Espanhol";"Língua Estrangeira (Espanhol)";"Arte contemporânea";"Médio";"ENEM";"2013";"15";"![](https://enem.dev/2013/questions/110/31fe6a6e-8c30-48fb-af8a-ad8ce7660434.png) CAULOS. Disponível em: www.caulos.com. Acesso em 24 set. 2011. (Foto: Reprodução)";"A opressão das minorias sociais.";"Carência de recursos tecnológicos.";"Falta de liberdade de expressão.";"Defesa da qualificação profissional.";"Reação ao controle do pensamento coletivo.";"e";"A resposta correta é a alternativa E. Reação ao controle do pensamento coletivo."
"ENEM_2013_Q111";"multipla";"Português";"Comunicação e Tecnologia";"Mídias digitais";"Médio";"ENEM";"2013";"15";"Própria dos festejos juninos, a quadrilha nasceu como dança aristocrática, oriunda dos salões franceses, depois difundida por toda a Europa. No Brasil, foi introduzida como dança de salão e, por sua vez, apropriada e adaptada pelo gosto popular. Para sua ocorrência, é importante a presença de um mestre “marcante” ou “marcador”, pois é quem determina as figurações diversas que os dançadores desenvolvem. Observa-se a constância das seguintes marcações: _“Tour”, “En avant”, “Chez des dames”, “Chez des chevaliê”_, “Cestinha de flor”, “Balancê”, “Caminho da roça”, “Olha a chuva”, “Garranchê”, “Passeio”, “Coroa de flores”, “Coroa de espinhos” etc. No Rio de Janeiro, em contexto urbano, apresenta transformações: surgem novas figurações, o francês aportuguesado inexiste, o uso de gravações substitui a música ao vivo, além do aspecto de competição, que sustenta os festivais de quadrilha, promovidos por órgãos de turismo. CASCUDO, L. C. Dicionário do folclore brasileiro. Rio de Janeiro: Melhoramentos, 1976.";"Possuir como característica principal os atributos divinos e religiosos e, por isso, identificar uma nação ou região.";"Abordar as tradições e costumes de determinados povos ou regiões distintas de uma mesma nação.";"Apresentar cunho artístico e técnicas apuradas, sendo, também, considerada dança-espetáculo.";"Necessitar de vestuário específico para a sua prática, o qual define seu país de origem.";"Acontecer em salões e festas e ser influenciada por diversos gêneros musicais.";"b";"A resposta correta é a alternativa B. Abordar as tradições e costumes de determinados povos ou regiões distintas de uma mesma nação."
"ENEM_2013_Q112";"multipla";"Literatura";"Comunicação e Tecnologia";"Romantismo";"Médio";"ENEM";"2013";"15";"**Jogar limpo** Argumentar não é ganhar uma discussão a qualquer preço. Convencer alguém de algo é, antes de tudo, uma alternativa à prática de ganhar uma questão no grito ou na violência física — ou não física. Não física, dois pontos. Um político que mente descaradamente pode cativar eleitores. Uma publicidade que joga baixo pode constranger multidões a consumir um produto danoso ao ambiente. Há manipulações psicológicas não só na religião. E é comum pessoas agirem emocionalmente, porque vítimas de ardilosa — e cangoteira — sedução. Embora a eficácia a todo preço não seja argumentar, tampouco se trata de admitir só verdades científicas — formar opinião apenas depois de ver a demonstração e as evidências, como a ciência faz. Argumentar é matéria da vida cotidiana, uma forma de retórica, mas é um raciocínio que tenta convencer sem se tornar mero cálculo manipulativo, e pode ser rigoroso sem ser científico. Língua Portuguesa, São Paulo, ano 5, n. 66, abr. 2011 (adaptado).";"Enfatiza a metáfora de que o autor se vale para desenvolver seu ponto de vista sobre a arte de argumentar.";"Diz respeito a um recurso de metalinguagem, evidenciando as relações e as estruturas presentes no enunciado.";"É um recurso estilístico que promove satisfatoriamente a sequenciação de ideias, introduzindo apostos exemplificativos.";"Ilustra a flexibilidade na estruturação do gênero textual, a qual se concretiza no emprego da linguagem conotativa.";"Prejudica a sequência do texto, provocando estranheza no leitor ao não desenvolver explicitamente o raciocínio a partir de argumentos.";"c";"A resposta correta é a alternativa C. É um recurso estilístico que promove satisfatoriamente a sequenciação de ideias, introduzindo apostos exemplificativos."
"ENEM_2013_Q113";"multipla";"Literatura";"Gramática e Linguística";"Romantismo";"Médio";"ENEM";"2013";"15";"**A diva** Vamos ao teatro, Maria José? Quem me dera, desmanchei em rosca quinze kilos de farinha, tou podre. Outro dia a gente vamos. Falou meio triste, culpada, e um pouco alegre por recusar com orgulho. TEATRO! Disse no espelho. TEATRO! Mais alto, desgrenhada. TEATRO! E os cacos voaram sem nenhum aplauso. Perfeita. PRADO, A. Oráculos de maio. São Paulo: Siciliano, 1999.";"Narra um fato real vivido por Maria José.";"Surpreende o leitor pelo seu efeito poético.";"Relata uma experiência teatral profissional.";"Descreve uma ação típica de uma mulher sonhadora.";"Defende um ponto de vista relativo ao exercício teatral.";"b";"A resposta correta é a alternativa B. Surpreende o leitor pelo seu efeito poético."
"ENEM_2013_Q114";"multipla";"Espanhol";"Língua Estrangeira (Espanhol)";"Modernismo";"Médio";"ENEM";"2013";"15";"![](https://enem.dev/2013/questions/114/aac80934-559a-4244-bca8-133d8a9b4aa4.png)";"A carta de Pero Vaz de Caminha representa uma das primeiras manifestações artísticas dos portugueses em terras brasileiras e preocupa-se apenas com a estética literária.";"A tela de Portinari retrata indígenas nus com corpos pintados, cuja grande significação é a afirmação da arte acadêmica brasileira e a contestação de uma linguagem moderna.";"A carta, como testemunho histórico-político, mostra o olhar do colonizador sobre a gente da terra, e a pintura destaca, em primeiro plano, a inquietação dos nativos.";"As duas produções, embora usem linguagens diferentes — verbal e não verbal —, cumprem a mesma função social e artística.";"A pintura e a carta de Caminha são manifestações de grupos étnicos diferentes, produzidas em um mesmo momento histórico, retratando a colonização.";"c";"A resposta correta é a alternativa C. A carta, como testemunho histórico-político, mostra o olhar do colonizador sobre a gente da terra, e a pintura destaca, em primeiro plano, a inquietaç..."
"ENEM_2013_Q115";"multipla";"Português";"Comunicação e Tecnologia";"Mídias digitais";"Médio";"ENEM";"2013";"15";"**Querô** DELEGADO — Então desce ele. Vê o que arrancam desse sacana. SARARÁ — Só que tem um porém. Ele é menor. DELEGADO — Então vai com jeito. Depois a gente entrega pro juiz. _(Luz apaga no delegado e acende no repórter, que se dirige ao público.) _REPÓRTER — E o Querô foi espremido, empilhado, esmagado de corpo e alma num cubículo imundo, com outros meninos. Meninos todos espremidos, empilhados, esmagados de corpo e alma, alucinados pelos seus desesperos, cegados por muitas aflições. Muitos meninos, com seus desesperos e seus ódios, empilhados, espremidos, esmagados de corpo e alma no imundo cubículo do reformatório. E foi lá que o Querô cresceu. MARCOS, P. Melhor teatro. São Paulo: Global, 2003 (fragmento).";"Opressão física e moral, que gera rancor nos meninos.";"Repressão policial e social, que gera apatia nos meninos.";"Polêmica judicial e midiática, que gera confusão entre os meninos.";"Concepção educacional e carcerária, que gera comoção nos meninos.";"Informação crítica e jornalística, que gera indignação entre os meninos.";"a";"A resposta correta é a alternativa A. Opressão física e moral, que gera rancor nos meninos."
