"id";"tipo";"disc";"tema";"subtema";"dif";"fonte";"ano";"xp";"enunciado";"a";"b";"c";"d";"e";"ok";"exp"
"JSON_169";"multipla";"Português";"ENEM — Questão Oficial";"";"Médio";"2025_PV_impresso_D2_CD5.pdf";"2024";"15";"Três dados cúbicos, com faces numeradas de 1 a 6, foram utilizados em um jogo. Artur escolheu dois dados, e João ficou com o terceiro. O jogo consiste em ambos lançarem seus dados, observarem os números nas faces voltadas para cima e compararem o maior número obtido por Artur com o número obtido por João. Vence o jogador que obtiver maior número. Em caso de empate, a vitória é de João. O jogador que tem a maior probabilidade de vitória é 2";"Artur, com probabilidade de 3 4";"João, com probabilidade de 9 91";"Artur, com probabilidade de 216 91";"João, com probabilidade de 216 125";"Artur, com probabilidade de 216 28 002200112255AAMM..iinnddbb 2288";"e";""
"JSON_170";"multipla";"Português";"ENEM — Questão Oficial";"";"Médio";"2025_PV_impresso_D2_CD5.pdf";"2024";"15";"[QUESTÃO COM IMAGEM - revisão manual necessária]";"m2 m2";"cd cd";"m de m";"cd m";"cd2";"a";""
"JSON_171";"multipla";"Português";"ENEM — Questão Oficial";"";"Médio";"2025_PV_impresso_D2_CD5.pdf";"2024";"15";"Quatro amigos, cada um com 100 moedas, criaram um jogo, no qual cada um assume uma das quatro posições, 1, 2, 3 ou 4, indicadas na figura, e nela permanece até o final. O desenvolvimento do jogo se dá em rodadas e, em todas o elas, cada jogador transfere e recebe uma quantidade de moedas, da seguinte maneira: • o jogador na posição 1 transfere 1 moeda para o jogador na posição 2; • o jogador na posição 2 transfere 2 moedas para o jogador na posição 3; • o jogador na posição 3 transfere 3 moedas para o jogador na posição 4; • o jogador na posição 4 transfere 4 moedas para o jogador na posição 1, completando a rodada. Ao final da rodada n, qual é a expressão algébrica que representa o número de moedas do jogador na posição 1?";"103 + 4n";"+ 103 3n";"100 + 4n";"100 + 3n";"99 + 4n MATEMÁTICA E SUAS TECNOLOGIAS | 2º DIA | CADERNO 5 | AMARELO 2244//0077//22002255 1199::0022::5511";"d";""
"JSON_172";"multipla";"Português";"ENEM — Questão Oficial";"";"Médio";"2025_PV_impresso_D2_CD5.pdf";"2024";"15";"Uma pessoa tem um carro bicombustível, que funciona medido em km/m³, no caso do gás, ou medido em km/L, no em km/h, em que o carro trafega. Essa relação está em conformidade Durante um feriado, essa pessoa realizou uma viagem assuma que em todo o trajeto se manteve uma velocidade constante foi utilizado apenas GNV e, na outra metade, apenas gasolina. correspondeu, respectivamente, a R$ 2,00 e a R$ 3,00. Qual foi a diferença, em real, entre os gastos totais com gasolina";"4";"8";"14";"21";"30";"d";""
"JSON_173";"multipla";"Português";"ENEM — Questão Oficial";"";"Médio";"2025_PV_impresso_D2_CD5.pdf";"2024";"15";"Em um país, a primeira etapa para obtenção da carteira • pacote com 20 aulas teóricas; • pacote com 10 aulas práticas; • aluguel do veículo para realização das aulas práticas. Uma pessoa que pretende obter a carteira de motorista teórica e de cada aula prática em três autoescolas. O quadro Autoescola Valor de cada aula teórica (R$) Valor I 10 II 30 III 20 Ela contratará os três produtos numa mesma autoescola de";"I, com o custo total de R$ 1 400,00.";"II, com o custo total de R$ 280,00.";"II, com o custo total de R$ 1 300,00.";"III, com o custo total de R$ 460,00.";"III, com o custo total de R$ 1 200,00. MATEMÁTICA E SUAS TECNOLOGIAS | 2º DIA | CADERNO 5 | AMARELO 002200112255AAMM..iinnddbb 2299 a gás natural veicular (GNV) e a gasolina. O rendimento do carro, caso da gasolina, depende, entre outros fatores, da velocidade, com estes gráficos. de 240 km. Para obter uma estimativa de gasto de combustível, de 60 km/h. Considere que, durante metade do caminho, O que foi pago pelo metro cúbico de GNV e pelo litro de gasolina e com GNV? de motorista é a contratação de três produtos: pesquisou o valor do aluguel do veículo e os valores de cada aula apresenta ess";"e";""
"JSON_174";"multipla";"Português";"ENEM — Questão Oficial";"";"Médio";"2025_PV_impresso_D2_CD5.pdf";"2024";"15";"Uma caixa de descarga, acoplada a um vaso sanitário, tem a forma de paralelepípedo reto retângulo cujas dimensões internas da base são 2,5 dm e 1,5 dm. Nessa caixa há uma boia que interrompe o abastecimento quando a altura da coluna água atinge 2 dm, conforme a figura.";"10.";"8.";"4.";"3.";"2. 30 PP11__22__DDiiaa__MMTTTT__RREEGG__55__AAmmaarreelloo..iinndddd 3300";"b";""
"JSON_175";"multipla";"Português";"ENEM — Questão Oficial";"";"Médio";"2025_PV_impresso_D2_CD5.pdf";"2024";"15";"Um confeiteiro passou a produzir tortas em formato de cilindro circular reto, com raio da base variando entre 12 cm e 16 cm e altura de 6 cm. Essas tortas deverão ser embaladas em de caixas com formato de prisma reto de base quadrada, de modo que seja possível acomodar a torta em seu interior e ainda restar pelo menos 1 cm de distância entre a torta e as superfícies internas da caixa, lateral e superior. Ele dispõe, originalmente, de caixas no formato pretendido, cujas dimensões internas são 14 cm de comprimento do lado da base e 7 cm de altura, que não atendem às suas necessidades. Portanto, ele comprará novas caixas, com o mesmo formato das caixas originais, mas com comprimento do lado da base maior, que sejam adequadas para embalar todos os tipos de torta que produz.";"4";"12";"16";"18";"20";"e";""
"JSON_176";"multipla";"Português";"ENEM — Questão Oficial";"";"Médio";"2025_PV_impresso_D2_CD5.pdf";"2024";"15";"Um empresário utiliza máquinas cuja pressão interna P, em atmosfera, depende do tempo contínuo de utilização t, em hora, e de um parâmetro positivo K, que define o modelo da máquina, segundo a expressão: P = 4 ⋅ log[−K ⋅ (t + 1) ⋅ (t − 19)] O fabricante dessas máquinas recomenda ao usuário que a pressão interna desse tipo de máquina não ultrapasse 10 atmosferas durante seu funcionamento. O empresário pretende comprar novas máquinas desse tipo que deverão funcionar, diariamente, por um período contínuo de 10 horas. Para isso, precisa definir o modelo de máquina a ser adquirida escolhendo o maior valor possível de do parâmetro K, atendendo à recomendação do fabricante. o O maior valor a ser escolhido para K é";"100,5";"108 102,5";"84 102,5";"99";"25 × 10−2 MATEMÁTICA E SUAS TECNOLOGIAS | 2º DIA | CADERNO 5 | AMARELO 2244//0077//22002255 2200::2299::0000";"a";""
"JSON_177";"multipla";"Português";"ENEM — Questão Oficial";"";"Médio";"2025_PV_impresso_D2_CD5.pdf";"2024";"15";"Em uma cidade, será construído um túnel que atravessa uma montanha para facilitar o trânsito de automóveis e bicicletas. Dois projetos foram elaborados e os esquemas com as vistas frontais desses projetos são apresentados na figura. O Projeto 1 conta com dois túneis, um exclusivo para bicicletas e o outro, para automóveis. O Projeto 2 conta com um único túnel, com espaços reservados para o trânsito exclusivo de bicicletas e automóveis. Nos dois projetos, os túneis têm formato de semicilindro reto de mesma extensão, com vias de ida e volta para os dois tipos de veículos, separados por muretas. O projeto a ser aprovado será aquele que apresentar menor área da seção transversal, pois implicará menor volume de material retirado da montanha. Considere 3 como aproximação para p e desconsidere espessuras das muretas. O projeto a ser aprovado é";"o 1, pois apresenta área de seção transversal medindo 67,5 m2.";"o 2, pois apresenta área de seção transversal medindo 121,5 m2. m2.";"o 1, pois apresenta área de seção transversal medindo 135";"o 2, pois apresenta área de seção transversal medindo 243 m2.";"qualquer um dos dois, pois apresentam áreas de suas seções transversais com medidas iguais. MATEMÁTICA E SUAS TECNOLOGIAS | 2º DIA | CADERNO 5 | AMARELO 002200112255AAMM..iinnddbb 3311";"a";""
"JSON_179";"multipla";"Português";"ENEM — Questão Oficial";"";"Médio";"2025_PV_impresso_D2_CD5.pdf";"2024";"15";"Um pai comprou oito presentes diferentes (dentre os quais, uma bicicleta e um celular) para dar a seus três filhos. Ele pretende distribuir os presentes de modo que o filho mais velho e o mais novo recebam três presentes cada um, e o do meio receba os dois presentes restantes. O mais velho ganhará, entre seus presentes, ou uma bicicleta ou um celular, mas não ambos. De quantas maneiras distintas a distribuição dos presentes pode ser feita?";"36";"53";"300";"o 360";"560";"c";""
