"id";"tipo";"disciplina";"tema";"subtema";"dificuldade";"fonte";"ano";"enunciado";"alternativa_a";"alternativa_b";"alternativa_c";"alternativa_d";"alternativa_e";"resposta_correta";"explicacao";"resposta"
"4410";"multipla";"Matematica";"Algebra";"Sistemas lineares";"Medio";"Vestibular";"2024";"Resolva o sistema: x + y = 7 e x - y = 3. O valor de x e:";"5";"4";"3";"6";"2";"a";"Somando as equacoes: 2x = 10, logo x = 5. Entao y = 7 - 5 = 2.";""
"4411";"multipla";"Matematica";"Geometria Plana";"Trapezio";"Facil";"Vestibular";"2024";"A area de um trapezio com bases 6 cm e 10 cm e altura 4 cm e:";"32 cm2";"24 cm2";"40 cm2";"16 cm2";"60 cm2";"a";"A = (B+b)*h/2 = (10+6)*4/2 = 16*2 = 32 cm2.";""
"4412";"multipla";"Matematica";"Funcoes";"Funcao exponencial";"Medio";"Vestibular";"2024";"A solucao de 2^x = 32 e:";"5";"4";"6";"3";"7";"a";"2^5 = 32, portanto x = 5.";""
"4413";"multipla";"Matematica";"Analise Combinatoria";"Permutacao";"Medio";"Vestibular";"2024";"De quantas formas diferentes 4 pessoas podem se sentar em 4 cadeiras distintas?";"24";"12";"16";"8";"6";"a";"P(4) = 4! = 4*3*2*1 = 24.";""
"4414";"multipla";"Matematica";"Probabilidade";"Espaco amostral";"Facil";"Vestibular";"2024";"Um dado honesto e lancado. A probabilidade de sair um numero par e:";"1/2";"1/3";"2/3";"1/6";"5/6";"a";"Numeros pares: 2, 4, 6 (3 casos). Total: 6. P = 3/6 = 1/2.";""
"4415";"multipla";"Matematica";"Calculo";"Limites";"Dificil";"Vestibular";"2024";"O limite lim(x->2) (x^2 - 4)/(x - 2) e igual a:";"4";"2";"0";"indefinido";"1";"a";"(x^2-4)/(x-2) = (x+2)(x-2)/(x-2) = x+2. Quando x->2: 2+2 = 4.";""
"4416";"multipla";"Matematica";"Trigonometria";"Identidades trigonometricas";"Medio";"Vestibular";"2024";"O valor de sen^2(x) + cos^2(x) e sempre igual a:";"1";"0";"2";"sen(2x)";"cos(2x)";"a";"Esta e a identidade trigonometrica fundamental: sen^2(x) + cos^2(x) = 1.";""
"4417";"multipla";"Matematica";"Matrizes";"Determinante";"Medio";"Vestibular";"2024";"O determinante da matriz [[2,3],[1,4]] e:";"5";"8";"3";"11";"6";"a";"det = 2*4 - 3*1 = 8 - 3 = 5.";""
"4418";"multipla";"Matematica";"Geometria Analitica";"Equacao da circunferencia";"Dificil";"Vestibular";"2024";"A equacao da circunferencia de centro (2, -1) e raio 3 e:";"(x-2)^2 + (y+1)^2 = 9";"(x+2)^2 + (y-1)^2 = 9";"(x-2)^2 + (y-1)^2 = 3";"x^2 + y^2 = 9";"(x-2)^2 + (y+1)^2 = 3";"a";"A forma geral e (x-a)^2 + (y-b)^2 = r^2. Com centro (2,-1) e r=3: (x-2)^2 + (y+1)^2 = 9.";""
"4419";"multipla";"Matematica";"Numeros";"Divisibilidade";"Facil";"Vestibular";"2024";"Um numero e divisivel por 9 quando:";"A soma de seus algarismos e divisivel por 9";"Termina em 0 ou 9";"E par";"Termina em 9";"A soma dos algarismos e divisivel por 3";"a";"A regra de divisibilidade por 9: a soma dos algarismos deve ser divisivel por 9.";""
"4420";"multipla";"Fisica";"Mecanica";"Lancamento obliquo";"Dificil";"Vestibular";"2024";"No lancamento obliquo, no ponto mais alto da trajetoria, a velocidade vertical e:";"Zero";"Maxima";"Igual a velocidade horizontal";"Negativa";"Igual a velocidade inicial";"a";"No ponto mais alto, o objeto muda de subida para descida. Nesse instante, a componente vertical da velocidade e zero.";""
"4421";"multipla";"Fisica";"Eletricidade";"Lei de Ohm";"Facil";"Vestibular";"2024";"Segundo a Lei de Ohm, a tensao em um resistor e igual a:";"Resistencia multiplicada pela corrente";"Corrente dividida pela resistencia";"Resistencia dividida pela corrente";"Potencia dividida pela corrente";"Corrente ao quadrado vezes resistencia";"a";"Lei de Ohm: U = R*I. A tensao e igual a resistencia multiplicada pela corrente.";""
"4422";"multipla";"Fisica";"Termodinamica";"Maquina termica";"Dificil";"Vestibular";"2024";"A eficiencia de uma maquina de Carnot que opera entre 500 K e 300 K e:";"40%";"60%";"50%";"30%";"20%";"a";"Eficiencia de Carnot: n = 1 - Tf/Tq = 1 - 300/500 = 1 - 0,6 = 0,4 = 40%.";""
"4423";"multipla";"Fisica";"Ondas";"Efeito Doppler";"Dificil";"Vestibular";"2024";"Quando uma fonte sonora se aproxima de um observador estatico, a frequencia percebida pelo observador e:";"Maior que a frequencia da fonte";"Menor que a frequencia da fonte";"Igual a frequencia da fonte";"Zero";"Depende da amplitude";"a";"Pelo efeito Doppler, quando a fonte se aproxima do observador, as ondas se comprimem e o observador percebe uma frequencia maior.";""
"4424";"multipla";"Fisica";"Eletromagnetismo";"Inducao eletromagnetica";"Dificil";"Vestibular";"2024";"A lei de Faraday estabelece que a forca eletromotriz induzida em um circuito e proporcional a:";"Taxa de variacao do fluxo magnetico";"Intensidade do campo eletrico";"Resistencia do circuito";"Carga armazenada no capacitor";"Frequencia da corrente";"a";"Lei de Faraday: EMF = -dFi/dt. A FEM induzida e proporcional a taxa de variacao do fluxo magnetico.";""
"4425";"multipla";"Fisica";"Mecanica";"Momento angular";"Dificil";"Vestibular";"2024";"Uma bailarina gira com os bracos abertos. Ao fechar os bracos, sem atrito externo, sua velocidade angular:";"Aumenta";"Diminui";"Permanece constante";"Vai a zero";"Torna-se negativa";"a";"Pela conservacao do momento angular (L=I*w), ao fechar os bracos o momento de inercia I diminui, portanto a velocidade angular w aumenta.";""
"4426";"multipla";"Fisica";"Optica";"Cores da luz";"Facil";"Vestibular";"2024";"A cor da luz visivel com maior comprimento de onda e:";"Vermelho";"Violeta";"Azul";"Verde";"Amarelo";"a";"No espectro visivel, a luz vermelha tem maior comprimento de onda (aprox. 700 nm) e a violeta tem o menor (aprox. 400 nm).";""
"4427";"multipla";"Fisica";"Mecanica dos Fluidos";"Principio de Arquimedes";"Medio";"Vestibular";"2024";"Um objeto submerso em um fluido sofre um empuxo igual a:";"Peso do fluido deslocado";"Peso do objeto";"Pressao do fluido";"Volume do objeto";"Densidade do fluido";"a";"Principio de Arquimedes: o empuxo e igual ao peso do fluido deslocado pelo objeto: E = d_fluido * V_submerso * g.";""
"4428";"multipla";"Fisica";"Mecanica";"Energia potencial elastica";"Medio";"Vestibular";"2024";"A energia armazenada em uma mola com constante elastica k=200 N/m comprimida 0,1 m e:";"1 J";"2 J";"10 J";"20 J";"0,5 J";"a";"Ep = (1/2)*k*x^2 = (1/2)*200*(0,1)^2 = 100*0,01 = 1 J.";""
"4429";"multipla";"Fisica";"Eletricidade";"Potencial eletrico";"Dificil";"Vestibular";"2024";"O potencial eletrico e uma grandeza:";"Escalar";"Vetorial";"Tensorial";"Dependente da carga de prova";"Sempre negativa";"a";"O potencial eletrico e uma grandeza escalar (nao tem direcao), ao contrario do campo eletrico que e vetorial.";""
"4430";"multipla";"Quimica";"Quimica Organica";"Alcenos";"Facil";"Vestibular";"2024";"Os alcenos sao hidrocarbonetos que possuem em sua estrutura:";"Uma dupla ligacao entre carbonos";"Uma tripla ligacao entre carbonos";"Apenas ligacoes simples";"Um anel aromatico";"Dois aneis";"a";"Alcenos (ou olefinas) possuem pelo menos uma dupla ligacao entre carbonos. Sua formula geral e CnH2n.";""
"4431";"multipla";"Quimica";"Quimica Inorganica";"Acidos e bases";"Medio";"Vestibular";"2024";"Segundo Bronsted-Lowry, um acido e uma substancia que:";"Doa protons (H+)";"Aceita protons (H+)";"Doa eletrons";"Aceita eletrons";"Libera OH-";"a";"Na teoria de Bronsted-Lowry, acido e toda especie capaz de doar protons (H+) e base e toda especie capaz de aceitar protons.";""
"4432";"multipla";"Quimica";"Radioatividade";"Tipos de radiacao";"Medio";"Vestibular";"2024";"A radiacao que possui maior poder de penetracao e:";"Gama";"Alfa";"Beta";"Ultravioleta";"Infravermelho";"a";"A radiacao gama (ondas eletromagneticas) possui o maior poder de penetracao, sendo capaz de atravessar concreto e chumbo. A alfa tem o menor poder.";""
"4433";"multipla";"Quimica";"Solucoes";"pH";"Medio";"Vestibular";"2024";"Uma solucao com pH = 3 e considerada:";"Acida";"Basica";"Neutra";"Tampao";"Supersaturada";"a";"Solucoes com pH < 7 sao acidas, pH = 7 sao neutras e pH > 7 sao basicas. pH = 3 indica solucao acida.";""
"4434";"multipla";"Quimica";"Quimica Organica";"Alcinos";"Facil";"Vestibular";"2024";"O mais simples dos alcinos e o etino (acetileno), com formula:";"C2H2";"C2H4";"C2H6";"CH4";"C3H4";"a";"O etino (acetileno) tem formula C2H2: H-C≡C-H. Possui uma tripla ligacao entre os dois carbonos.";""
