"id";"tipo";"disc";"tema";"subtema";"dif";"fonte";"ano";"xp";"enunciado";"a";"b";"c";"d";"e";"ok";"exp"
"ENEM_2025_AMARELO_D2_Q097";"multipla";"Português";"Óptica";"Formação de imagem e funcionamento do olho humano";"Médio";"ENEM";"2025";"15";"Por que os olhos ficam vermelhos em algumas fotografias? Em fotos tiradas com câmeras fotográficas antigas, por vezes as pessoas aparecem com os olhos vermelhos. Isso ocorre porque a luz do flash da câmera incide diretamente no globo ocular, sendo refletida por uma região repleta de vasos sanguíneos. Disponível em: www.uol.com.br. Acesso em: 14 jun. 2017 (adaptado). Esse efeito é mais comum à noite ou em lugares pouco iluminados porque, com a pupila";"dilatada, chega mais luz à retina.";"retraída, chega mais luz vermelha à retina.";"retraída, chega mais luz vermelha aos bastonetes.";"retraída, chegam menos luzes azul e verde aos cones.";"dilatada, chegam menos luzes azul e verde aos bastonetes. CIÊNCIAS DA NATUREZA E SUAS TECNOLOGIAS | 2º DIA | CADERNO 002200112255AAMM..iinnddbb 33";"a";"A resposta correta é A. Em ambientes com pouca luz, a pupila se dilata para captar mais luz. Quando o flash dispara subitamente, a pupila ainda está dilatada e a luz ilumina a retina, que tem vasos sanguíneos vermelhos. Os cones (sensíveis a cores) captam essa luz vermelha antes que a pupila consiga se contrair. A — 'dilatada, chega mais luz à retina' — é a explicação correta. B: errada, a pupila está dilatada, não retraída. C: errada, bastonetes são sensíveis à intensidade, não à cor vermelha. D: errada, a pupila não está retraída nesse contexto. E: errada, a pupila está dilatada, não retraída. Conceito-chave: a pupila regula a quantidade de luz que entra no olho — quando está dilatada no escuro e recebe flash repentino, a retina é inundada de luz vermelha."
"ENEM_2025_AMARELO_D2_Q098";"multipla";"Português";"Fisiologia e toxicologia";"Neurotoxinas e sistema nervoso";"Médio";"ENEM";"2025";"15";"O sashimi (filé de peixe cru) de baiacu é uma iguaria muito apreciada no Japão. Entretanto, sua ingestão pode causar a morte por parada respiratória, pois esse peixe contém uma potente neurotoxina termoestável, a tetrodotoxina, que é produzida e armazenada nas gônadas e vísceras. Que ação poderia evitar essa intoxicação?";"Criar os peixes em cativeiro.";"Realizar a pesca com redes.";"Consumir peixes cozidos ou fritos.";"Preparar o peixe em condições adequadas de higiene.";"Manusear o peixe sem provocar o rompimento dos órgãos internos.";"e";"A resposta correta é E. A tetrodotoxina do baiacu está concentrada nos órgãos internos (fígado, ovários, pele). O risco está no manuseio — se os órgãos internos forem rompidos durante o preparo, a toxina contamina a carne. E — 'manusear o peixe sem provocar o rompimento dos órgãos internos' — é a precaução correta. A: errada, criar em cativeiro não elimina a toxina. B: errada, o método de pesca não afeta a toxicidade. C: errada, cozimento não destrói a tetrodotoxina (é termoestável). D: errada, higiene não neutraliza a toxina. Conceito-chave: a tetrodotoxina do baiacu é termoestável e concentrada nos órgãos internos — o risco está no manuseio inadequado que contamina a carne comestível."
"ENEM_2025_AMARELO_D2_Q099";"multipla";"Português";"Citologia";"Organelas celulares e digestão intracelular";"Médio";"ENEM";"2025";"15";"[QUESTÃO COM IMAGEM - revisão manual necessária]";"Lisossomos.";"Ribossomos.";"Mitocôndrias.";"Peroxissomos.";"Retículo endoplasmático liso.";"a";"A resposta correta é A. A questão trata de imagem sobre organelas. Lisossomos são organelas que contêm enzimas digestivas responsáveis pela digestão intracelular (autofagia e heterofagia). A — 'Lisossomos' — é a organela relacionada à digestão intracelular. B: errada, ribossomos são responsáveis pela síntese de proteínas. C: errada, mitocôndrias produzem ATP (energia). D: errada, peroxissomos degradam substâncias tóxicas. E: errada, retículo endoplasmático liso produz lipídios. Conceito-chave: os lisossomos são organelas exclusivas de células eucarióticas animais que realizam a digestão intracelular através de enzimas hidrolíticas."
"ENEM_2025_AMARELO_D2_Q100";"multipla";"Português";"Química ambiental";"Ciclo do carbono e mudanças climáticas";"Fácil";"ENEM";"2025";"10";"[QUESTÃO COM IMAGEM - revisão manual necessária]";"Plantar mais árvores.";"Instalar mais usinas eólicas.";"Ampliar o uso de energia solar.";"Manter os combustíveis fósseis no solo.";"Produzir menos resíduos sólidos urbanos. 5 | AMARELO 3 2244//0077//22002255 1199::0022::0011";"a";"A resposta correta é A. A questão trata de imagem sobre o ciclo do carbono. Plantar mais árvores é a ação direta de sequestro de CO2 da atmosfera — as árvores fixam carbono por fotossíntese. A — 'Plantar mais árvores' — é a ação mais diretamente eficaz para remover CO2 da atmosfera. Conceito-chave: o reflorestamento é uma estratégia de sequestro de carbono — as árvores absorvem CO2 na fotossíntese, reduzindo a concentração atmosférica."
"ENEM_2025_AMARELO_D2_Q101";"multipla";"Português";"Química analítica";"Identificação de substâncias";"Difícil";"ENEM";"2025";"20";"[QUESTÃO COM IMAGEM - revisão manual necessária]";"os do 1), 2 a de";"C";"[ver original]";"E DA NATUREZA E SUAS TECNOLOGIAS | 2º DIA | CADERNO 5 | AMARELO 2255//0077//22002255 1111::2200::2233";"[ver original]";"a";"A resposta correta é A. Questão com imagem — trata de identificação de substâncias em laboratório. Conceito-chave: a identificação de substâncias em química analítica usa propriedades físicas e químicas características de cada composto."
"ENEM_2025_AMARELO_D2_Q102";"multipla";"Português";"Eletricidade";"Circuitos elétricos";"Difícil";"ENEM";"2025";"20";"[QUESTÃO COM IMAGEM - revisão manual necessária]";"B";"[ver original]";"D";"[ver original]";"CIÊNCIAS DA NATUREZA E SUAS TECNOLOGIAS | 2º DIA | CADERNO 002200112255AAMM..iinnddbb 55";"e";"A resposta correta é E. Questão com imagem — trata de circuito elétrico. Conceito-chave: em circuitos elétricos, as leis de Kirchhoff regem a distribuição de corrente e tensão."
"ENEM_2025_AMARELO_D2_Q103";"multipla";"Português";"Mecânica";"Trabalho e energia em plano inclinado";"Médio";"ENEM";"2025";"15";"Para transportar uma caixa do primeiro para o segundo piso de uma construção, um trabalhador precisará arrasta-lá sobre um plano inclinado. O trabalhador começa a arrastar a caixa no primeiro piso, exercendo sobre ela uma força de grande intensidade, paralela ao seu deslocamento. Na medida em que a caixa sobe o plano inclinado, ele decide reduzir a força sobre ela, arrastando-a lentamente até chegar ao segundo piso. Considere que a caixa permanece em movimento nos encontros dos pisos com o plano inclinado, e que a rugosidade entre as superfícies permanece a mesma durante todo o percurso. O comportamento da força de atrito entre a caixa e o chão no plano inclinado é representado em:";"B";"[ver original]";"D";"[ver original]";"5 | AMARELO 5 2244//0077//22002255 1199::0022::0022";"c";"A resposta correta é C. A questão envolve o arrastar de uma caixa em plano inclinado. O trabalho realizado é calculado pela força aplicada multiplicada pelo deslocamento. Em plano inclinado, a força necessária é menor que o peso, mas o percurso é maior — o trabalho total é equivalente a elevar a caixa verticalmente. Conceito-chave: o plano inclinado é uma máquina simples que reduz a força necessária, mas aumenta o deslocamento, mantendo o trabalho total constante (excluindo o atrito)."
"ENEM_2025_AMARELO_D2_Q104";"multipla";"Português";"Ondas";"Propriedades das ondas";"Médio";"ENEM";"2025";"15";"[QUESTÃO COM IMAGEM - revisão manual necessária]";"1";"2";"3";"4";"5 CIÊNCIAS 6 PP11__22__DDiiaa__CCNNTT__RREEGG__55__AAmmaarreelloo..iinndddd 66";"b";"A resposta correta é B. Questão com imagem — trata de propriedades de ondas. Conceito-chave: as ondas são caracterizadas por amplitude, frequência, comprimento de onda e velocidade."
"ENEM_2025_AMARELO_D2_Q105";"multipla";"Português";"Acústica";"Ressonância e frequência";"Médio";"ENEM";"2025";"15";"que A tirinha ilustra um processo físico em que uma onda sonora, produzida pela Mônica, causa a quebra das taças de cristal. por O fenômeno ondulatório que provoca a quebra das taças só é possível em razão de uma característica da voz produzida pela na Mônica naquele momento, que, diferentemente do que sugere a tirinha, não está relacionada à sua intensidade. o Disponível em: https://artedafisicapibid.blogspot.com. Acesso em: 23 nov. 2021 (adaptado). Esse fenômeno e a característica associada à voz da Mônica são, respectivamente,";"reflexão e comprimento de onda.";"ressonância e frequência.";"interferência e velocidade.";"ressonância e timbre.";"reflexão e amplitude.";"b";"A resposta correta é B. A tirinha descreve uma onda sonora que quebra taças de cristal — esse fenômeno é a ressonância. Quando a frequência da onda sonora coincide com a frequência natural de vibração da taça, ela vibra com amplitude crescente até quebrar. B — 'ressonância e frequência' — são os conceitos envolvidos. A: errada, reflexão e comprimento de onda não explicam a quebra. C: errada, interferência envolve sobreposição de ondas, não o fenômeno descrito. D: errada, timbre é qualidade do som, não o mecanismo da quebra. E: errada, reflexão e amplitude não são os principais aqui. Conceito-chave: ressonância ocorre quando a frequência de uma onda externa coincide com a frequência natural de vibração de um objeto, aumentando a amplitude até que o objeto se rompa."
"ENEM_2025_AMARELO_D2_Q106";"multipla";"Português";"Química orgânica";"Isomeria e fórmula molecular";"Difícil";"ENEM";"2025";"20";"Em uma aula prática de química orgânica, um professor identificou os frascos de várias substâncias apenas por suas fórmulas moleculares. Em seguida, apresentou a representação tridimensional da molécula do borneol, um álcool secundário, conforme a figura. Ele explicou que, quando oxidado, o borneol dá origem à cânfora, uma cetona usada desde a Antiguidade como incenso e no preparo de medicamentos. Finalmente, o professor solicitou que os alunos identificassem o frasco contendo a substância cânfora. 3: de Borneol SANTOS, A. P. B. et al. Oxidação do borneol à cânfora com água sanitária: um experimento simples de baixo custo e limpo. Nova, n. 6, 2009 (adaptado). Química O frasco contendo cânfora apresenta a fórmula molecular:";"C H O 9 16";"C H O 9 17";"C H O 10 16";"C H O 10 16 2";"C H O 10 18 2 DA NATUREZA E SUAS TECNOLOGIAS | 2º DIA | CADERNO 5 | AMARELO 2255//0077//22002255 0088::4499::1122";"c";"A resposta correta é C. A questão pede a fórmula molecular correta para uma substância cuja representação tridimensional foi mostrada. Com base na estrutura apresentada, a fórmula C₁₀H₁₆O corresponde a um álcool ou éter cíclico com 10 carbonos. C — 'C₁₀H₁₆O' — é a fórmula molecular correta. Conceito-chave: a fórmula molecular indica o número de átomos de cada elemento na molécula; a representação tridimensional permite contar os átomos de C, H e O da estrutura."
