"id";"tipo";"disc";"tema";"subtema";"dif";"fonte";"ano";"xp";"enunciado";"a";"b";"c";"d";"e";"ok";"exp"
"ENEM_2013_Q057";"multipla";"Biologia";"Interpretação e Produção de Texto";"Análise sintática";"Difícil";"ENEM";"2013";"20";"![](https://enem.dev/2013/questions/57/c6f54e13-8d47-41f4-a0e5-ace29cfe3ee6.png)";"Impede a saída de água, por ser maior que a pressão interna; não muda a velocidade de escoamento, que só depende da pressão da coluna de água.";"Impede a saída de água, por ser maior que a pressão interna; altera a velocidade de escoamento, que é proporcional à pressão atmosférica na altura do furo.";"Impede a entrada de ar, por ser menor que a pressão interna; altera a velocidade de escoamento, que é proporcional à pressão atmosférica na altura do furo.";"Impede a saída de água, por ser maior que a pressão interna; regula a velocidade de escoamento, que só depende da pressão atmosférica.";"Impede a entrada de ar, por ser menor que a pressão interna; não muda a velocidade de escoamento, que só depende da pressão da coluna de água.";"a";"A resposta correta é a alternativa A. Impede a saída de água, por ser maior que a pressão interna; não muda a velocidade de escoamento, que só depende da pressão da coluna de água."
"ENEM_2013_Q058";"multipla";"Biologia";"Artes e Cultura";"Arte contemporânea";"Difícil";"ENEM";"2013";"20";"O citral, substância de odor fortemente cítrico, é obtido a partir de algumas plantas como o capim-limão, cujo óleo essencial possui aproximadamente 80%, em massa, da substância. Uma de suas aplicações é na fabricação de produtos que atraem abelhas, especialmente do gênero Apis, pois seu cheiro é semelhante a um dos feromônios liberados por elas. Sua fórmula molecular é C10H16O, com uma cadeia alifática de oito carbonos, duas insaturações, nos carbonos 2 e 6; e dois grupos substituintes metila, nos carbonos 3 e 7. O citral possui dois isômeros geométricos, sendo o trans o que mais contribui para o forte odor.";"[alternativa visual]";"[alternativa visual]";"[alternativa visual]";"[alternativa visual]";"[alternativa visual]";"a";"Gabarito oficial: alternativa A. Consulte a resolução completa no gabarito oficial do INEP."
"ENEM_2013_Q059";"multipla";"Biologia";"Gramática e Linguística";"Arte contemporânea";"Difícil";"ENEM";"2013";"20";"Plantas terrestres que ainda estão em fase de crescimento fixam grandes quantidades de CO2, utilizando-o para formar novas moléculas orgânicas, e liberam grande quantidade de O2. No entanto, em florestas maduras, cujas árvores já atingiram o equilíbrio, o consumo de O2 pela respiração tende a igualar sua produção pela fotossíntese. A morte natural de árvores nessas florestas afeta temporariamente a concentração de O2 e de CO2 próximo à superfície do solo onde elas caíram.";"Menor, pois haverá consumo de O2 durante a decomposição dessas árvores.";"Maior, pois haverá economia de O2 pela ausência das árvores mortas.";"Maior, pois haverá liberação de O2 durante a fotossíntese das árvores jovens.";"Igual, pois haverá consumo e produção de O2 pelas árvores maduras restantes.";"Menor, pois haverá redução de O2 pela falta da fotossíntese realizada pelas árvores mortas.";"a";"A resposta correta é a alternativa A. Menor, pois haverá consumo de O2 durante a decomposição dessas árvores."
"ENEM_2013_Q060";"multipla";"História";"Literatura Brasileira";"Arte contemporânea";"Difícil";"ENEM";"2013";"20";"As fêmeas de algumas espécies de aranhas, escorpiões e de outros invertebrados predam os machos após a cópula e inseminação. Como exemplo, fêmeas canibais do inseto conhecido como louva-a-deus, _Tenodera aridofolia_, possuem até 63% da sua dieta composta por machos parceiros. Para as fêmeas, o canibalismo sexual pode assegurar a obtenção de nutrientes importantes na reprodução. Com esse incremento na dieta, elas geralmente produzem maior quantidade de ovos. BORGES, J. C. Jogo mortal. Disponível em: http://cienciahoje.uol.com.br. Acesso em: 1 mar. 2012 (adaptado).";"Promove a maior ocupação de diferentes nichos ecológicos pela espécie.";"Favorece o sucesso reprodutivo individual de ambos os parentais.";"Impossibilita a transmissão de genes do macho para a prole.";"Impede a sobrevivência e reprodução futura do macho.";"Reduz a variabilidade genética da população.";"b";"A resposta correta é a alternativa B. Favorece o sucesso reprodutivo individual de ambos os parentais."
"ENEM_2013_Q061";"multipla";"Biologia";"Língua Estrangeira (Inglês)";"Coesão e coerência";"Difícil";"ENEM";"2013";"20";"Para oferecer acessibilidade aos portadores de dificuldades de locomoção, é utilizado, em ônibus e automóveis, o elevador hidráulico. Nesse dispositivo é usada uma bomba elétrica, para forçar um fluido a passar de uma tubulação estreita para outra mais larga, e dessa forma acionar um pistão que movimenta a plataforma. Considere um elevador hidráulico cuja área da cabeça do pistão seja cinco vezes maior do que a área da tubulação que sai da bomba. Desprezando o atrito e considerando uma aceleração gravitacional de 10 m/s², deseja-se elevar uma pessoa de 65 kg em uma cadeira de rodas de 15 kg sobre a plataforma de 20 kg";"20 N.";"100 N.";"200 N.";"1 000 N.";"5 000 N.";"c";"A resposta correta é a alternativa C. 200 N."
"ENEM_2013_Q062";"multipla";"Biologia";"Artes e Cultura";"Mídias digitais";"Difícil";"ENEM";"2013";"20";"A estratégia de obtenção de plantas transgênicas pela inserção de transgenes em cloroplastos, em substituição à metodologia clássica de inserção do transgene no núcleo da célula hospedeira, resultou no aumento quantitativo da produção de proteínas recombinantes com diversas finalidades biotecnológicas. O mesmo tipo de estratégia poderia ser utilizada para produzir proteínas recombinantes em células de organismos eucarióticos não fotossintetizantes, como as leveduras, que são usadas para produção comercial de várias proteínas recombinantes e que podem ser cultivadas em grandes fermentadores.";"Lisossomo.";"Mitocôndria.";"Peroxissomo.";"Complexo golgiense.";"Retículo endoplasmático.";"b";"A resposta correta é a alternativa B. Mitocôndria."
"ENEM_2013_Q063";"multipla";"História";"Gramática e Linguística";"Romantismo";"Difícil";"ENEM";"2013";"20";"No Brasil, cerca de 80% da energia elétrica advém de hidrelétricas, cuja construção implica o represamento de rios. A formação de um reservatório para esse fim, por sua vez, pode modificar a ictiofauna local. Um exemplo é o represamento do Rio Paraná, onde se observou o desaparecimento de peixes cascudos quase que simultaneamente ao aumento do número de peixes de espécies exóticas introduzidas, como o mapará e a corvina, as três espécies com nichos ecológicos semelhantes. PETESSE, M. L.; PETRERE JR., M. Ciência Hoje, São Paulo, n. 293, v. 49, jun. 2012 (adaptado).";"Redução do fluxo gênico da espécie nativa.";"Diminuição da competição intraespecífica.";"Aumento da competição interespecífica.";"Isolamento geográfico dos peixes.";"Extinção de nichos ecológicos.";"c";"A resposta correta é a alternativa C. Aumento da competição interespecífica."
"ENEM_2013_Q064";"multipla";"Biologia";"Comunicação e Tecnologia";"Reading comprehension";"Difícil";"ENEM";"2013";"20";"Uma das etapas do tratamento da água é a desinfecção, sendo a cloração o método mais empregado. Esse método consiste na dissolução do gás cloro numa solução sob pressão e sua aplicação na água a ser desinfectada. As equações das reações químicas envolvidas são: Cl2(g) + 2 H2O (l) ⇌ HClO (aq) + H3O+ (aq) + Cl− (aq) HClO (aq) + H2O (l) ⇌ H3O+(aq) + ClO−(aq) pKa= − log Ka= 7,53 A ação desinfetante é controlada pelo ácido hipocloroso, que possui um potencial de desinfecção cerca de 80 vezes superior ao ânion hipoclorito. O pH do meio é importante, porque influencia na extensão com que o ácido hipocloroso se ioniza.";"5";"7";"9";"14";"";"b";"A resposta correta é a alternativa B. 7"
"ENEM_2013_Q065";"multipla";"Biologia";"Língua Estrangeira (Inglês)";"Reading comprehension";"Difícil";"ENEM";"2013";"20";"![](https://enem.dev/2013/questions/65/bae12c44-190a-4788-bdaa-922272848928.png) Calcula-se que a velocidade de propagação dessa “onda humana” é 45 km/h, e que cada período de oscilação contém 16 pessoas, que se levantam e sentam organizadamente e distanciadas entre si por 80 cm. Disponível em: www.ufsm.br. Acesso em: 7 dez. 2012 (adaptado).";"0,3.";"0,5.";"1,0.";"1,9.";"3,7.";"c";"A resposta correta é a alternativa C. 1,0."
"ENEM_2013_Q066";"multipla";"Biologia";"Língua Estrangeira (Espanhol)";"Romantismo";"Difícil";"ENEM";"2013";"20";"![](https://enem.dev/2013/questions/66/3cd13166-7677-4ab2-9645-ac6c5d401cac.png)";"Q, pois as polias 1 e 3 giram com velocidades lineares iguais em pontos periféricos e a que tiver maior raio terá menor frequência.";"Q, pois as polias 1 e 3 giram com frequências iguais e a que tiver maior raio terá menor velocidade linear em um ponto periférico.";"P, pois as polias 2 e 3 giram com frequências diferentes e a que tiver maior raio terá menor velocidade linear em um ponto periférico.";"P, pois as polias 1 e 2 giram com diferentes velocidades lineares em pontos periféricos e a que tiver menor raio terá maior frequência.";"Q, pois as polias 2 e 3 giram com diferentes velocidades lineares em pontos periféricos e a que tiver maior raio terá menor frequência.";"a";"A resposta correta é a alternativa A. Q, pois as polias 1 e 3 giram com velocidades lineares iguais em pontos periféricos e a que tiver maior raio terá menor frequência."
