"id";"tipo";"disc";"tema";"subtema";"dif";"fonte";"ano";"xp";"enunciado";"a";"b";"c";"d";"e";"ok";"exp"
"ENEM_2016_Q048";"multipla";"Biologia";"Literatura Brasileira";"Arte contemporânea";"Médio";"ENEM";"2016";"15";"![](https://enem.dev/2016/questions/48/ce6bddea-21d4-44b9-9683-36234b25cc12.jpg) A Figura 2 ilustra o Projeto Park Spark, desenvolvido em Cambridge, MA (EUA), em que as fezes dos animais domésticos são recolhidas em sacolas biodegradáveis e jogadas em um biodigestor instalado em parques públicos; e os produtos são utilizados em equipamentos no próprio parque. ![](https://enem.dev/2016/questions/48/29c36443-64d1-4747-85cb-c057dd8d39ed.jpg)";"Queima de gás metano.";"Armazenamento de gás carbônico.";"Decomposição aeróbica das fezes.";"Uso mais eficiente de combustíveis fósseis.";"Fixação de carbono em moléculas orgânicas.";"a";"A resposta correta é a alternativa A. Queima de gás metano."
"ENEM_2016_Q049";"multipla";"Biologia";"Literatura Brasileira";"Modernismo";"Médio";"ENEM";"2016";"15";"![](https://enem.dev/2016/questions/49/c694a7ba-780c-4ea0-aa71-df3cbe4a300a.png)";"[alternativa visual]";"[alternativa visual]";"[alternativa visual]";"[alternativa visual]";"[alternativa visual]";"d";"Gabarito oficial: alternativa D. Consulte a resolução completa no gabarito oficial do INEP."
"ENEM_2016_Q051";"multipla";"Biologia";"Interpretação e Produção de Texto";"Coesão e coerência";"Médio";"ENEM";"2016";"15";"Em meados de 2003, mais de 20 pessoas morreram no Brasil após terem ingerido uma suspensão de sulfato de bário utilizada como contraste em exames radiológicos. O sulfato de bário é um sólido pouquíssimo solúvel em água, que não se dissolve mesmo na presença de ácidos. As mortes ocorreram porque um laboratório farmacêutico forneceu o produto contaminado com carbonato de bário, que é solúvel em meio ácido. Um simples teste para verificar a existência de íons bário solúveis poderia ter evitado a tragédia. Esse teste consiste em tratar a amostra com solução aquosa de HCl e, após filtrar para separar os compostos insolúveis de bário, adiciona-se solução aquosa de H2SO4 sobre o filtrado e observa-se por 30 minutos TUBINO, M.; SIMONI, J.A. **Refletindo sobre o caso _celobar_®** Química Nova, n. 2, 2007 (adaptado).";"Liberação de calor.";"Alteração da cor para rosa.";"Precipitação de um sólido branco.";"Formação de gás hidrogênio.";"Volatilização de gás cloro.";"c";"A resposta correta é a alternativa C. Precipitação de um sólido branco."
"ENEM_2016_Q052";"multipla";"Biologia";"Interpretação e Produção de Texto";"Modernismo";"Médio";"ENEM";"2016";"15";"![](https://enem.dev/2016/questions/52/420bf048-0e4c-44bb-919d-ac9b6cba9a0b.png) O uso de feromônios em ações de controle de insetos-praga está de acordo com o modelo preconizado para a agricultura do futuro. São agentes altamente específicos e seus compostos químicos podem ser empregados em determinados cultivos, conforme ilustrado no quadro. ![](https://enem.dev/2016/questions/52/bda784c1-e142-4cdc-84dc-5ebc4a507431.png)";"Sitophilus spp.";"Migdolus fryanus.";"Anthonomus rubi.";"Grapholita molesta.";"Scrobipalpuloides absoluta.";"e";"A resposta correta é a alternativa E. Scrobipalpuloides absoluta."
"ENEM_2016_Q053";"multipla";"Biologia";"Artes e Cultura";"Comprensión lectora";"Médio";"ENEM";"2016";"15";"![](https://enem.dev/2016/questions/53/f5c532a3-9d64-4230-bdb5-98b3db576752.jpg)";"A glicose seja convertida em sacarose.";"As enzimas dessa planta sejam ativadas.";"A maceração favoreçа a solubilização em águа.";"O amido seja transformado em substratos utilizáveis pela levedura.";"Os grãos com diferentes composições químicas sejam padronizados.";"d";"A resposta correta é a alternativa D. O amido seja transformado em substratos utilizáveis pela levedura."
"ENEM_2016_Q055";"multipla";"Biologia";"Literatura Portuguesa";"Comprensión lectora";"Médio";"ENEM";"2016";"15";"![](https://enem.dev/2016/questions/55/474b0d3e-9bae-4e69-8198-0343720100a1.png) ![](https://enem.dev/2016/questions/55/5a400051-2ebf-4e92-a991-642277965dc2.png)";"Aumenta na faixa das frequências médias.";"Diminui na faixa das frequências agudas.";"Diminui na faixa das frequências graves.";"Aumenta na faixa das frequências médias altas.";"Aumenta na faixa das frequências médias baixas.";"c";"A resposta correta é a alternativa C. Diminui na faixa das frequências graves."
"ENEM_2016_Q056";"multipla";"Biologia";"Literatura Brasileira";"Romantismo";"Difícil";"ENEM";"2016";"20";"As proteínas de uma célula eucariótica possuem peptídeos sinais, que são sequências de aminoácidos responsáveis pelo seu endereçamento para as diferentes organelas, de acordo com suas funções. Um pesquisador desenvolveu uma nanopartícula capaz de carregar proteínas para dentro de tipos celulares específicos. Agora ele quer saber se uma nanopartícula carregada com uma proteína bloqueadora do ciclo de Krebs _in vitro_ é capaz de exercer sua atividade em uma célula cancerosa, podendo cortar o aporte energético e destruir essas células.";"Núcleo.";"Mitocôndria.";"Peroxissomo.";"Complexo golgiense.";"Retículo endoplasmático.";"b";"A resposta correta é a alternativa B. Mitocôndria."
"ENEM_2016_Q058";"multipla";"Biologia";"Interpretação e Produção de Texto";"Arte contemporânea";"Difícil";"ENEM";"2016";"20";"![](https://enem.dev/2016/questions/58/99a5812b-100d-4591-a496-2762c9cac26f.png) em que n corresponde ao número de mols. O metanol pode ser obtido pela reação entre brometo de metila e hidróxido de sódio, conforme a equação química: ![](https://enem.dev/2016/questions/58/e7997a8a-16ac-40aa-8909-dbbd285ffade.png)";"22%.";"40%.";"50%.";"67%.";"75%.";"d";"A resposta correta é a alternativa D. 67%."
"ENEM_2016_Q059";"multipla";"Biologia";"Língua Estrangeira (Espanhol)";"Arte contemporânea";"Difícil";"ENEM";"2016";"20";"Por apresentar significativa resistividade elétrica, o grafite pode ser utilizado para simular resistores elétricos em circuitos desenhados no papel, com o uso de lápis e lapiseiras. Dependendo da espessura e do comprimento das linhas desenhadas, é possível determinar a resistência elétrica de cada traçado produzido. No esquema foram utilizados três tipos de lápis diferentes (2H, HB e 6B) para efetuar três traçados distintos. ![](https://enem.dev/2016/questions/59/87747823-81f1-4892-b49e-862c699ea63b.png) Munido dessas informações, um estudante pegou uma folha de papel e fez o desenho de um sorvete de casquinha utilizando-se desses traçados. Os valores encontrados nesse experimento, para as resistências elétricas (R), medidas com o auxílio de um ohmímetro ligado nas extremidades das resistências, são mostrados na figura. Verificou-se que os resistores obedeciam à Lei de Ohm. ![](https://enem.dev/2016/questions/59/c3cf30b9-4fc9-45a6-955f-d0f99181dd7c.png)";"1";"4/7";"10/27";"14/81";"4/81";"b";"A resposta correta é a alternativa B. 4/7"
"ENEM_2016_Q061";"multipla";"Biologia";"Literatura Brasileira";"Análise sintática";"Difícil";"ENEM";"2016";"20";"![](https://enem.dev/2016/questions/61/0ebdcee7-9e70-490b-90de-f5702770667f.jpg) O pesquisador concluiu corretamente que os peixes controlam a densidade dos(as)";"Algas, estimulando seu crescimento.";"Cracas, predando especialmente animais pequenos.";"Mexilhões, predando especialmente animais pequenos.";"Quatro espécies testadas, predando indivíduos pequenos";"Ascídias, apesar de não representarem os menores organismos.";"c";"A resposta correta é a alternativa C. Mexilhões, predando especialmente animais pequenos."
"ENEM_2016_Q064";"multipla";"Biologia";"Literatura Portuguesa";"Modernismo";"Difícil";"ENEM";"2016";"20";"TEXTO I Biocélulas combustíveis são uma alternativa tecnológica para substituição das baterias convencionais. Em uma biocélula microbiológica, bactérias catalisam reações de oxidação de substratos orgânicos. Liberam elétrons produzidos na respiração celular para um eletrodo, onde fluem por um circuito elétrico até o cátodo do sistema, produzindo corrente elétrica. Uma reação típica que ocorre em biocélulas microbiológicas utiliza o acetato como substrato. AQUINO NETO, S. **Preparação e caracterização de bioanodos para biocélula a combustível etanol/O2** . Disponível em: www.teses.usp.br. Acesso em: 23 jun. 2015 (adaptado). TEXTO II Em sistemas bioeletroquímicos, os potenciais padrão (E°’) apresentam valores característicos. Para as biocélulas de acetato, considere as seguintes semirreações de redução e seus respectivos potenciais: 2 CO2 + 7H+ + 8e– → CH3COO– + 2H2O E°’ = -0,3 V O2 + 4H+ + 4e– → 2H2O E°’ = 0,8V. SCOTT, K.; YU, E. H. **Microbial electrochemical and fuel cells: fundamentals and applications**. Woodhead Publishing Series in Energy, n. 88, 2016 (adaptado).";"3";"4";"6";"9";"15";"b";"A resposta correta é a alternativa B. 4"
"ENEM_2016_Q065";"multipla";"Biologia";"Gramática e Linguística";"Comprensión lectora";"Difícil";"ENEM";"2016";"20";"A formação de coágulos sanguíneos em veias e artérias é um dos fatores responsáveis pela ocorrência de doenças cardiovasculares, como varizes, infarto e acidentes vasculares cerebrais. A prevenção e o tratamento dessas doenças podem ser feitos com drogas anticoagulantes. A indústria farmacêutica estimula a pesquisa de toxinas animais com essa propriedade.";"Moluscos fitófagos.";"Moscas saprófagas.";"Pássaros carnívoros.";"Morcegos frugívoros.";"Mosquitos hematófagos.";"e";"A resposta correta é a alternativa E. Mosquitos hematófagos."
"ENEM_2016_Q066";"multipla";"Biologia";"Artes e Cultura";"Modernismo";"Difícil";"ENEM";"2016";"20";"![](https://enem.dev/2016/questions/66/37f431da-a3ba-4a66-ac4b-c33f6d37730c.png) ![](https://enem.dev/2016/questions/66/9e38e644-e6b4-4128-9e76-a44227a87238.png)";"1.";"2.";"4.";"81.";"162.";"b";"A resposta correta é a alternativa B. 2."
"ENEM_2016_Q067";"multipla";"Biologia";"Artes e Cultura";"Coesão e coerência";"Difícil";"ENEM";"2016";"20";"Primeiro, em relação àquilo a que chamamos água, quando congela, parece-nos estar a olhar para algo que se tornou pedra ou terra, mas quando derrete e se dispersa, esta torna-se bafo e ar; o ar, quando é queimado, torna-se fogo; e, inversamente, o fogo, quando se contrai e se extingue, regressa à forma do ar; o ar, novamente concentrado e contraído, torna-se nuvem e nevoeiro, mas, a partir destes estados, se for ainda mais comprimido, torna-se água corrente, e de água torna-se novamente terra e pedras; e deste modo, como nos parece, dão geração uns aos outros de forma cíclica. PLATÃO. **Timeu-Crítias**. Coimbra: CECH, 2011. Do ponto de vista da ciência moderna, os “quatro elementos” descritos por Platão correspondem, na verdade, às fases sólida, líquida, gasosa e plasma da matéria. As transições entre elas são hoje entendidas como consequências macroscópicas de transformações sofridas pela matéria em escala microscópica.";"Troca de átomos entre as diferentes moléculas do material.";"Transmutação nuclear dos elementos químicos do material.";"Redistribuição de prótons entre os diferentes átomos do material.";"Mudança na estrutura espacial formada pelos diferentes constituintes do material.";"Alteração nas proporções dos diferentes isótopos de cada elemento presente no material.";"d";"A resposta correta é a alternativa D. Mudança na estrutura espacial formada pelos diferentes constituintes do material."
"ENEM_2016_Q068";"multipla";"Biologia";"Língua Estrangeira (Inglês)";"Arte contemporânea";"Difícil";"ENEM";"2016";"20";"Para cada litro de etanol produzido em uma indústria de cana-de-açúcar são gerados cerca de 18 L de vinhaça que é utilizada na irrigação das plantações de cana-de-açúcar, já que contém teores médios de nutrientes N, P e K iguais a 357 mg/L, 60 mg/L e 2 034 mg/L, respectivamente. SILVA, M. A. S.; GRIEBELER, N. P.; BORGES, L. C. Uso de vinhaça e impactos nas propriedades do solo e lençol freático. **Revista Brasileira de Engenharia Agrícola e Ambiental**, n. 1, 2007 (adaptado).";"1.";"29.";"60.";"170.";"1000.";"b";"A resposta correta é a alternativa B. 29."
"ENEM_2016_Q069";"multipla";"Biologia";"Literatura Brasileira";"Mídias digitais";"Difícil";"ENEM";"2016";"20";"Recentemente um estudo feito em campos de trigo mostrou que níveis elevados do dióxido de carbono na atmosfera prejudicam a absorção de nitrato pelas plantas. Consequentemente, a qualidade nutricional desses alimentos pode diminuir à medida que os níveis de dióxido de carbono na atmosfera atingirem as estimativas para as próximas décadas. Bloom, A J et al. Nitrate assimilation is inhibited by elevated CO2 in field grown wheat. **Nature Climate Change**, n. 4., abr 2014, adaptado.";"Amido.";"Frutose.";"Lipídeos.";"Celulose.";"Proteínas.";"e";"A resposta correta é a alternativa E. Proteínas."
