"id";"tipo";"disc";"tema";"subtema";"dif";"fonte";"ano";"xp";"enunciado";"a";"b";"c";"d";"e";"ok";"exp"
"ENEM_2023_Q082";"multipla";"História";"Literatura Brasileira";"Análise sintática";"Médio";"ENEM";"2023";"15";"Os vapores cruzavam os mares transportando pessoas, mercadorias e ideias, e ainda carregavam a mala postal, repleta de mensagens. Múltiplas histórias escritas atravessavam o oceano buscando por notícias de filhos e pais, irmãos, maridos e esposas, noivos e noivas. As missivas traziam boas e más novas, comunicavam alegremente nascimentos e casamentos, também doenças e mortes; enviavam declarações de amor e fidelidade, fotos de família; encaminhavam conselhos de velhos, pedidos de ajuda e de dinheiro; expediam cartas bancárias e de chamada. Essa literatura epistolar possibilitava a transmissão e reconstrução das tradições. Os deslocamentos tornaram-se um dos mais potentes produtores de escritura ao longo da história. TRUZZI, O.; MATOS, I. Saudades: sensibilidades no epistolário de e/imigrantes portuqueses (Portugal-Brasil 1890-1930). Rev. Bras. Hist., n. 70, jul.-dez. 2015.";"Disputa ideológica entre a comunidade de estrangeiros e a de nativos.";"Circularidade cultural entre a sociedade de partida e a de acolhimento.";"Controle doutrinário das narrativas do cotidiano de origem e de destino..";"Fiscalização política dos fluxos de populações do Novo e do Velho Mundo.";"Monitoramento social dos grupos de trabalhadores da cidade e do campo.";"b";"A resposta correta é a alternativa B. Circularidade cultural entre a sociedade de partida e a de acolhimento."
"ENEM_2023_Q083";"multipla";"História";"Comunicação e Tecnologia";"Romantismo";"Médio";"ENEM";"2023";"15";"Diversos são os fatores causadores da degradação do solo, atuando de forma direta ou indireta, mas quase sempre a grande maioria das terras degradadas inicia esse processo com o desmatamento, que pode ser seguido por diversas formas de ocupação desordenada, como: corte de taludes para a construção de casas, rodovias e ferrovias, agricultura, com uso da queimada, vários tipos de mineração, irrigação excessiva, crescimento desordenado das cidades, superpastoreio, uso do solo para diversos tipos de despejos industriais e domésticos, sem tratamento da área que recebe esses despejos; enfim, de uma forma ou de outra, os solos tornam-se degradados, sendo muitas vezes difícil, ou quase impossível, a sua recuperação. GUERRA, A. T. Degradação dos solos: conceitos e temas. In: GUERRA, A. T.; JORGE, M. C. O. (Org.). **Degradação dos solos no Brasil**. Rio de Janeiro: Difel, 2018.";"Elevação da biomassa.";"Redução da salinização.";"Diminuição da fertilidade.";"Ampliação da microfauna.";"Decomposição do substrato.";"c";"A resposta correta é a alternativa C. Diminuição da fertilidade."
"ENEM_2023_Q084";"multipla";"História";"Interpretação e Produção de Texto";"Comprensión lectora";"Médio";"ENEM";"2023";"15";"A partir da década de 1930, começam a ser discutidos no Brasil os princípios de racionalização do trabalho. As preocupações com a cozinha e o trabalho doméstico foram introduzidas com a medicina sanitária e a oferta de gás e eletricidade para uso doméstico no início do século XX. A organização da cozinha visava atingir uma simplificação das tarefas, com a economia de movimentos, e o barateamento dos equipamentos, a partir da produção em grande escala. A padronização e racionalização da habitação e seus componentes visava uma radical transformação da casa, em especial da cozinha, e apoiava-se tanto no desenvolvimento de novos equipamentos quanto nos estudos de racionalização do trabalho doméstico. A principal preocupação era o desenvolvimento de um novo tipo de habitação, que deveria induzir um novo comportamento social. SILVA, J. L. M. Transformações no espaço doméstico: o fogão a gás e a cozinha paulistana, 1870-1930. Anais do Museu Paulista, n. 2. jul-dez 2007 (adaptado).";"Controle do orçamento familiar.";"Libertação das tradições religiosas.";"Exercício da representatividade política.";"Ampliação dos momentos de socialização.";"Afastamento das atividades especializadas.";"d";"A resposta correta é a alternativa D. Ampliação dos momentos de socialização."
"ENEM_2023_Q085";"multipla";"História";"Língua Estrangeira (Inglês)";"Arte contemporânea";"Médio";"ENEM";"2023";"15";"Produtores rurais europeus são antigos opositores de um grande acordo com o Mercosul. Na visão deles, existe um nítido risco de concorrência desleal, pois, na Europa, é preciso seguir regras mais rígidas de produção, o que encarece o processo. Assim, eles não conseguiriam competir com os preços, por exemplo, da carne brasileira e teriam seus negócios ameaçados. Por outro lado, o setor industrial europeu se mobiliza a favor do acordo, uma vez que as reduções de tarifas no comércio internacional dariam maior acesso ao mercado sul-americano. Um exemplo é o setor automotivo europeu, que prevê maior participação e concorrência nos países do Mercosul caso o acordo siga em frente. ROUBICEK, M. Como o risco ambiental afeta o acordo entre Mercosul e União Europeia. Disponível em: www.nexojornal.com.br. Acesso em: 25 out. 2021.";"Restrição dos fluxos migratórios e a maior atuação de sindicatos.";"Ampliação das leis trabalhistas e a plena importação de manufaturados.";"Proteção das florestas nacionais e a ampla transferência de tecnologias.";"Manutenção das barreiras fitossanitárias e a livre circulação de mercadorias.";"Remoção dos entraves alfandegários e a melhor remuneração de empregados.";"d";"A resposta correta é a alternativa D. Manutenção das barreiras fitossanitárias e a livre circulação de mercadorias."
"ENEM_2023_Q086";"multipla";"História";"Comunicação e Tecnologia";"Coesão e coerência";"Médio";"ENEM";"2023";"15";"Durante a Revolução Francesa, um certo padre Niollant escondeu-se no pequeno castelo de L’Escarbas. Pagou amplamente a hospitalidade do velho fidalgo ocupando-se da educação de sua filha, Anaïs. A presença da mãe em nada modificou essa educação masculina dada a uma jovem criatura já muito inclinada à independência em virtude da vida no campo. O padre transmitiu à aluna sua intrepidez de opiniões e sua facilidade de julgamento, sem pensar que essas qualidades, tão necessárias num homem, se tornam defeitos numa mulher destinada aos humildes afazeres de mãe de família. Embora o padre recomendasse continuamente à aluna ser tanto mais graciosa e modesta quanto seu saber era mais extenso, a senhorita de Nègrepelisse ficou com excelente opinião de si mesma. BALZAC. H. Ilusões perdidas. São Paulo: Penguin Classics: Cia. das Letras, 2011 (adaptado).";"Abandono de laços afetivos.";"Negação da ideia de subjetividade.";"Aceitação da hierarquia de gênero.";"Consolidação da estratificação social.";"Ruptura de valores institucionalizados.";"e";"A resposta correta é a alternativa E. Ruptura de valores institucionalizados."
"ENEM_2023_Q087";"multipla";"História";"Literatura Portuguesa";"Mídias digitais";"Médio";"ENEM";"2023";"15";"**TEXTO I** Oriunda da Romênia, Genny Gleizer aportou no Brasil em 1932. Assim como milhares de judeus do Leste Europeu, sua vinda para o Brasil ocorreu em um momento de ascensão do antissemitismo na Europa que tornava precárias suas vidas. O Brasil se colocava como uma possibilidade na busca por condições de sobrevivência e desenvolvimento. ANTÃO, A. C. C. B. Gênero, imigração e política: o caso da judia comunista Genny Gleizer no Governo Vargas (1932-1935). Rio de Janeiro: Casa de Oswaldo Cruz, 2017 (adaptado). **ТЕХТО II** A presença judaica no Brasil foi criando aos poucos certas desconfianças que se refletiram em órgãos da imprensa e em círculos intelectuais e políticos. Em parte, essa imagem negativa adviria da onda nacionalista surgida no final dos anos 1910, que concebia imigrantes como concorrentes dos trabalhadores brasileiros, ou como seres improdutivos, exploradores da mão de obra e da riqueza autóctone. Além disso, as elites políticas da época acreditavam que os estrangeiros eram portadores das doutrinas anarquista e comunista, estranhas à “indole do povo brasileiro”. Esses “indesejáveis” seriam um mal externo que corromperia a nação. MAIO, M. C.: CALAÇA, C. E. Um balanço da bibliografia sobre o antissemitismo no Brasil. In: GRINBERG, K. (Org.). Os judeus no Brasil. Rio de Janeiro: Civilização Brasileira, 2005 (adaptado).";"Preceitos teológicos e religiosos.";"Aspectos socioeconômicos e ideológicos.";"Regulamentações territoriais e alfandegárias.";"Orientações constitucionais e estatutárias.";"Decretos legislativos e internacionais.";"b";"A resposta correta é a alternativa B. Aspectos socioeconômicos e ideológicos."
"ENEM_2023_Q088";"multipla";"História";"Interpretação e Produção de Texto";"Mídias digitais";"Médio";"ENEM";"2023";"15";"Concorrer e competir não são a mesma coisa. A concorrência pode até ser saudável sempre que a batalha entre agentes, para melhor empreender uma tarefa e obter melhores resultados finais, exige o respeito a certas regras de convivência preestabelecidas ou não. Já a competitividade se funda na invenção de novas armas de luta, num exercício em que a única regra é a conquista da melhor posição. A competitividade é uma espécie de guerra em que tudo vale e, desse modo, sua prática provoca um afrouxamento dos valores morais e um convite ao exercício de violência. SANTOS, M. **Por uma outra globalização**: do pensamento único à consciência universal. Rio de Janeiro: Record, 2006.";"Adoção do dumping comercial.";"Fusão da função administrativa.";"Criação de holding empresarial.";"Limitação do mercado monopolista.";"Modernização da produção industrial.";"a";"A resposta correta é a alternativa A. Adoção do dumping comercial."
"ENEM_2023_Q089";"multipla";"História";"Língua Estrangeira (Inglês)";"Arte contemporânea";"Médio";"ENEM";"2023";"15";"![](https://enem.dev/2023/questions/89/9bf9cf75-4df7-495a-8f99-bb6bac2abe2e.PNG)";"Expandir o transporte marítimo.";"Incentivar os fluxos migratórios.";"Monitorar as atividades vulcânicas.";"Controlar as emissões de carbono.";"Priorizar a utilização de termoelétricas.";"d";"A resposta correta é a alternativa D. Controlar as emissões de carbono."
"ENEM_2023_Q091";"multipla";"Biologia";"Literatura Portuguesa";"Reading comprehension";"Médio";"ENEM";"2023";"15";"O número de abelhas encontra-se em declínio em várias regiões do mundo, inclusive no Brasil, sendo que vários fatores contribuem para o colapso de suas colmeias. Nos Estados Unidos, bombas de sementes de espécies vegetais nativas têm sido utilizadas para combater o desaparecimento desses insetos. Elas são pequenas bolinhas recheadas com sementes, adubo e argila. Quando são arremessadas e ficam expostas ao sol e à chuva, germinam até mesmo em solo pouco fértil. DARAYA, V. Disponível em: http://planetasustentavel.abril.com.br. Acesso em: 2 fev. 2015 (adaptado).";"Reduz sua predação";"Reduz o uso de pesticidas.";"Reduz a competição por abrigo.";"Aumenta a oferta de alimento";"Aumenta os locais de reprodução";"d";"A resposta correta é a alternativa D. Aumenta a oferta de alimento"
"ENEM_2023_Q092";"multipla";"Biologia";"Comunicação e Tecnologia";"Mídias digitais";"Médio";"ENEM";"2023";"15";"Os mais antigos cozinhavam o feijão na panela de ferro a fim de acabar com a palidez de seus filhos. Alguns chegavam até a colocar um prego enferrujado nesse cozimento para liberar o ferro contido nele. Sabe-se que esse elemento pode ser encontrado na sua forma metálica ou iônica, sendo essencial para a manutenção da vida humana.";"Tratar a diarreia.";"Prevenir a anemia.";"Evitar as verminoses.";"Remediar o raquitismo";"Combater a febre amarela.";"b";"A resposta correta é a alternativa B. Prevenir a anemia."
"ENEM_2023_Q094";"multipla";"Sociologia";"Artes e Cultura";"Coesão e coerência";"Médio";"ENEM";"2023";"15";"Em uma indústria, o controle da dureza da água é importante quando ela é utilizada em caldeiras, uma vez que sais pouco solúveis, formados a partir de sulfatos e carbonatos, podem acumular-se no interior das tubulações, causando obstruções. Para avaliar a água utilizada nessa indústria, foram realizados testes de qualidade que consideraram os seauintes parâmetros: ![](https://enem.dev/2023/questions/94/429989c0-d615-4e19-a5e6-838e81a6039c.png)";"1";"2";"3";"4";"5";"a";"A resposta correta é a alternativa A. 1"
"ENEM_2023_Q098";"multipla";"História";"Língua Estrangeira (Espanhol)";"Arte contemporânea";"Médio";"ENEM";"2023";"15";"Há muito tempo são conhecidas espécies de lesmas-do-mar com uma capacidade impar: guardar parte da maquinaria das células das algas que consomem — os cloroplastos — e mantê-los funcionais dentro das suas próprias células, obtendo assim parte do seu alimento. Investigadores portugueses descobriram que essas lesmas-do-mar podem ser mais eficientes nesse processo do que as próprias algas que consomem. Disponível em: www.cienciahoje.pt. Acesso em: 10 fev. 2015 (adaptado).";"Ácidos necleicos.";"Carboidratos.";"Proteínas.";"Vitaminas.";"Lipídios.";"b";"A resposta correta é a alternativa B. Carboidratos."
"ENEM_2023_Q100";"multipla";"Biologia";"Interpretação e Produção de Texto";"Comprensión lectora";"Médio";"ENEM";"2023";"15";"Um professor lança uma esfera verticalmente para cima, a qual retorna, depois de alguns segundos, ao ponto de lançamento. Em seguida, lista em um quadro todas as possibilidades para as grandezas cinemáticas. ![](https://enem.dev/2023/questions/100/92848aa5-da82-4c66-9945-7051120a42c9.jpg)";"V = 0 e a ≠ 0 para cima.";"V ≠ 0 para cima e a = 0";"V = 0 e a ≠ 0 para baixo.";"V ≠ 0 para cima e a ≠ 0 para cima.";"V ≠ 0 para baixo e a ≠ 0 para baixo.";"c";"A resposta correta é a alternativa C. V = 0 e a ≠ 0 para baixo."
"ENEM_2023_Q104";"multipla";"Biologia";"Língua Estrangeira (Espanhol)";"Modernismo";"Médio";"ENEM";"2023";"15";"O vidro contendo alumínio em sua composição é um excelente material para acondicionar medicamentos e suplementos, porque pode ser esterilizado por aquecimento. No entanto, quando o medicamento ou suplemento contém substâncias que se ligam fortemente ao íon desse metal, a dissolução do alumínio é promovida em função do deslocamento do equilíbrio químico estabelecido entre a espécie imobilizada no vidro e a espécie em solução. Por essa razão, recomenda-se que suplementos de nutrição de recém-nascidos contendo gluconato de cálcio sejam acondicionados em embalagens plásticas, e não nesse tipo de vidro. **Atualização da recomendação da Sociedade Portuguesa de Neonatologia.** Disponível em: www.spneonatologia.pt. Acesso em: 22 out. 2021 (adaptado).";"Vidro do frasco for translúcido.";"Concentração de gluconato de cálcio for alta.";"Frasco de vidro apresentar uma maior espessura.";"Vidro for previamente esterilizado em altas temperaturas.";"Reação do alumínio com gluconato de cálcio for endotérmica.";"b";"A resposta correta é a alternativa B. Concentração de gluconato de cálcio for alta."
