"id";"tipo";"disc";"tema";"subtema";"dif";"fonte";"ano";"xp";"enunciado";"a";"b";"c";"d";"e";"ok";"exp"
"ENEM_2009_Q177";"multipla";"Matemática";"Álgebra e Equações";"Juros compostos";"Médio";"ENEM";"2009";"15";"Um artesão construiu peças de artesanato interceptando uma pirâmide de base quadrada com um plano. Após fazer um estudo das diferentes peças que poderia obter, ele concluiu que uma delas poderia ter uma das faces pentagonal.";"Uma pirâmide de base quadrada tem 4 arestas laterais e a interseção de um plano com a pirâmide intercepta suas arestas laterais. Assim, esses pontos formam um polígono de 4 lados.";"Uma pirâmide de base quadrada tem 4 faces triangulares e, quando um plano intercepta essa pirâmide, divide cada face em um triângulo e um trapézio. Logo, um dos polígonos tem 4 lados.";"Uma pirâmide de base quadrada tem 5 faces e a interseção de uma face com um plano é um segmento de reta. Assim, se o plano interceptar todas as faces, o polígono obtido nessa interseção tem 5 lados.";"O número de lados de qualquer polígono obtido como interseção de uma pirâmide com um plano é igual ao número de faces da pirâmide. Como a pirâmide tem 5 faces, o polígono tem 5 lados.";"O número de lados de qualquer polígono obtido interceptando-se uma pirâmide por um plano é igual ao número de arestas laterais da pirâmide. Como a pirâmide tem 4 arestas laterais, o polígono tem 4 lados.";"c";"A resposta correta é a alternativa C. Uma pirâmide de base quadrada tem 5 faces e a interseção de uma face com um plano é um segmento de reta. Assim, se o plano interceptar todas as faces,..."
"ENEM_2009_Q178";"multipla";"Matemática";"Estatística e Probabilidade";"Progressões";"Médio";"ENEM";"2009";"15";"João deve 12 parcelas de R$ 150,00 referentes ao cheque especial de seu banco e cinco parcelas de R$ 80,00 referentes ao cartão de crédito. O gerente do banco lhe ofereceu duas parcelas de desconto no cheque especial, caso João quitasse esta dívida imediatamente ou, na mesma condição, isto é, quitação imediata, com 25% de desconto na dívida do cartão. João também poderia renegociar suas dívidas em 18 parcelas mensais de R$ 125,00. Sabendo desses termos, José, amigo de João, ofereceu-lhe emprestar o dinheiro que julgasse necessário pelo tempo de 18 meses, com juros de 25% sobre o total emprestado.";"Renegociar suas dívidas com o banco.";"Pegar emprestado de José o dinheiro referente à quitação das duas dívidas.";"Recusar o empréstimo de José e pagar todas as parcelas pendentes nos devidos prazos.";"Pegar emprestado de José o dinheiro referente à quitação do cheque especial e pagar as parcelas do cartão de crédito.";"Pegar emprestado de José o dinheiro referente à quitação do cartão de crédito e pagar as parcelas do cheque especial.";"e";"A resposta correta é a alternativa E. Pegar emprestado de José o dinheiro referente à quitação do cartão de crédito e pagar as parcelas do cheque especial."
"ENEM_2009_Q179";"multipla";"Matemática";"Trigonometria";"Seno e cosseno";"Médio";"ENEM";"2009";"15";"A cisterna é um recipiente utilizado para armazenar água da chuva. Os principais critérios a serem observados para captação e armazenagem de água da chuva são: a demanda diária de água na propriedade; o índice médio de precipitação (chuva), por região, em cada período do ano; o tempo necessário para armazenagem; e a área de telhado necessária ou disponível para captação. Para fazer o cálculo do volume de uma cisterna, deve-se acrescentar um adicional relativo ao coeficiente de evaporação. Na dificuldade em se estabelecer um coeficiente confiável, a Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA) sugere que sejam adicionados 10% ao volume calculado de água. Desse modo, o volume, em m³, de uma cisterna é calculado por Vc = Vd × Ndia, em que Vd = volume de demanda da água diária (m³), Ndia = número de dias de armazenagem, e este resultado deve ser acrescido de 10%. Para melhorar a qualidade da água, recomenda-se que a captação seja feita somente nos telhados das edificações. Considerando que a precipitação de chuva de 1 mm sobre uma área de 1 m² produz 1 litro de água, pode-se calcular a área de um telhado a fim de atender a necessidade de armazenagem da seguinte maneira: área do telhado (em m²) = volume da cisterna (em litros)/precipitação. Disponível em: www.cnpsa.embrapa.br. Acesso em: 8 jun. 2009 (adaptado).";"6 metros por 5 metros, pois assim teria uma área de 30 m² .";"15 metros por 20 metros, pois assim teria uma área de 300 m² .";"50 metros por 60 metros, pois assim teria uma área de 3.000 m² .";"91 metros por 30 metros, pois assim teria uma área de 2.730 m² .";"110 metros por 30 metros, pois assim teria uma área de 3.300 m² .";"b";"A resposta correta é a alternativa B. 15 metros por 20 metros, pois assim teria uma área de 300 m² ."
"ENEM_2009_Q180";"multipla";"Matemática";"Geometria Espacial";"Equações do 2º grau";"Médio";"ENEM";"2009";"15";"Um médico está estudando um novo medicamento que combate um tipo de câncer em estágios avançados. Porém, devido ao forte efeito dos seus componentes, a cada dose administrada há uma chance de 10% de que o paciente sofra algum dos efeitos colaterais observados no estudo, tais como dores de cabeça, vômitos ou mesmo agravamento dos sintomas da doença. O médico oferece tratamentos compostos por 3, 4, 6, 8 ou 10 doses do medicamento, de acordo com o risco que o paciente pretende assumir.";"3 doses.";"4 doses.";"6 doses.";"8 doses.";"10 doses.";"b";"A resposta correta é a alternativa B. 4 doses."
"ENEM_2025_AZUL_D1_Q001";"multipla";"Português";"Leitura e interpretação de texto em inglês";"Apropriação cultural e identidade indígena";"Fácil";"ENEM";"2025";"10";"Glory Ames, from the White Earth reservation, is frustrated near Moorhead, local Halloween stores still feature a western Even worse, despite a long-running debate about racism celebrities and politicians for donning offensive costumes, Last Halloween, Ames spotted a photo on Instagram She immediately reported it to the social media platform and “They blatantly take certain aspects of our culture, race, it”, said Ames. LIU, M. C. Ao abordar um aspecto da celebração do Halloween, esse";"denunciar a violência contra crianças indígenas.";"descrever costumes tradicionais em celebrações indígenas.";"valorizar as vestimentas características dos povos originários.";"criticar a exploração indevida de elementos da identidade";"sugerir ações de combate ao preconceito contra os povos";"d";"A resposta correta é D. O texto narra a frustração de Glory Ames com fantasias de Halloween que exploram a cultura indígena ('pow wow princess'). A palavra-chave é 'cultural appropriation' — a exploração indevida de elementos culturais. A: errada, o texto não fala de violência física contra crianças. B: errada, o texto não descreve tradições, e sim critica sua exploração. C: errada, o texto não valoriza as vestimentas, e sim condena seu uso inadequado. E: errada, o texto não propõe ações, apenas denuncia uma prática. Conceito-chave: apropriação cultural é o uso de elementos de uma cultura por pessoas de fora dela de forma desrespeitosa."
"ENEM_2025_AZUL_D1_Q002";"multipla";"Português";"Variação linguística";"Migração lexical e identidade regional";"Médio";"ENEM";"2025";"15";"Guagua, las palabras también migran Pocas palabras del idioma castellano despiertan tanto interés y asombro como guagua. En España su uso se reduce a Islas Canarias, donde se registra a partir de los años 30 del pasado siglo. El origen de guagua resulta algo polémico. Todo parece indicar que la voz vino de Cuba. La trajeron de vuelta, junto sus maletas y sus recuerdos, aquellos inmigrantes canarios viajaron a la isla antillana en busca de fortuna. Recientemente Lanzarote, las autoridades acuñaron “guagüismo” para potenciar el uso del transporte público y han solicitado a la Real Academia Española que introduzca dicho término en el diccionario. El origen de guagua cambia si nos vamos al sur del continente. Autobús no es la única acepción de la palabra guagua que usa en América. En los países del sur, tales como Colombia, Argentina o Perú, como una derivación del término quechua wáwa, también se le dice guagua a un niño de pecho o bebé. Algunos autores chilenos han defendido también que esta acepción de guagua como bebé proviene del idioma mapuche. Sea uno u otro el origen, es común en todo el cono sur oír hombres y mujeres hablar con ternura de sus “guaguas lindas”. Disponível em: www.escribirbienyclaro.com. Acesso em: 13 maio 2024. Ao abordar a trajetória da palavra “guagua”, o texto destaca";"presença de empréstimo linguístico no espanhol.";"validação de um vocábulo por uma instituição renomada.";"concorrência entre línguas indígenas e a língua espanhola.";"valorização da língua de um país em detrimento da de outro.";"disputa entre hispano-americanos e espanhóis por sua origem. LINGUAGENS, CÓDIGOS 4 001100117755AAZZ..iinnddbb 44";"d";"A resposta correta é D. O texto discute como 'guagua' (ônibus) foi levada de Cuba para as Ilhas Canárias por imigrantes, gerando disputas sobre sua origem e uso. A alternativa D — 'valorização da língua de um país em detrimento da de outro' — captura essa tensão: as Canárias reivindicam o termo como seu, valorizando-o frente ao espanhol peninsular. A: errada, não trata de empréstimo linguístico. B: errada, a RAE aparece como contexto, não como tema central. C: errada, não menciona línguas indígenas. E: errada, a disputa é sobre a origem geográfica, não entre hispano-americanos e espanhóis em geral. Conceito-chave: a língua não tem fronteiras fixas; palavras migram junto com as pessoas."
"ENEM_2025_AZUL_D1_Q003";"multipla";"Português";"Literatura hispânica";"Tempo verbal como recurso narrativo";"Médio";"ENEM";"2025";"15";"Cuando yo era chiquito todo quedaba cerca, cerquita. Para llegar al cielo no más bastaba una subidita. El sueño me alcanzaba para ir tan lejos como quería. Cuando yo era chiquito yo sí podía, yo sí podía. Libertad, libertad, libertad para mi niño. [...] Cuando yo era vejigo me iba pa’l río porque era hermoso, eu aunque estaba prohibido por peligroso, por peligroso. Como jagüey y ceiba, como la palma y la yagruma, cuando yo era vejigo yo era del monte y soñaba espuma. Libertad, libertad, libertad para mi niño. RODRÍGUEZ, S. Cuando yo era un enano. In: Oh Melancolía. Havana: Empresa de Grabaciones y Ediciones Musicales, 1988 (fragmento). O recurso que caracteriza essa letra de canção como um relato das memórias do eu poético é o uso de";"palavras no grau diminutivo. las";"adjetivos na descrição da paisagem.";"vocábulos relacionados à fauna cubana.";"verbos no pretérito imperfeito do indicativo. con";"SUAS TECNOLOGIAS E REDAÇÃO | 1º DIA | CADERNO 1 | AZUL 2233//0077//22002255 1122::3322::0055";"d";"A resposta correta é D. A letra de Silvio Rodríguez usa sistematicamente verbos no pretérito imperfeito do indicativo ('quedaba', 'bastaba', 'alcanzaba', 'podía', 'iba') para evocar memórias da infância. Esse tempo verbal expressa ações habituais ou contínuas no passado, criando o efeito de nostalgia característico do relato de memória. A: errada, o grau diminutivo ('cerquita', 'chiquito') é um recurso afetivo, não o que caracteriza o relato de memórias. B: errada, adjetivos de paisagem não são o recurso predominante. C: errada, 'jaügey', 'ceiba', 'yagruma' são referências à fauna/flora cubana, mas não são o recurso principal de caracterização temporal. E: errada (essa alternativa teve corrupção no texto extraído). Conceito-chave: o pretérito imperfeito em espanhol é o tempo da narração de hábitos e estados passados."
"ENEM_2025_AZUL_D1_Q004";"multipla";"Português";"Leitura e interpretação de texto em inglês";"Comportamento social e resiliência";"Fácil";"ENEM";"2025";"10";"It is true that all children are special, simply because they are pretty quickly. Life then can be difficult and even disappointing. generation” of university students, who are so delicate they can’t of this fragility run deep in modern culture. So, an approach of the boy/girl, life will be amazing forever” is not a message designed to not about feeding ego — telling your children how wonderful LOTT, Nesse texto, a expressão “snowflake generation” é usada para";"abordar obstáculos impostos a universitários.";"destacar mensagens de incentivo a estudantes.";"estimular ações proativas em situações de emergência.";"retratar relações conflituosas em ambiente universitário.";"apontar posturas de uma juventude avessa a contrariedades.";"e";"A resposta correta é E. O texto usa 'snowflake generation' para descrever jovens universitários tão frágeis que não conseguem lidar com ideias controversas. O autor argumenta que criar filhos dizendo que são especiais e que a vida será sempre maravilhosa gera falta de resiliência. A expressão 'snowflake' (floco de neve) denota fragilidade extrema. E — 'apontar posturas de uma juventude avessa a contrariedades' — é a síntese correta. A: errada, não trata de obstáculos, e sim de atitudes. B: errada, o texto critica, não destaca positivamente. C: errada, não sugere ações proativas. D: errada, fala de relação com ideias, não relações interpessoais conflituosas. Conceito-chave: inferir o sentido de expressões idiomáticas pelo contexto."
"ENEM_2025_AZUL_D1_Q005";"multipla";"Português";"Leitura de texto em espanhol";"Gerações e tecnologia";"Fácil";"ENEM";"2025";"10";"¿Qué es la Hacer cortes generacionales no es una ciencia exacta. Sin Research Center, analizar las generaciones ofrece “una manera tecnológicos, económicos y sociales interactúan para definir mundo la próxima generación: a través de una pantalla. “Antes las generaciones se definían a partir de sucesos de determinada tecnología”, le explica a BBC Mundo un psicólogo, redes sociales. Ninguna de las generaciones anteriores será comparable a la que le serán ajenos muchos aspectos del mundo analógico. Nesse texto, a expressão “a través de una pantalla” evidencia que";"escrita e suas tecnologias sofrem que vai do simples bilhete 1 Estranhei muito na primeira vez que eu ia bater em alguém. Não era 2 3 burocráticas, e eu devia escrever algo 4 o que importava era a autenticidade 5 fluente e firme. Depois dos teclados 6 hoje, tem uma espécie de alternância: 7 mais rotunda e mais cheia de arestas. 8 É claro que já escrevi muito mais 9 manuscrevi (prefiro a mão ao punho, 10 não é um feito individual. Em larga 11 eu, isto é, escreve bem menos usando 12 tecnologia (lápis, caneta etc.) para sangue e o que mais. É importante 13 14 neste país, neste planeta, mas muita";"efemeridade da tecnologia.";"dependência de recursos digitais.";"valor dos acontecimentos sociais.";"SUAS TECNOLOGIAS E REDAÇÃO | 1º DIA | CADERNO 1 | AZUL 2233//0077//22002255 1122::3322::0066";"a";"A resposta correta é A (conforme gabarito). O texto sobre a Geração Alfa discute como essa geração vê o mundo através de uma tela ('a través de una pantalla'). A expressão metaforiza a dependência dos recursos digitais como mediadores da realidade. Conceito-chave: ler expressões metafóricas em espanhol como chave de interpretação do texto."
"ENEM_2025_AZUL_D1_Q006";"multipla";"Português";"Gêneros textuais";"Crônica e gênero bilhete";"Fácil";"ENEM";"2025";"10";"No que diz respeito ao gênero bilhete, a autora dessa crônica";"ressalta a formalidade na comunicação com as pessoas de sua";"critica a ansiedade causada pela velocidade da comunicação.";"expressa a obrigatoriedade de concisão nas anotações.";"questiona a prática da escrita de próprio punho.";"apresenta a diversidade de usos no cotidiano.";"e";"A resposta correta é E. A questão trata de uma crônica sobre bilhetes. A autora aborda os diferentes usos do bilhete no cotidiano (listas de mercado, recados, declarações de amor), mostrando sua diversidade de funções. E — 'apresenta a diversidade de usos no cotidiano' — é a síntese correta. A: errada, o bilhete é caracterizado pela informalidade. B: errada, o texto não trata de ansiedade. C: errada, o bilhete não é obrigatoriamente conciso. D: errada, a autora não questiona a escrita de próprio punho — ela a valoriza. Conceito-chave: o bilhete é um gênero de comunicação informal com múltiplas funções sociais."
