"id";"tipo";"disciplina";"tema";"subtema";"dificuldade";"fonte";"ano";"enunciado";"alternativa_a";"alternativa_b";"alternativa_c";"alternativa_d";"alternativa_e";"resposta_correta";"explicacao";"resposta"
"4810";"multipla";"Matematica";"Algebra";"Logaritmos - mudanca de base";"Dificil";"Vestibular";"2024";"A formula de mudança de base dos logaritmos e: logb(a) =";"log(a) / log(b)";"log(b) / log(a)";"log(a) * log(b)";"log(a - b)";"log(a + b)";"a";"Mudança de base: logb(a) = log(a)/log(b) = ln(a)/ln(b). Permite calcular logaritmos em qualquer base usando logaritmos decimais ou naturais.";""
"4811";"multipla";"Matematica";"Geometria Plana";"Razao aurea";"Dificil";"Vestibular";"2024";"A razao aurea (numero de ouro) phi e definida por phi = (1 + sqrt(5))/2. Seu valor aproximado e:";"1,618";"3,14";"2,718";"1,414";"1,732";"a";"phi = (1 + sqrt(5))/2 ≈ 1,618. A razao aurea aparece em varias proporcoes na natureza, arte e arquitetura.";""
"4812";"multipla";"Matematica";"Funcoes";"Funcao de 1o grau - Raiz";"Facil";"Vestibular";"2024";"A raiz (zero) da funcao f(x) = 3x - 6 e:";"2";"-2";"6";"-6";"3";"a";"3x - 6 = 0. 3x = 6. x = 2.";""
"4813";"multipla";"Matematica";"Probabilidade";"Regra da adicao";"Medio";"Vestibular";"2024";"A probabilidade de um estudante passar em matematica e 0,7 e em portugues e 0,6. Se as probabilidades sao independentes, a probabilidade de passar nas duas materias e:";"0,42";"1,30";"0,88";"0,13";"0,70";"a";"Eventos independentes: P(A e B) = P(A)*P(B) = 0,7*0,6 = 0,42.";""
"4814";"multipla";"Matematica";"Sequencias";"Fibonacci";"Medio";"Vestibular";"2024";"Na sequencia de Fibonacci (1, 1, 2, 3, 5, 8, 13, ...), cada termo e a soma dos dois anteriores. O 8o termo e:";"21";"13";"34";"8";"55";"a";"1,1,2,3,5,8,13,21... O 8o termo e 21.";""
"4815";"multipla";"Matematica";"Geometria Espacial";"Tronco de cone";"Dificil";"Vestibular";"2024";"O tronco de cone e obtido por um plano paralelo a base que corta um cone. Se o volume do cone completo e 36 pi e o cone menor removido tem volume 4 pi, o volume do tronco e:";"32 pi";"40 pi";"32";"4 pi";"36 pi";"a";"Volume do tronco = Volume do cone completo - Volume do cone menor = 36 pi - 4 pi = 32 pi.";""
"4816";"multipla";"Matematica";"Analise Combinatoria";"Combinacoes com restricoes";"Dificil";"Vestibular";"2024";"De 5 homens e 4 mulheres, de quantas maneiras pode-se formar uma comissao de 3 pessoas com pelo menos 1 mulher?";"74";"40";"60";"36";"84";"a";"Total sem restricao: C(9,3)=84. Apenas homens: C(5,3)=10. Com pelo menos 1 mulher: 84-10=74.";""
"4817";"multipla";"Matematica";"Calculo";"Maximos e minimos";"Dificil";"Vestibular";"2024";"Para encontrar pontos criticos (maximo ou minimo) de f(x), calcula-se a derivada e resolve-se:";"f'(x) = 0";"f(x) = 0";"f''(x) = 0";"f'(x) = 1";"f(x) = f'(x)";"a";"Pontos criticos: f'(x) = 0 (derivada nula). Para classificar: se f''(x) > 0 e minimo local; se f''(x) < 0 e maximo local.";""
"4818";"multipla";"Matematica";"Numeros";"Frações parciais";"Medio";"Vestibular";"2024";"Qual e o valor de 1/2 + 1/4 + 1/8 + 1/16 + ... (soma infinita)?";"1";"2";"1/2";"Infinito";"3/4";"a";"PG infinita: a1=1/2, r=1/2. S = (1/2)/(1-1/2) = (1/2)/(1/2) = 1.";""
"4819";"multipla";"Matematica";"Geometria Analitica";"Distancia entre dois pontos";"Facil";"Vestibular";"2024";"A distancia entre os pontos A(0,0) e B(3,4) e:";"5";"7";"12";"3";"4";"a";"d = sqrt((3-0)^2 + (4-0)^2) = sqrt(9+16) = sqrt(25) = 5.";""
"4820";"multipla";"Fisica";"Mecanica";"Ciclos cosmicos";"Dificil";"Vestibular";"2024";"A terceira lei de Kepler relaciona o periodo orbital T de um planeta com seu semieixo maior a por:";"T^2 = k * a^3";"T = k * a^2";"T^3 = k * a^2";"T = k / a^3";"T^2 = k / a^3";"a";"Terceira lei de Kepler: T^2 / a^3 = constante (igual para todos os planetas ao redor de um mesmo astro). O quadrado do periodo e proporcional ao cubo do semieixo maior.";""
"4821";"multipla";"Fisica";"Eletricidade";"Fio infinito";"Dificil";"Vestibular";"2024";"O campo magnetico a uma distancia r de um fio condutor retilineo de comprimento infinito, percorrido por corrente I, e dado por:";"B = (mu0 * I) / (2pi * r)";"B = (mu0 * I * r) / (2pi)";"B = mu0 * I / r";"B = mu0 * I * 2pi / r";"B = mu0 / (I * r)";"a";"Campo do fio: B = mu0*I/(2pi*r), onde mu0 = 4pi x 10^-7 T.m/A. O campo diminui com a distancia e as linhas formam circulos concêntricos ao redor do fio.";""
"4822";"multipla";"Fisica";"Termodinamica";"Temperatura absoluta";"Medio";"Vestibular";"2024";"O zero absoluto (0 K) representa:";"A temperatura mais baixa possivel, -273,15 oC";"O ponto de fusao da agua";"A temperatura do espaco sideral";"-100 oC";"A temperatura do nitrogenio liquido";"a";"O zero absoluto (0 K = -273,15 oC) e a temperatura teoricamente mais baixa possivel, onde o movimento termico das particulas cessa. Nunca foi atingido experimentalmente.";""
"4823";"multipla";"Fisica";"Optica";"Aparelhos opticos";"Medio";"Vestibular";"2024";"O microscopio optico usa duas lentes convergentes: a objetiva e a ocular. A objetiva produz uma imagem:";"Real, invertida e ampliada do objeto";"Virtual, direta e reduzida";"Real, direta e natural";"Virtual, invertida e ampliada";"Real, invertida e reduzida";"a";"A objetiva do microscopio forma uma imagem real, invertida e ampliada. Essa imagem serve de objeto para a ocular, que age como lupa e forma a imagem final virtual e ampliada.";""
"4824";"multipla";"Fisica";"Mecanica";"Variaveis de estado";"Medio";"Vestibular";"2024";"A densidade de um material e definida como:";"Massa dividida pelo volume";"Peso dividido pelo volume";"Massa multiplicada pelo volume";"Peso dividido pela area";"Massa dividida pela area";"a";"Densidade d = m/V (massa por volume). Unidade no SI: kg/m3. Exemplo: densidade da agua = 1 g/cm3 = 1000 kg/m3.";""
"4825";"multipla";"Fisica";"Eletromagnetismo";"Energia magnetica";"Dificil";"Vestibular";"2024";"A energia armazenada em um indutor de indutancia L percorrido por corrente I e:";"E = (1/2) * L * I^2";"E = L * I";"E = L^2 * I";"E = (1/2) * L^2 * I";"E = L * I^2";"a";"Energia armazenada no campo magnetico de um indutor: E = (1/2)*L*I^2. Analogia com a energia cinetica (1/2*m*v^2) na mecanica.";""
"4826";"multipla";"Fisica";"Ondas";"Ondas electromagneticas - frequencias";"Medio";"Vestibular";"2024";"O smartphone usa ondas eletromagneticas para comunicacao (Wi-Fi, 4G, 5G). Essas ondas sao do tipo:";"Micro-ondas e radio";"Raios X";"Ultravioleta";"Infravermelho";"Raios gama";"a";"Comunicacoes moveis (4G/5G) e Wi-Fi operam em frequencias de radio e micro-ondas (GHz). Sao seguras para uso diario (nao ionizantes).";""
