"id";"tipo";"disciplina";"tema";"subtema";"dificuldade";"fonte";"ano";"enunciado";"alternativa_a";"alternativa_b";"alternativa_c";"alternativa_d";"alternativa_e";"resposta_correta";"explicacao";"resposta"
"4309";"multipla";"Matematica";"Algebra";"Produto de soma e diferenca";"Facil";"Vestibular";"2024";"O resultado de (5+3)(5-3) e:";"16";"64";"6";"4";"30";"a";"(a+b)(a-b) = a^2 - b^2 = 25 - 9 = 16.";""
"4310";"multipla";"Matematica";"Geometria Plana";"Paralelogramo";"Facil";"Vestibular";"2024";"Um paralelogramo tem base 8 cm e altura 5 cm. Sua area e:";"40 cm2";"26 cm2";"20 cm2";"80 cm2";"13 cm2";"a";"Area do paralelogramo = base x altura = 8 x 5 = 40 cm2.";""
"4311";"multipla";"Matematica";"Estatistica";"Variancia e desvio padrao";"Medio";"Vestibular";"2024";"O desvio padrao mede:";"A dispersao dos dados em torno da media — quanto os valores se afastam da media";"O valor central do conjunto de dados";"O valor que aparece com mais frequencia";"A diferenca entre o maior e o menor valor";"A probabilidade de cada evento";"a";"O desvio padrao (sigma) mede a dispersao dos dados em torno da media. Pequeno DP = dados concentrados perto da media. Grande DP = dados muito espalhados. Variancia = sigma^2. Amplitude = max - min (medida de dispersao mais simples, mas menos robusta).";""
"4312";"multipla";"Matematica";"Probabilidade";"Regra de adicao";"Medio";"Vestibular";"2024";"Se P(A) = 0,4 e P(B) = 0,3 e os eventos sao mutuamente exclusivos, entao P(A ou B) e:";"0,7";"0,12";"0,1";"1";"0,5";"a";"Para eventos mutuamente exclusivos (nao podem ocorrer juntos): P(A ou B) = P(A) + P(B) = 0,4 + 0,3 = 0,7. Se nao fossem exclusivos: P(A ou B) = P(A) + P(B) - P(A e B).";""
"4313";"multipla";"Matematica";"Geometria Espacial";"Tronco de cone";"Dificil";"Vestibular";"2024";"O volume de um paralelepipedo retangular de dimensoes 3, 4 e 5 cm e:";"60 cm3";"47 cm3";"94 cm3";"20 cm3";"12 cm3";"a";"Volume do paralelepipedo (caixa retangular) = comprimento x largura x altura = 3 x 4 x 5 = 60 cm3.";""
"4314";"multipla";"Fisica";"Mecanica";"Quantidade de movimento";"Medio";"Vestibular";"2024";"A quantidade de movimento (momento linear) de um objeto de 3 kg movendo-se a 4 m/s e:";"12 kg.m/s";"7 kg.m/s";"1,33 m/s";"48 kg.m/s";"12 N";"a";"p = m x v = 3 x 4 = 12 kg.m/s. O impulso (J = F x Delta_t) e igual a variacao do momento: J = Delta_p.";""
"4315";"multipla";"Fisica";"Mecanica";"Centro de massa";"Medio";"Vestibular";"2024";"O Centro de Massa de um sistema e o ponto onde:";"Toda a massa do sistema pode ser considerada concentrada para fins de movimentos translacionais";"A velocidade do sistema e sempre zero";"A aceleracao e maxima";"As forcas internas se anulam";"A energia cinetica e maxima";"a";"O Centro de Massa (CM) e o ponto medio ponderado pelas massas de um sistema. Para fins de translacao, todo o sistema se comporta como se toda a massa estivesse no CM sujeita a resultante das forcas externas. A segunda lei de Newton para o sistema: F_ext = M_total x a_CM. Isso simplifica enormemente a analise de sistemas de particulas e corpos rigidos.";""
"4316";"multipla";"Fisica";"Eletricidade";"Resistencia eletrica";"Facil";"Vestibular";"2024";"A resistencia eletrica de um condutor depende de:";"Comprimento, area da secao transversal e resistividade do material";"Apenas da corrente eletrica";"Apenas da tensao aplicada";"Apenas da temperatura";"Da cor do condutor";"a";"R = rho * L / A, onde rho = resistividade do material (propriedade intrinseca), L = comprimento do fio, A = area da seccao transversal. Condutor mais longo: maior R. Seccao maior: menor R (mais 'espaco' para os eletrons). Resistividade depende do material e da temperatura (resistencia aumenta com temperatura nos metais).";""
"4317";"multipla";"Fisica";"Eletricidade";"Circuito serie";"Medio";"Vestibular";"2024";"Em um circuito serie, a resistencia equivalente e:";"A soma das resistencias individuais: Req = R1 + R2 + R3 + ...";"A media das resistencias";"Igual a menor resistencia";"1/(1/R1 + 1/R2 + ...)";"Zero";"a";"Em serie: Req = R1 + R2 + R3 + ... A corrente e a mesma em todos os elementos; a tensao total se distribui entre os elementos. Em paralelo: 1/Req = 1/R1 + 1/R2 + ... A tensao e a mesma em todos os elementos; a corrente total se distribui entre os ramos.";""
"4318";"multipla";"Quimica";"Quimica Geral";"Numero de Avogadro";"Medio";"Vestibular";"2024";"O numero de Avogadro (NA = 6,02 x 10^23) representa:";"O numero de particulas (atomos, moleculas ou ions) contidas em 1 mol de qualquer substancia";"A massa molar em gramas de qualquer substancia";"O volume molar dos gases em CNTP";"O numero de eletrons no atomo mais pesado";"A constante de Planck";"a";"O numero de Avogadro (NA = 6,022 x 10^23 mol^-1) e o numero de entidades elementares (atomos, moleculas, ions, eletrons) em 1 mol. 1 mol de qualquer gas em CNTP (0graus C, 1 atm) ocupa 22,4 L (volume molar). 1 mol de C-12 pesa exatamente 12 g. A constante de Boltzmann k = R/NA.";""
