"id";"tipo";"disciplina";"tema";"subtema";"dificuldade";"fonte";"ano";"enunciado";"alternativa_a";"alternativa_b";"alternativa_c";"alternativa_d";"alternativa_e";"resposta_correta";"explicacao";"resposta"
"3911";"multipla";"Matematica";"Algebra";"Equacoes do 2 grau";"Facil";"Vestibular";"2024";"As raizes da equacao x2 - 5x + 6 = 0 sao:";"2 e 3";"1 e 6";"-2 e -3";"2 e -3";"1 e -6";"a";"x2 - 5x + 6 = 0 => (x-2)(x-3) = 0 => x=2 ou x=3.";""
"3912";"multipla";"Matematica";"Algebra";"Sistemas lineares";"Facil";"Vestibular";"2024";"A solucao do sistema x + y = 10 e x - y = 4 e:";"x=7, y=3";"x=3, y=7";"x=6, y=4";"x=8, y=2";"x=5, y=5";"a";"Somando as equacoes: 2x = 14, x = 7. Substituindo: 7 + y = 10, y = 3.";""
"3913";"multipla";"Matematica";"Geometria Plana";"Area do triangulo";"Facil";"Vestibular";"2024";"Um triangulo tem base 8 cm e altura 5 cm. Sua area e:";"20 cm2";"40 cm2";"13 cm2";"10 cm2";"16 cm2";"a";"A = (b x h)/2 = (8 x 5)/2 = 40/2 = 20 cm2.";""
"3914";"multipla";"Matematica";"Numeros";"Progressao Aritmetica";"Facil";"Vestibular";"2024";"Na PA (2, 5, 8, 11, ...), o decimo termo e:";"29";"27";"32";"20";"31";"a";"an = a1 + (n-1)r = 2 + (10-1)3 = 2 + 27 = 29.";""
"3915";"multipla";"Matematica";"Numeros";"Progressao Geometrica";"Medio";"Vestibular";"2024";"Na PG (3, 6, 12, 24, ...), o sexto termo e:";"96";"48";"192";"72";"144";"a";"an = a1 * r^(n-1) = 3 * 2^5 = 3 * 32 = 96.";""
"3916";"multipla";"Fisica";"Mecanica";"Velocidade media";"Facil";"Vestibular";"2024";"Um carro percorre 120 km em 2 horas. Sua velocidade media e:";"60 km/h";"240 km/h";"30 km/h";"90 km/h";"45 km/h";"a";"Vm = Ds/Dt = 120/2 = 60 km/h.";""
"3917";"multipla";"Fisica";"Mecanica";"Leis de Newton";"Facil";"Vestibular";"2024";"Pela Segunda Lei de Newton, se a massa de um objeto e 5 kg e a forca aplicada e 20 N, a aceleracao e:";"4 m/s2";"100 m/s2";"0,25 m/s2";"2 m/s2";"25 m/s2";"a";"F = ma => a = F/m = 20/5 = 4 m/s2.";""
"3918";"multipla";"Fisica";"Termodinamica";"Escala termometrica";"Facil";"Vestibular";"2024";"A temperatura de 100 graus Celsius corresponde, em Kelvin, a:";"373 K";"273 K";"100 K";"473 K";"173 K";"a";"K = C + 273 = 100 + 273 = 373 K.";""
"3919";"multipla";"Fisica";"Ondulatoria";"Velocidade de onda";"Facil";"Vestibular";"2024";"Uma onda tem frequencia 50 Hz e comprimento de onda 2 m. Sua velocidade e:";"100 m/s";"25 m/s";"52 m/s";"48 m/s";"0,04 m/s";"a";"v = f * lambda = 50 * 2 = 100 m/s.";""
"3920";"multipla";"Fisica";"Eletricidade";"Lei de Ohm";"Facil";"Vestibular";"2024";"Um resistor de 10 ohms recebe uma tensao de 30 V. A corrente que o percorre e:";"3 A";"0,33 A";"300 A";"300 mA";"30 A";"a";"I = V/R = 30/10 = 3 A.";""
"3921";"multipla";"Quimica";"Quimica Geral";"Tabela periodica";"Facil";"Vestibular";"2024";"O elemento de numero atomico 8 pertence ao grupo dos:";"Calcogenios";"Halogenos";"Gases nobres";"Alcalinos";"Metais de transicao";"a";"O elemento de Z=8 e o oxigenio (O), que pertence ao grupo 16, chamado calcogenios (junto com S, Se, Te, Po).";""
