"id";"tipo";"disciplina";"tema";"subtema";"dificuldade";"fonte";"ano";"enunciado";"alternativa_a";"alternativa_b";"alternativa_c";"alternativa_d";"alternativa_e";"resposta_correta";"explicacao";"resposta"
"6501";"multipla";"Conhecimentos Bancarios";"Sistema Financeiro Nacional";"Estrutura do SFN";"Facil";"Cesgranrio-BB";"2023";"O Sistema Financeiro Nacional (SFN) e composto por orgaos normativos, supervisores e operadores. O principal orgao normativo e:";"Conselho Monetario Nacional (CMN)";"Banco Central do Brasil (BACEN)";"Comissao de Valores Mobiliarios (CVM)";"Banco do Brasil";"Caixa Economica Federal";"a";"O CMN e o orgao maximo normativo do SFN: define politicas de moeda, credito e cambio. O BACEN e supervisor (executa as politicas).";""
"6502";"multipla";"Conhecimentos Bancarios";"Sistema Financeiro Nacional";"Banco Central";"Medio";"Cesgranrio-BB";"2023";"Entre as funcoes do Banco Central do Brasil (BACEN), esta a de:";"Emitir moeda, controlar inflacao e fiscalizar as instituicoes financeiras";"Financiar o Governo diretamente";"Conceder emprestimos diretos ao publico";"Regular o mercado de acoes";"Fiscalizar o mercado de seguros";"a";"O BACEN emite papel-moeda, controla a politica monetaria (taxa Selic), fiscaliza bancos e administra reservas.";""
"6503";"multipla";"Conhecimentos Bancarios";"Sistema Financeiro Nacional";"CVM";"Facil";"Cesgranrio-BB";"2023";"A Comissao de Valores Mobiliarios (CVM) tem como funcao principal:";"Regular e fiscalizar o mercado de capitais (acoes, debentures, fundos)";"Emitir moeda";"Definir a taxa SELIC";"Fiscalizar os bancos comerciais";"Regular os seguros";"a";"CVM: autarquia que regula e fiscaliza o mercado de valores mobiliarios (bolsa, fundos). Criada pela Lei 6.385/1976.";""
"6504";"multipla";"Conhecimentos Bancarios";"Sistema Financeiro Nacional";"SUSEP";"Medio";"FCC-CEF";"2023";"A SUSEP e o orgao responsavel por fiscalizar:";"O mercado de seguros, previdencia privada aberta e capitalizacao";"Os bancos comerciais";"O mercado de acoes";"Os fundos de pensao de servidores";"A emissao de moeda";"a";"SUSEP (Superintendencia de Seguros Privados) regula seguros, previdencia aberta (PGBL/VGBL) e capitalizacao.";""
"6505";"multipla";"Conhecimentos Bancarios";"Sistema Financeiro Nacional";"Taxa Selic";"Facil";"Cesgranrio-BB";"2023";"A taxa SELIC, definida pelo COPOM (Comite de Politica Monetaria), e:";"A taxa basica de juros da economia brasileira, usada como referencia";"A taxa cobrada por bancos em emprestimos pessoais";"A taxa de cambio oficial";"A taxa de inflacao mensal";"A taxa de redesconto do Tesouro";"a";"SELIC e a taxa dos titulos publicos federais, usada como referencia para todos os juros da economia.";""
"6506";"multipla";"Conhecimentos Bancarios";"Produtos Bancarios";"Conta poupanca";"Facil";"Cesgranrio-BB";"2023";"A caderneta de poupanca e o investimento mais basico do sistema bancario e possui como caracteristica:";"Garantia do FGC ate R$ 250.000 por CPF por instituicao, liquidez e rentabilidade moderada";"Rentabilidade atrelada ao CDI sem garantia";"Aplicacao minima de R$ 1.000,00";"Prazo minimo de 12 meses";"Tributacao de 25% sobre os rendimentos";"a";"Poupanca: liquidez diaria, isenta de IR para pessoas fisicas, garantida pelo FGC ate R$ 250 mil. Rendimento baseado em TR+juros ou 70% da Selic (quando Selic <= 8,5%).";""
"6507";"multipla";"Conhecimentos Bancarios";"Produtos Bancarios";"CDB";"Medio";"Cesgranrio-BB";"2023";"O CDB (Certificado de Deposito Bancario) e um titulo emitido por bancos e possui as seguintes caracteristicas:";"Rentabilidade em geral atrelada ao CDI, garantia do FGC e tributacao regressiva de IR";"Isencao total de IR e sem garantia";"Rendimento fixo igual a poupanca";"Prazo unico de 2 anos";"So disponivel para pessoas juridicas";"a";"CDB: produto bancario de renda fixa, geralmente pre ou pos-fixado (CDI). IR regressivo: 22,5% (ate 180 dias) a 15% (acima de 720 dias). FGC garante ate R$ 250 mil.";""
"6508";"multipla";"Conhecimentos Bancarios";"Produtos Bancarios";"LCI e LCA";"Medio";"Cesgranrio-BB";"2023";"A principal vantagem da LCI (Letra de Credito Imobiliario) e da LCA (Letra de Credito do Agronegocio) para pessoa fisica e:";"Isencao de Imposto de Renda sobre os rendimentos";"Rentabilidade superior a renda variavel";"Liquidez diaria garantida";"Prazo maximo de 90 dias";"Garantia ilimitada do FGC";"a";"LCI e LCA sao isentas de IR para pessoas fisicas, o que aumenta a rentabilidade liquida frente ao CDB.";""
"6509";"multipla";"Conhecimentos Bancarios";"Produtos Bancarios";"PGBL e VGBL";"Medio";"Cesgranrio-BB";"2023";"A diferenca fundamental entre PGBL e VGBL na previdencia privada e:";"No PGBL as contribuicoes sao dedutivas no IR (ate 12% da renda bruta); no VGBL so incide IR sobre o rendimento";"No VGBL ha deducao no IR e no PGBL nao";"Ambos sao identicos";"O PGBL e para servidores publicos apenas";"O VGBL e isento de IR em qualquer caso";"a";"PGBL: deduz ate 12% da renda bruta no IR (ideal para quem faz declaracao completa). VGBL: IR so sobre rendimento (ideal para declaracao simplificada).";""
"6510";"multipla";"Conhecimentos Bancarios";"Produtos Bancarios";"FGC";"Facil";"Cesgranrio-BB";"2023";"O Fundo Garantidor de Creditos (FGC) garante o reembolso de depositos por investidor por conglomerado financeiro de ate:";"R$ 250.000,00";"R$ 100.000,00";"R$ 500.000,00";"R$ 50.000,00";"R$ 1.000.000,00";"a";"O FGC garante ate R$ 250 mil por CPF/CNPJ por conglomerado financeiro em depositos a vista, poupanca, CDB, LCI, LCA, etc.";""
