"id";"tipo";"disc";"tema";"subtema";"dif";"fonte";"ano";"xp";"enunciado";"a";"b";"c";"d";"e";"ok";"exp"
"ENEM_2019_Q143";"multipla";"Matemática";"Funções";"Área e perímetro";"Médio";"ENEM";"2019";"15";"Os exercícios físicos são recomendados para o bom funcionamento do organismo, pois aceleram o metabolismo e, em consequência, elevam o consumo de calorias. No gráfico, estão registrados os valores calóricos, em kcal, gastos em cinco diferentes atividades físicas, em função do tempo dedicado às atividades, contado em minuto. ![](https://enem.dev/2019/questions/143/ef507c14-34a0-479e-a532-193bf38c48ba.png)";"I";"II";"III";"IV";"V";"b";"A resposta correta é a alternativa B. II"
"ENEM_2019_Q144";"multipla";"Matemática";"Álgebra e Equações";"Progressões";"Médio";"ENEM";"2019";"15";"Um professor aplica, durante os cinco dias úteis de uma semana, testes com quatro questões de múltipla escolha a cinco alunos. Os resultados foram representados na matriz. Nessa matriz os elementos das linhas de 1 a 5 representam as quantidades de questões acertadas pelos alunos Ana, Bruno, Carlos, Denis e Érica, respectivamente, enquanto que as colunas de 1 a 5 indicam os dias da semana, de segunda-feira a sexta-feira, respectivamente, em que os testes foram aplicados. ![](https://enem.dev/2019/questions/144/258eca74-8b97-4a70-8abd-c6fb7b964db4.png)";"Segunda-feira.";"Terça-feira.";"Quarta-feira.";"Quinta-feira.";"Sexta-feira.";"a";"A resposta correta é a alternativa A. Segunda-feira."
"ENEM_2019_Q145";"multipla";"Matemática";"Geometria Plana";"Volume de sólidos";"Médio";"ENEM";"2019";"15";"Um ciclista quer montar um sistema de marchas usando dois discos dentados na parte traseira de sua bicicleta, chamados catracas. A coroa é o disco dentado que é movimentado pelos pedais da bicicleta, sendo que a corrente transmite esse movimento às catracas, que ficam posicionadas na roda traseira da bicicleta. As diferentes marchas ficam definidas pelos diferentes diâmetros das catracas, que são medidos conforme indicação na figura. ![](https://enem.dev/2019/questions/145/a77a3c83-584a-4cb5-b194-9c6f84d84c26.png) O ciclista já dispõe de uma catraca com 7 cm de diâmetro e pretende incluir uma segunda catraca, de modo que, à medida em que a corrente passe por ela, a bicicleta avance 50% a mais do que avançaria se a corrente passasse pela primeira catraca, a cada volta completa dos pedais.";"2,3.";"3,5.";"4,7.";"5,3.";"10,5.";"c";"A resposta correta é a alternativa C. 4,7."
"ENEM_2019_Q146";"multipla";"Matemática";"Números e Operações";"Juros compostos";"Médio";"ENEM";"2019";"15";"O serviço de meteorologia de uma cidade emite relatórios diários com a previsão do tempo. De posse dessas informações, a prefeitura emite três tipos de alertas para a população: • Alerta cinza: deverá ser emitido sempre que a previsão do tempo estimar que a temperatura será inferior a 10 °C, e a umidade relativa do ar for inferior a 40%; • Alerta laranja: deverá ser emitido sempre que a previsão do tempo estimar que a temperatura deve variar entre 35 °C e 40 °C, e a umidade relativa do ar deve ficar abaixo de 30%; • Alerta vermelho: deverá ser emitido sempre que a previsão do tempo estimar que a temperatura será superior a 40 ºC, e a umidade relativa do ar for inferior a 25%. Um resumo da previsão do tempo nessa cidade, para um período de 15 dias, foi apresentado no gráfico. Decorridos os 15 dias de validade desse relatório, um funcionário percebeu que, no período a que se refere o gráfico, foram emitidos os seguintes alertas: • Dia 1: alerta cinza; • Dia 12: alerta laranja; • Dia 13: alerta vermelho.";"1.";"12.";"1 e 12.";"1 e 13.";"1, 12 e 13.";"a";"A resposta correta é a alternativa A. 1."
"ENEM_2019_Q147";"multipla";"Matemática";"Álgebra e Equações";"Funções quadráticas";"Médio";"ENEM";"2019";"15";"Uma administração municipal encomendou a pintura de dez placas de sinalização para colocar em seu patio de estacionamento. O profissional contratado para o serviço inicial pintará o fundo de dez placas e cobrará um valor de acordo com a área total dessas placas. O formato de cada placa é um círculo de diâmetro d = 40 cm, que tangencia lados de um retângulo, sendo que o comprimento total da placa é h = 60 cm, conforme lustrado na figura. Use 3,14 como aproximação para π. ![](https://enem.dev/2019/questions/147/c3302516-c198-425d-8d43-43cc3b344a8c.png)";"16 628";"22 280";"28 560";"41 120";"66 240";"b";"A resposta correta é a alternativa B. 22 280"
"ENEM_2019_Q148";"multipla";"Matemática";"Números e Operações";"Área e perímetro";"Médio";"ENEM";"2019";"15";"O rótulo da embalagem de um cosmético informa que a dissolução de seu conteúdo, de acordo com suas especificações, rende 2,7 litros desse produto pronto para o uso. Uma pessoa será submetida a um tratamento estético em que deverá tomar um banho de imersão com esse produto numa banheira com capacidade de 0,3 m³. Para evitar o transbordamento, essa banheira será preenchida em 80% de sua capacidade.";"9.";"12.";"89.";"112.";"134.";"c";"A resposta correta é a alternativa C. 89."
"ENEM_2019_Q149";"multipla";"Matemática";"Álgebra e Equações";"Volume de sólidos";"Médio";"ENEM";"2019";"15";"O _slogan_ “Se beber não dirija”, muito utilizado em campanhas publicitárias no Brasil, chama a atenção para o grave problema da ingestão de bebida alcoólica por motoristas e suas consequências para o trânsito. A gravidade desse problema pode ser percebida observando como o assunto é tratado pelo Código de Trânsito Brasileiro. Em 2013, a quantidade máxima de álcool permitida no sangue do condutor de um veículo, que já era pequena, foi reduzida, e o valor da multa para motoristas alcoolizados foi aumentado. Em consequência dessas mudanças, observou-se queda no número de acidentes registrados em uma suposta rodovia nos anos que se seguiram às mudanças implantadas em 2013, conforme dados no quadro. ![](https://enem.dev/2019/questions/149/a18bc8fd-0b53-499d-a163-89abcc439a57.png) Suponha que a tendência de redução no número de acidentes nessa rodovia para os anos subsequentes seja igual à redução absoluta observada de 2014 para 2015.";"150";"450";"550";"700";"800";"d";"A resposta correta é a alternativa D. 700"
"ENEM_2019_Q150";"multipla";"Matemática";"Estatística e Probabilidade";"Funções quadráticas";"Médio";"ENEM";"2019";"15";"Uma pessoa se interessou em adquirir um produto anunciado em uma loja. Negociou com o gerente e conseguiu comprá-lo a uma taxa de juros compostos de 1% ao mês. O primeiro pagamento será um mês após a aquisição do produto, e no valor de R$ 202,00. O segundo pagamento será efetuado um mês após o primeiro, e terá o valor de R$ 204,02. Para concretizar a compra, o gerente emitirá uma nota fiscal com o valor do produto à vista negociado com o cliente, correspondendo ao financiamento aprovado.";"398,02";"400,00";"401,94";"404,00";"406,02";"b";"A resposta correta é a alternativa B. 400,00"
"ENEM_2019_Q151";"multipla";"Matemática";"Estatística e Probabilidade";"Análise combinatória";"Médio";"ENEM";"2019";"15";"Três sócios resolveram fundar uma fábrica. O investimento inicial foi de R$ 1 000 000,00. E, independentemente do valor que cada um investiu nesse primeiro momento, resolveram considerar que cada um deles contribuiu com um terço do investimento inicial. Algum tempo depois, um quarto sócio entrou para a sociedade, e os quatro, juntos, investiram mais R$ 800 000,00 na fábrica. Cada um deles contribuiu com um quarto desse valor. Quando venderam a fábrica, nenhum outro investimento havia sido feito. Os sócios decidiram então dividir o montante de R$ 1 800 000,00 obtido com a venda, de modo proporcional à quantia total investida por cada sócio.";"29,60 e 11,11.";"28,70 e 13,89.";"25,00 e 25,00.";"18,52 e 11,11.";"12,96 e 13,89.";"a";"A resposta correta é a alternativa A. 29,60 e 11,11."
"ENEM_2019_Q152";"multipla";"Matemática";"Estatística e Probabilidade";"Área e perímetro";"Médio";"ENEM";"2019";"15";"Para contratar três máquinas que farão o reparo de vias rurais de um município, a prefeitura elaborou um edital que, entre outras cláusulas, previa: • Cada empresa interessada só pode cadastrar uma única máquina para concorrer ao edital; • O total de recursos destinados para contratar o conjunto das três máquinas é de R$ 31 000,00; • O valor a ser pago a cada empresa será inversamente proporcional à idade de uso da máquina cadastrada pela empresa para o presente edital. As três empresas vencedoras do edital cadastraram máquinas com 2, 3 e 5 anos de idade de uso.";"R$ 3.100,00";"R$ 6.000,00";"R$ 6.200,00";"R$ 15.000,00";"R$ 15.500,00";"b";"A resposta correta é a alternativa B. R$ 6.000,00"
