"id";"tipo";"disc";"tema";"subtema";"dif";"fonte";"ano";"xp";"enunciado";"a";"b";"c";"d";"e";"ok";"exp"
"ENEM_2021_Q136";"multipla";"Matemática";"Números e Operações";"Progressões";"Médio";"ENEM";"2021";"15";"Um segmento de reta está dividido em duas partes na proporção áurea quando o todo está para uma das partes na mesma razão em que essa parte está para a outra. Essa constante de proporcionalidade é comumente representada pela letra grega ρ, e seu valor é dado pela solução positiva da equação ρ²=ρ+1 Assim como a potência ρ², as potências superiores de ρ podem ser expressas da forma aρ + b, em que a e b são inteiros positivos, como apresentad0o no quadro. ![](https://enem.dev/2021/questions/136/291c6b71-3d02-4e67-af59-81f33cec15f5.png)";"5ρ+3";"7ρ+2";"9ρ+6";"11ρ+7";"13ρ+8";"e";"A resposta correta é a alternativa E. 13ρ+8"
"ENEM_2021_Q137";"multipla";"Matemática";"Estatística e Probabilidade";"Juros compostos";"Médio";"ENEM";"2021";"15";"O Atomiuim, representado na imagem é um dos principais pontos turísticos de Bruxelas. Ele foi construído em 1958 para a primeira grande exposição mundial depois da Segunda Guerra Mundial, a Feira Mundial de Bruxelas. Trata-se de uma estrutura metálica construída no formato de um cubo. Essa estrutura está apoiada por um dos vértices sobre uma base paralela ao plano do solo, e a diagonal do cubo, contendo esse vértice, é ortogonal ao plano da base. Centradas nos vértices desse cubo, foram construídas oito esferas metálicas, e uma outra esfera foi construída centrada no ponto de interseção das diagonais do cubo. As oito esferas sobre os vértices são interligadas segundo suas arestas, e a esfera central se conecta a elas pelas diagonais do cubo. Todas essas interligações são feitas por tubos cilíndricos que possuem escadas em seu interior, permitindo o deslocamento de pessoas pela parte interna da estrutura. Na diagonal ortogonal à base, o deslocamento é feito por um elevador, que permite o deslocamento entre as esferas da base e a esfera do ponto mais alto, passando pela esfera central. Considere um visitante que se deslocou pelo interior do Atomium sempre em linha reta e seguindo o menor trajeto entre dois vértices, passand0 por todas as arestas e todas as diagonais do cubo. ![](https://enem.dev/2021/questions/137/adb90310-f1c2-41fa-a3a4-a250c1141a16.png)";"[alternativa visual]";"[alternativa visual]";"[alternativa visual]";"[alternativa visual]";"[alternativa visual]";"e";"Gabarito oficial: alternativa E. Consulte a resolução completa no gabarito oficial do INEP."
"ENEM_2021_Q138";"multipla";"História";"Interpretação e Produção de Texto";"Análise sintática";"Médio";"ENEM";"2021";"15";"A Copa do Brasil teve, até a edição de 2018, 15 times diferentes como campeões da competição, conforme apresentado na imagem. Suponha que, como homenagem aos times campeões, a Confederação Brasileira de Futebol (CBF) pretenda colocar um painel na sua sede. Esse painel teria 6 linhas e, em cada uma delas, 5 placas, referentes a cada edição da competição, com o nome do time vencedor, o brasão e o ano do título. © painel deve ser fabricado de modo que a primeira linha só tenha clubes gaúchos (Internacional, Grêmio e Juventude); a segunda, apenas times cariocas (Flamengo, Vasco e Fluminense); a terceira, somente times mineiros (Cruzeiro e Atlético Mineiro);, a quarta, exclusivamente clubes paulistas (Corinthians, Palmeiras, Santos, Paulista FC, Santo André), e as duas últimas sem nenhuma restrição. ![](https://enem.dev/2021/questions/138/d0a6a844-fff4-400b-9b0c-d1afbc285b3c.png)";"[alternativa visual]";"[alternativa visual]";"[alternativa visual]";"[alternativa visual]";"[alternativa visual]";"a";"Gabarito oficial: alternativa A. Consulte a resolução completa no gabarito oficial do INEP."
"ENEM_2021_Q139";"multipla";"Matemática";"Geometria Espacial";"Análise combinatória";"Médio";"ENEM";"2021";"15";"Uma rede de hamburgueria tem três franquias em cidades distintas. Visando incluir um novo tipo de lanche no cardápio, o gerente de marketing da rede sugeriu que fossem colocados à venda cinco novos tipos de lanche, em edições especiais. Os lanches foram oferecidos pelo mesmo período de tempo em todos os franqueados, O tipo que apresentasse a maior média por franquia seria incluído definitivamente no cardápio. Terminado o período de experiência, a gerência recebeu um relatório descrevendo as quantidades vendidas, em unidade, de cada um dos cinco tipos de lanche nas três franquias ![](https://enem.dev/2021/questions/139/0c2cb7d1-b950-436a-8eab-6051b344e8ab.png)";"I.";"II.";"III.";"IV.";"V.";"a";"A resposta correta é a alternativa A. I."
"ENEM_2021_Q140";"multipla";"História";"Literatura Brasileira";"Mídias digitais";"Médio";"ENEM";"2021";"15";"Uma grande rede de supermercados adota um sistema de avaliação dos faturamentos de suas filiais, considerando a média de faturamento mensal em milhão. A matriz da rede paga uma comissão para os representantes dos supermercados que atingirem uma média de faturamento mensal (_M_), conforme apresentado no quadro. ![](https://enem.dev/2021/questions/140/cbdf6628-0ce6-4923-adc0-4a603e947ba4.jpg) Um supermercado da rede obteve os faturamentos num dado ano, conforme apresentado no quadro. ![](https://enem.dev/2021/questions/140/8211832d-2fa2-4b4f-b408-002d118ffe73.png)";"I.";"II.";"III.";"IV.";"V";"b";"A resposta correta é a alternativa B. II."
"ENEM_2021_Q141";"multipla";"Matemática";"Números e Operações";"Análise combinatória";"Médio";"ENEM";"2021";"15";"Aplicativos que gerenciam serviços de hospedagem têm ganhado espaço no Brasil e no mundo por oferecer opções diferenciadas em termos de localização e valores de hospedagem. Em um desses aplicativos, o preço P a ser pago pela hospedagem é calculado considerando um preço por diária d, acrescido de uma taxa fixa de limpeza L e de uma taxa de serviço. Essa taxa de serviço é um valor percentual s calculado sobre o valor pago pelo total das diárias.";"P=d.n + L + d.n.s";"P=d.n + L + d.s";"P= d+ L +s";"P= d.n.s + L";"P= d.n + L +s";"a";"A resposta correta é a alternativa A. P=d.n + L + d.n.s"
"ENEM_2021_Q142";"multipla";"Matemática";"Números e Operações";"Progressões";"Médio";"ENEM";"2021";"15";"O organizador de uma competição de lançamento de dados pretende tornar o campeonato mais competitivo. Pelas regras atuais da competição, numa rodada, o jogador lança 3 dardos e pontua caso acerte pelo menos um deles no alvo. O organizador considera que, em média, os jogadores tem, em cada lançamento, 1/2 de probabilidade de acertar um dardo no alvo. A fim de tornar o jogo mais atrativo, planeja modificar as regras de modo que a probabilidade de um jogador pontuar em uma rodada seja igual ou superior a 9/10. Para isso, decide aumentar a quantidade de dardos a serem lançados em cada rodada.";"2";"4";"6";"9";"10";"b";"A resposta correta é a alternativa B. 4"
"ENEM_2021_Q143";"multipla";"Matemática";"Funções";"Juros compostos";"Médio";"ENEM";"2021";"15";"O gráfico apresenta o nível de ocupação dos cinco reservatórios de água que abasteciam uma cidade em 2 de Fevereiro de 2015. ![](https://enem.dev/2021/questions/143/6658b31a-c862-4622-87b2-28e09d19a6d0.png)";"I.";"II.";"III.";"IV.";"V.";"d";"A resposta correta é a alternativa D. IV."
"ENEM_2021_Q144";"multipla";"Matemática";"Geometria Espacial";"Área e perímetro";"Médio";"ENEM";"2021";"15";"Uma pessoa realizou uma pesquisa com alguns alunos de uma escola, coletando suas idades, e organizou esses dados no gráfico. ![](https://enem.dev/2021/questions/144/0f754876-c1f5-41b1-bea6-3935cb1a5304.png)";"9";"12";"18";"19";"27";"d";"A resposta correta é a alternativa D. 19"
"ENEM_2021_Q145";"multipla";"Matemática";"Trigonometria";"Seno e cosseno";"Médio";"ENEM";"2021";"15";"Em um estudo realizado pelo IBGE em quatro estados e no Distrito Federal, com mais de 5 mil pessoas com 10 anos ou mais, observou-se que a leitura ocupa, em média, apenas seis minutos do dia de cada pessoa. Na faixa de idade de 10 a 24 anos, a média diária é de três minutos. No entanto, no grupo de idades entre 24 e 60 anos, o tempo médio diário dedicado à leitura é de 5 minutos. Entre os mais velhos, com 60 anos ou mais, a média é de 12 minutos. A quantidade de pessoas entrevistadas de cada faixa de idade seguiu a distribuição percentual descrita no quadro. ![](https://enem.dev/2021/questions/145/9fa287d2-647c-4f7e-87a9-e58f5130bed7.png)";"10 e 80.";"10 e 90.";"20 e 60.";"20 e 80.";"25 e 5";"a";"A resposta correta é a alternativa A. 10 e 80."
