"id";"tipo";"disciplina";"tema";"subtema";"dificuldade";"fonte";"ano";"enunciado";"alternativa_a";"alternativa_b";"alternativa_c";"alternativa_d";"alternativa_e";"resposta_correta";"explicacao";"resposta"
"6301";"multipla";"Historia";"Brasil Colonia";"Pau-brasil e ciclos";"Facil";"ENEM";"2023";"O primeiro ciclo economico do Brasil colonial foi baseado na extracao de:";"Pau-brasil";"Ouro";"Cana-de-acucar";"Borracha";"Cafe";"a";"O ciclo do pau-brasil (1500-1530) foi o primeiro ciclo economico, com exploração da madeira para corante.";""
"6302";"multipla";"Historia";"Brasil Colonia";"Capitanias hereditarias";"Facil";"ENEM";"2023";"As capitanias hereditarias foram criadas em 1534 com o objetivo de:";"Colonizar e defender o territorio brasileiro";"Abolir a escravidao";"Criar provincias independentes";"Garantir liberdade aos indigenas";"Instalar o Governo-Geral";"a";"As capitanias foram doadas a donatarios para colonizar o Brasil, que corriam seus proprios custos.";""
"6303";"multipla";"Historia";"Brasil Colonia";"Escravidao africana";"Medio";"ENEM";"2022";"A escravidao africana no Brasil colonial se justificava economicamente porque:";"Era mao de obra barata e abundante para a producao agricola exportavel";"Os africanos eram fisicamente superiores";"A Igreja apoiava oficialmente a escravidao indigena";"Os portugueses nao tinham colonos";"Os africanos escolhiam vir ao Brasil";"a";"A escravidao africana sustentou a economia colonial, especialmente a cana-de-acucar no Nordeste.";""
"6304";"multipla";"Historia";"Brasil Imperio";"Independencia";"Facil";"ENEM";"2023";"A Independencia do Brasil foi proclamada em:";"7 de setembro de 1822, por D. Pedro I";"15 de novembro de 1889";"7 de setembro de 1889";"22 de abril de 1500";"13 de maio de 1888";"a";"Em 7/9/1822, D. Pedro I proclamou a independencia as margens do rio Ipiranga (Grito do Ipiranga).";""
"6305";"multipla";"Historia";"Brasil Imperio";"Abolicao da escravidao";"Facil";"ENEM";"2023";"A Lei Aurea, que aboliu a escravidao no Brasil, foi assinada em:";"13 de maio de 1888, pela Princesa Isabel";"7 de setembro de 1822";"15 de novembro de 1889";"28 de setembro de 1871";"13 de maio de 1889";"a";"A Lei Aurea (Lei 3.353/1888) foi assinada pela Princesa Isabel, encerrando a escravidao no Brasil.";""
"6306";"multipla";"Historia";"Brasil Republica";"Proclamacao da Republica";"Facil";"ENEM";"2023";"A Republica foi proclamada no Brasil em:";"15 de novembro de 1889, pelo Marechal Deodoro da Fonseca";"7 de setembro de 1822";"13 de maio de 1888";"1 de janeiro de 1890";"1 de novembro de 1889";"a";"Marechal Deodoro liderou o golpe que encerrou o Imperio e proclamou a Republica em 15/11/1889.";""
"6307";"multipla";"Historia";"Brasil Republica";"Republica Velha";"Medio";"ENEM";"2022";"A politica do cafe com leite, durante a Republica Velha, representava o rodizio de poder entre:";"Sao Paulo (cafe) e Minas Gerais (leite)";"Rio de Janeiro e Bahia";"Nordeste e Sul";"Exercito e Igreja";"Rio e Pernambuco";"a";"SP e MG alternavam a presidencia na Republica Velha (1889-1930), dominada pelas oligarquias agrarias.";""
"6308";"multipla";"Historia";"Brasil Republica";"Estado Novo";"Medio";"ENEM";"2022";"O Estado Novo (1937-1945) foi o periodo da ditadura de Getulio Vargas caracterizado por:";"Centralizacao politica, censura e suspensao das liberdades civis";"Plena democracia e eleicoes livres";"Abertura economica ao capital estrangeiro";"Fim dos partidos politicos e da Constituicao";"Industrializacao sem intervencao estatal";"a";"O Estado Novo (1937-45): ditadura varguista com constituicao outorgada, censura, DOPS e corporativismo.";""
"6309";"multipla";"Historia";"Brasil Republica";"Ditadura militar";"Medio";"ENEM";"2022";"O movimento que depOS Joao Goulart e iniciou a ditadura militar no Brasil ocorreu em:";"1 de abril de 1964";"1 de abril de 1968";"1 de abril de 1954";"15 de novembro de 1964";"31 de marco de 1985";"a";"O golpe militar que depOS Jango ocorreu em 31/3 e 1/4/1964, iniciando 21 anos de ditadura.";""
"6310";"multipla";"Historia";"Brasil Republica";"Abertura politica";"Medio";"ENEM";"2022";"A redemocratizacao do Brasil culminou na eleicao de Tancredo Neves (1985) e na promulgacao da:";"Constituicao Federal de 1988 (Constituicao Cidada)";"Constituicao de 1937";"Lei Aurea";"Constituicao de 1946";"Lei do AI-5";"a";"A CF/1988 marcou o fim da ditadura e garantiu direitos fundamentais amplos, sendo chamada de Constituicao Cidada.";""
"6311";"multipla";"Historia";"Historia Geral";"Revolucao Francesa";"Medio";"ENEM";"2022";"Os tres ideais da Revolucao Francesa (1789) sao:";"Liberdade, igualdade e fraternidade";"Forca, terra e capital";"Monarquia, religio e territorio";"Paz, ordem e progresso";"Democracia, socialismo e poder";"a";"Liberte, Egalite, Fraternite: os principios da Revolucao Francesa que influenciaram a modernidade politica.";""
"6312";"multipla";"Historia";"Historia Geral";"Revolucao Industrial";"Facil";"ENEM";"2023";"A Revolucao Industrial iniciou-se no seculo XVIII na:";"Inglaterra";"Franca";"Alemanha";"Estados Unidos";"Italia";"a";"A Rev. Industrial comecou na Inglaterra (sec. XVIII) com a maquina a vapor e a fabricas texteis.";""
"6313";"multipla";"Historia";"Historia Geral";"Primeira Guerra Mundial";"Medio";"ENEM";"2022";"O estopim da Primeira Guerra Mundial (1914-1918) foi:";"O assassinato do Arquiduque Francisco Fernando em Sarajevo";"A invasao da Polonia pela Alemanha";"A Revolucao Russa";"A conquista da Africa pela Europa";"A crise da bolsa de 1929";"a";"O assassinato de Francisco Fernando (28/6/1914) serviu de pretexto para o conflito, que ja era esperado.";""
"6314";"multipla";"Historia";"Historia Geral";"Guerra Fria";"Medio";"ENEM";"2022";"A Guerra Fria foi o conflito entre EUA e URSS caracterizado principalmente por:";"Disputa ideologica, tecnologica e geopolitica sem confronto militar direto";"Guerra aberta entre as superpotencias";"Conflito economico exclusivamente";"Alianca entre os dois paises";"Disputa apenas cultural";"a";"Guerra Fria (1947-1991): tensao entre capitalismo (EUA) e socialismo (URSS) sem guerra direta entre eles.";""
"6315";"multipla";"Geografia";"Geopolitica";"Organizacao das Nacoes Unidas";"Facil";"ENEM";"2023";"A ONU foi criada em 1945 com o objetivo principal de:";"Manter a paz e a seguranca internacional apos a 2a Guerra";"Criar uma moeda mundial";"Unificar as nacoes em um unico governo";"Regular o comercio global";"Criar o Euro";"a";"A ONU foi criada em 1945 para prevenir novos conflitos mundiais, com sede em Nova York.";""
"6316";"multipla";"Geografia";"Geopolitica";"Conflitos internacionais";"Medio";"ENEM";"2022";"O conflito entre Israel e Palestina esta relacionado principalmente a:";"Disputas territoriais e religiosas na regiao do Oriente Medio";"Controle de recursos petroliferos";"Rivalidade entre EUA e Russia";"Questoes de comercio maritimo";"Apenas divergencias religiosas";"a";"O conflito israelense-palestino envolve disputas sobre territorio, reconhecimento estatal e questoes religiosas.";""
"6317";"multipla";"Geografia";"Blocos economicos";"Brics";"Facil";"ENEM";"2023";"O BRICS e formado por:";"Brasil, Russia, India, China e Africa do Sul";"Brasil, Argentina, Chile, Peru e Colombia";"EUA, Canada, Mexico, Brasil e Argentina";"Alemanha, Franca, Italia, Espanha e Portugal";"Japao, China, Coreia, India e Brasil";"a";"BRICS: economias emergentes - Brasil, Russia, India, China, Africa do Sul (e novos membros desde 2024).";""
"6318";"multipla";"Geografia";"Urbanizacao";"Urbanizacao brasileira";"Facil";"ENEM";"2023";"O Brasil e hoje considerado um pais predominantemente:";"Urbano (mais de 85% da populacao nas cidades)";"Rural";"Semi-rural";"Com populacao igualmente distribuida";"Nomade";"a";"Segundo o IBGE, cerca de 85-87% dos brasileiros vivem em areas urbanas, fruto da industrializacao.";""
"6319";"multipla";"Geografia";"Urbanizacao";"Metropolizacao";"Medio";"ENEM";"2022";"O processo de metropolizacao gera problemas socioambientais como:";"Favelizacao, congestionamentos, poluicao e desigualdade";"Desertificacao e queda demografica";"Excesso de espaco verde";"Queda do PIB";"Reducao das migrações";"a";"O crescimento urbano desordenado gera segregacao social, violencia, falta de saneamento e trafego.";""
"6320";"multipla";"Geografia";"Meio ambiente";"Aquecimento global";"Facil";"ENEM";"2023";"O principal gas responsavel pelo aumento do efeito estufa e o:";"Dioxido de carbono (CO2)";"Oxigenio (O2)";"Nitrogenio (N2)";"Gas neon";"Vapor d agua puro";"a";"O CO2 emitido por queima de combustiveis fosseis e o principal gas de efeito estufa antropogenico.";""
"6321";"multipla";"Geografia";"Meio ambiente";"Desertificacao";"Medio";"ENEM";"2022";"A desertificacao e causada principalmente pela:";"Combinacao de secas, desmatamento e uso inadequado do solo";"Excesso de chuvas";"Urbanizacao nas areas tropicais";"Expansao das florestas";"Reducao das queimadas";"a";"A desertificacao transforma areas ferteis em desertas por acao humana e climatica combinadas.";""
"6322";"multipla";"Geografia";"Demografia";"Transicao demografica";"Medio";"ENEM";"2022";"A transicao demografica no Brasil e caracterizada por:";"Reducao da natalidade e aumento da expectativa de vida, gerando envelhecimento da populacao";"Aumento rapido da natalidade";"Emigracao em massa";"Populacao jovem crescente";"Alta mortalidade infantil";"a";"O Brasil vive transicao demografica: menos nascimentos, mais longevidade, populacao envelhecendo.";""
"6323";"multipla";"Filosofia";"Filosofia Antiga";"Socrates";"Facil";"ENEM";"2023";"Qual o lema da filosofia socrática que apela para o autoconhecimento?";"Conhece-te a ti mesmo";"Penso, logo existo";"O homem e a medida de todas as coisas";"Nada sei";"A virtude e o bem supremo";"a";"A maxima grega conhece-te a ti mesmo, associada a Socrates, convida a reflexao sobre a propria natureza.";""
"6324";"multipla";"Filosofia";"Filosofia Antiga";"Platao";"Medio";"ENEM";"2022";"Para Platao, o conhecimento verdadeiro so e possivel no mundo das:";"Ideias (mundo inteligivel)";"Sensacoes (mundo sensivel)";"Opinioes (doxa)";"Emocoes";"Experiencias praticas";"a";"Platao: o mundo sensivel e mutavel e ilusorio; o conhecimento verdadeiro vem do mundo das ideias eternas.";""
"6325";"multipla";"Filosofia";"Filosofia Antiga";"Aristoteles";"Medio";"ENEM";"2022";"Aristoteles definia o ser humano como um animal politico porque:";"Os humanos necessitam da vida em comunidade para se realizar plenamente";"Todos os humanos governam";"O homem e naturalmente guerreiro";"A politica e inata nos animais";"Os humanos sao racionais mas solitarios";"a";"Para Aristoteles, o homem so alcanca a eudaimonia (felicidade/realizacao) na polis, vivendo com outros.";""
"6326";"multipla";"Filosofia";"Filosofia Moderna";"Descartes";"Medio";"ENEM";"2022";"O metodo da duvida cartesiana (hiperbólica) busca:";"Encontrar uma certeza indubitavel ao duvidar de tudo que pode ser duvidado";"Negar toda possibilidade de conhecimento";"Confirmar os dogmas religiosos";"Refutar a existencia de Deus";"Valorizar apenas a experiencia";"a";"Descartes duvida de tudo ate encontrar algo indubitavel: o cogito (penso, logo existo).";""
"6327";"multipla";"Filosofia";"Filosofia Moderna";"Iluminismo e Locke";"Medio";"ENEM";"2022";"John Locke defendia que o conhecimento humano vem:";"Da experiencia sensorial (empirismo: a mente e uma tabula rasa)";"Das ideias inatas";"Da razao pura sem experiencia";"Da revelacao divina";"Da cultura coletiva";"a";"Locke, pai do empirismo: nascemos sem ideias inatas. Todo conhecimento vem da experiencia (tabula rasa).";""
"6328";"multipla";"Filosofia";"Filosofia Moderna";"Rousseau e Contrato Social";"Medio";"ENEM";"2022";"Para Rousseau, o contrato social e o acordo pelo qual:";"Os individuos cedem parte de sua liberdade para viver em sociedade e receber protecao";"O rei governa sem limites";"A Igreja controla o Estado";"Os mais fortes dominam os mais fracos";"A propriedade privada e abolida";"a";"Rousseau: a vontade geral (soberania popular) legitima o poder, nao a forca ou a heranca.";""
