"id";"tipo";"disciplina";"tema";"subtema";"dificuldade";"fonte";"ano";"enunciado";"alternativa_a";"alternativa_b";"alternativa_c";"alternativa_d";"alternativa_e";"resposta_correta";"explicacao";"resposta"
"6101";"multipla";"Matematica";"Estatistica";"Media aritmetica";"Facil";"ENEM";"2023";"As notas de um aluno foram 6, 7, 8 e 9. Qual e a media aritmetica?";"7,5";"7";"8";"7,75";"8,5";"a";"Media = (6+7+8+9)/4 = 30/4 = 7,5.";""
"6102";"multipla";"Matematica";"Estatistica";"Mediana";"Facil";"ENEM";"2023";"Os dados 3, 5, 7, 9, 11 estao em ordem crescente. Qual e a mediana?";"7";"5";"9";"6";"8";"a";"Mediana e o valor central: 3 5 [7] 9 11 => mediana = 7.";""
"6103";"multipla";"Matematica";"Estatistica";"Moda";"Facil";"ENEM";"2023";"No conjunto 2, 3, 3, 4, 5, 5, 5, 6, a moda e:";"5";"3";"4";"6";"2";"a";"Moda e o valor que mais se repete: 5 aparece 3 vezes.";""
"6104";"multipla";"Matematica";"Estatistica";"Interpretacao de graficos";"Medio";"ENEM";"2022";"Um grafico de barras mostra vendas mensais: Jan=100, Fev=120, Mar=80. Qual mes teve menor venda?";"Marco";"Janeiro";"Fevereiro";"Todos iguais";"Nao e possivel determinar";"a";"Marco teve 80 unidades, o menor valor entre os tres meses.";""
"6105";"multipla";"Matematica";"Probabilidade";"Probabilidade simples";"Facil";"ENEM";"2023";"Lancando um dado justo (6 faces), qual a probabilidade de sair numero par?";"1/2";"1/3";"2/3";"1/6";"3/4";"a";"Pares: 2, 4, 6 (3 casos). Total: 6. P = 3/6 = 1/2.";""
"6106";"multipla";"Matematica";"Probabilidade";"Probabilidade de evento complementar";"Medio";"Vestibular";"2023";"A probabilidade de chover amanha e 0,3. A probabilidade de NAO chover e:";"0,7";"0,3";"0,5";"0,6";"0,4";"a";"P(nao chover) = 1 - P(chover) = 1 - 0,3 = 0,7.";""
"6107";"multipla";"Matematica";"Analise Combinatoria";"Fatorial";"Facil";"ENEM";"2022";"Quanto e 5! (5 fatorial)?";"120";"60";"24";"100";"20";"a";"5! = 5 x 4 x 3 x 2 x 1 = 120.";""
"6108";"multipla";"Matematica";"Analise Combinatoria";"Arranjo simples";"Medio";"ENEM";"2022";"De quantas maneiras podemos escolher 2 pessoas em uma fila com ordem importando de um grupo de 4?";"12";"6";"8";"24";"10";"a";"A(4,2) = 4!/(4-2)! = 4!/2! = 12.";""
"6109";"multipla";"Matematica";"Analise Combinatoria";"Combinacao simples";"Medio";"Vestibular";"2023";"De quantas formas podemos escolher 2 alunos de um grupo de 5 (sem importar a ordem)?";"10";"20";"15";"5";"25";"a";"C(5,2) = 5!/(2! x 3!) = 10.";""
"6110";"multipla";"Matematica";"Funcoes";"Funcao do 1 grau";"Facil";"ENEM";"2023";"Dada f(x) = 2x + 3, qual e f(4)?";"11";"9";"10";"12";"8";"a";"f(4) = 2(4) + 3 = 8 + 3 = 11.";""
"6111";"multipla";"Matematica";"Funcoes";"Zero da funcao do 1 grau";"Medio";"ENEM";"2022";"O zero da funcao f(x) = 3x - 9 e:";"3";"9";"-3";"6";"-9";"a";"3x - 9 = 0 => 3x = 9 => x = 3.";""
"6112";"multipla";"Matematica";"Funcoes";"Funcao do 2 grau - vertice";"Medio";"ENEM";"2022";"A funcao f(x) = x^2 - 4x + 3 tem vertice em x =";"2";"3";"1";"-2";"4";"a";"x_v = -b/(2a) = -(-4)/(2x1) = 4/2 = 2.";""
"6113";"multipla";"Matematica";"Funcoes";"Funcao exponencial";"Medio";"Vestibular";"2023";"O valor de f(3) para f(x) = 2^x e:";"8";"6";"9";"16";"4";"a";"f(3) = 2^3 = 8.";""
"6114";"multipla";"Matematica";"Funcoes";"Funcao logaritmica";"Medio";"Vestibular";"2022";"O valor de log base 2 de 32 e:";"5";"4";"6";"3";"7";"a";"2^5 = 32, logo log base 2 de 32 = 5.";""
"6115";"multipla";"Matematica";"Matematica Financeira";"Juro simples";"Facil";"ENEM";"2023";"Um capital de R$ 2.000,00 e aplicado a juros simples de 3% ao mes por 4 meses. O juro total e:";"R$ 240,00";"R$ 120,00";"R$ 200,00";"R$ 180,00";"R$ 300,00";"a";"J = C x i x t = 2000 x 0,03 x 4 = 240.";""
"6116";"multipla";"Matematica";"Matematica Financeira";"Montante juro simples";"Facil";"ENEM";"2023";"Capital de R$ 1.000,00 a 5% ao mes por 3 meses (juro simples). O montante e:";"R$ 1.150,00";"R$ 1.100,00";"R$ 1.050,00";"R$ 1.200,00";"R$ 1.250,00";"a";"J = 1000 x 0,05 x 3 = 150. M = 1000 + 150 = 1.150.";""
"6117";"multipla";"Matematica";"Matematica Financeira";"Juro composto";"Medio";"ENEM";"2022";"Um capital de R$ 1.000,00 e aplicado a juros compostos de 10% ao periodo por 2 periodos. O montante e:";"R$ 1.210,00";"R$ 1.200,00";"R$ 1.100,00";"R$ 1.150,00";"R$ 1.250,00";"a";"M = C x (1+i)^t = 1000 x 1,1^2 = 1000 x 1,21 = 1.210.";""
"6118";"multipla";"Matematica";"Matematica Financeira";"Desconto comercial";"Medio";"Vestibular";"2023";"Um titulo de R$ 500,00 e descontado a 5% ao mes por 2 meses (desconto simples comercial). O desconto e:";"R$ 50,00";"R$ 25,00";"R$ 100,00";"R$ 75,00";"R$ 40,00";"a";"D = N x i x t = 500 x 0,05 x 2 = 50.";""
"6119";"multipla";"Matematica";"Matematica Financeira";"Taxa equivalente";"Dificil";"Vestibular";"2022";"Uma taxa de 1% ao mes e equivalente, em regime de juros compostos, a aproximadamente qual taxa anual?";"12,68% ao ano";"12% ao ano";"15% ao ano";"10% ao ano";"13% ao ano";"a";"(1,01)^12 - 1 = 1,1268 - 1 = 12,68% ao ano.";""
"6120";"multipla";"Matematica";"Matematica Financeira";"Inflacao e poder de compra";"Medio";"ENEM";"2023";"Se a inflacao anual e de 10% e seu salario subiu 5%, seu poder de compra:";"Diminuiu";"Aumentou";"Ficou igual";"Dobrou";"Nao e possivel calcular";"a";"O aumento real foi negativo: 1,05/1,10 - 1 = -4,5%. O poder de compra caiu.";""
"6121";"multipla";"Fisica";"Cinematica";"Velocidade media";"Facil";"ENEM";"2023";"Um carro percorre 240 km em 3 horas. Qual e sua velocidade media?";"80 km/h";"60 km/h";"90 km/h";"120 km/h";"100 km/h";"a";"Vm = distancia/tempo = 240/3 = 80 km/h.";""
"6122";"multipla";"Fisica";"Cinematica";"Movimento uniforme";"Facil";"ENEM";"2023";"Em movimento uniforme, a aceleracao e:";"Nula (zero)";"Constante e positiva";"Variavel";"Negativa";"Infinita";"a";"No MU a velocidade e constante, portanto a aceleracao e nula.";""
"6123";"multipla";"Fisica";"Cinematica";"Queda livre";"Medio";"ENEM";"2022";"Um objeto e largado do repouso e cai em queda livre (g = 10 m/s2) por 3 s. Qual e sua velocidade final?";"30 m/s";"20 m/s";"15 m/s";"10 m/s";"25 m/s";"a";"v = g x t = 10 x 3 = 30 m/s.";""
"6124";"multipla";"Fisica";"Cinematica";"Lancamento horizontal";"Medio";"Vestibular";"2023";"No lancamento horizontal, o componente horizontal da velocidade:";"Permanece constante";"Aumenta linearmente";"E zero";"Diminui";"Varia com a massa";"a";"Na horizontal nao ha forca (desprezando o ar), entao a velocidade horizontal e constante.";""
"6125";"multipla";"Fisica";"Dinamica";"1a Lei de Newton";"Facil";"ENEM";"2023";"A Primeira Lei de Newton, chamada lei da inercia, afirma que:";"Um objeto em repouso ou em MU permanece assim se a forca resultante for nula";"Forca e igual a massa vezes aceleracao";"Acao e reacao sao forcas de mesma intensidade e sentidos opostos";"A velocidade e sempre constante";"A aceleracao e inversamente proporcional a forca";"a";"1a Lei: principio da inercia. Um corpo tende a manter seu estado de repouso ou MRU se a resultante for nula.";""
"6126";"multipla";"Fisica";"Dinamica";"2a Lei de Newton";"Facil";"ENEM";"2023";"Um objeto de 5 kg sofre uma forca resultante de 20 N. Qual e sua aceleracao?";"4 m/s2";"2 m/s2";"10 m/s2";"8 m/s2";"5 m/s2";"a";"F = m x a => a = F/m = 20/5 = 4 m/s2.";""
"6127";"multipla";"Fisica";"Dinamica";"3a Lei de Newton";"Facil";"ENEM";"2023";"De acordo com a 3a Lei de Newton (acao e reacao):";"Se A exerce forca sobre B, entao B exerce forca igual e oposta sobre A";"Duas forcas iguais se cancelam sempre";"A forca maior vence";"A reacao e sempre menor que a acao";"As forcas atuam no mesmo ponto";"a";"3a Lei: para toda acao ha uma reacao de mesma intensidade, mesma direcao e sentido oposto, em corpos diferentes.";""
"6128";"multipla";"Fisica";"Trabalho e Energia";"Trabalho";"Medio";"ENEM";"2022";"Uma forca de 10 N desloca um objeto 5 m na mesma direcao da forca. O trabalho realizado e:";"50 J";"15 J";"2 J";"100 J";"25 J";"a";"T = F x d = 10 x 5 = 50 J.";""
"6129";"multipla";"Fisica";"Trabalho e Energia";"Energia cinetica";"Medio";"ENEM";"2022";"Um objeto de 2 kg se move a 10 m/s. Sua energia cinetica e:";"100 J";"20 J";"200 J";"50 J";"40 J";"a";"Ec = m v^2 / 2 = 2 x 100 / 2 = 100 J.";""
"6130";"multipla";"Fisica";"Trabalho e Energia";"Energia potencial gravitacional";"Medio";"Vestibular";"2023";"Um objeto de 3 kg esta a 10 m de altura (g=10 m/s2). Sua energia potencial gravitacional e:";"300 J";"30 J";"150 J";"600 J";"100 J";"a";"Ep = m x g x h = 3 x 10 x 10 = 300 J.";""
"6131";"multipla";"Fisica";"Hidrostatica";"Pressao";"Medio";"ENEM";"2022";"Uma forca de 100 N e aplicada uniformemente sobre uma area de 0,5 m2. A pressao e:";"200 Pa";"50 Pa";"100 Pa";"500 Pa";"150 Pa";"a";"P = F/A = 100/0,5 = 200 Pa.";""
"6132";"multipla";"Fisica";"Hidrostatica";"Empuxo";"Medio";"ENEM";"2022";"O principio de Arquimedes afirma que um corpo imerso em fluido recebe um empuxo igual a:";"O peso do fluido deslocado pelo corpo";"O peso do proprio corpo";"O volume do corpo";"A pressao no fundo do liquido";"A massa do fluido";"a";"Principio de Arquimedes: E = d_fluido x V_imerso x g (peso do fluido deslocado).";""
"6133";"multipla";"Fisica";"Termologia";"Temperatura e escalas";"Facil";"ENEM";"2023";"A temperatura de 100 graus Celsius, convertida para Kelvin, e:";"373 K";"273 K";"100 K";"473 K";"173 K";"a";"K = C + 273 = 100 + 273 = 373 K.";""
"6134";"multipla";"Fisica";"Termologia";"Dilatacao termica";"Medio";"ENEM";"2022";"A dilatacao linear de um solido depende principalmente de:";"O comprimento inicial, o coeficiente de dilatacao e a variacao de temperatura";"Apenas da massa do solido";"Apenas da variacao de temperatura";"Da cor e da textura do material";"Da pressao sobre o solido";"a";"DeltaL = L0 x alfa x DeltaT. Os tres fatores determinam a dilatacao.";""
"6135";"multipla";"Fisica";"Ondulatoria";"Velocidade de onda";"Medio";"ENEM";"2022";"Uma onda tem frequencia de 5 Hz e comprimento de onda de 4 m. Qual e sua velocidade?";"20 m/s";"1,25 m/s";"9 m/s";"25 m/s";"15 m/s";"a";"v = lambda x f = 4 x 5 = 20 m/s.";""
"6136";"multipla";"Fisica";"Ondulatoria";"Classificacao das ondas";"Facil";"ENEM";"2023";"O som e um exemplo de onda:";"Longitudinal e mecanica";"Transversal e eletromagnetica";"Longitudinal e eletromagnetica";"Transversal e mecanica";"Eletromagnetica e luminosa";"a";"O som e uma onda mecanica (precisa de meio material) e longitudinal (vibracao paralela a propagacao).";""
"6137";"multipla";"Fisica";"Optica";"Reflexao da luz";"Facil";"ENEM";"2023";"A lei de reflexao afirma que o angulo de incidencia e igual ao:";"Angulo de reflexao";"Angulo de refracao";"Angulo critico";"Angulo de polarizacao";"Angulo de difusao";"a";"1a lei da reflexao: angulo de incidencia = angulo de reflexao (em relacao a normal).";""
"6138";"multipla";"Fisica";"Optica";"Refracao da luz";"Medio";"ENEM";"2022";"Quando a luz passa do ar para a agua, ela:";"Reduz a velocidade e pode mudar de direcao";"Aumenta a velocidade";"Nao muda de direcao";"Perde sua frequencia";"Aumenta o comprimento de onda";"a";"Na refracao, ao mudar de meio, a velocidade da luz muda, podendo alterar sua direcao.";""
"6139";"multipla";"Fisica";"Eletrostatica";"Lei de Coulomb";"Medio";"Vestibular";"2023";"A lei de Coulomb afirma que a forca entre cargas eletricas e:";"Proporcional ao produto das cargas e inversamente proporcional ao quadrado da distancia";"Proporcional ao quadrado das cargas";"Inversamente proporcional ao produto das cargas";"Sempre atrativa";"Independente da distancia";"a";"F = k x q1 x q2 / d^2. Lei de Coulomb: F proporcional a q1xq2 e a 1/d^2.";""
"6140";"multipla";"Fisica";"Eletrostatica";"Tipos de cargas";"Facil";"ENEM";"2023";"Cargas eletricas de mesmo sinal se:";"Repelem";"Atraem";"Se anulam";"Formam neutrons";"Nao interagem";"a";"Cargas iguais se repelem; cargas opostas se atraem.";""
"6141";"multipla";"Fisica";"Eletrodinamica";"Lei de Ohm";"Facil";"ENEM";"2023";"Um resistor de 10 Ohms recebe uma tensao de 20 V. A corrente que o percorre e:";"2 A";"10 A";"0,5 A";"200 A";"4 A";"a";"1a Lei de Ohm: I = V/R = 20/10 = 2 A.";""
"6142";"multipla";"Fisica";"Circuitos Eletricos";"Resistores em serie";"Medio";"ENEM";"2022";"Dois resistores de 4 Ohms e 6 Ohms estao em serie. A resistencia equivalente e:";"10 Ohms";"2,4 Ohms";"5 Ohms";"24 Ohms";"8 Ohms";"a";"Em serie, Req = R1 + R2 = 4 + 6 = 10 Ohms.";""
"6143";"multipla";"Fisica";"Circuitos Eletricos";"Resistores em paralelo";"Medio";"Vestibular";"2023";"Dois resistores de 6 Ohms em paralelo. A resistencia equivalente e:";"3 Ohms";"12 Ohms";"6 Ohms";"9 Ohms";"4 Ohms";"a";"Em paralelo com resistores iguais: Req = R/n = 6/2 = 3 Ohms.";""
"6144";"multipla";"Fisica";"Dinamica";"Quantidade de movimento";"Medio";"ENEM";"2022";"Um objeto de 4 kg se move a 5 m/s. Sua quantidade de movimento (momento linear) e:";"20 kg.m/s";"9 kg.m/s";"1,25 kg.m/s";"40 kg.m/s";"10 kg.m/s";"a";"p = m x v = 4 x 5 = 20 kg.m/s.";""
"6145";"multipla";"Fisica";"Dinamica";"Conservacao do momento";"Medio";"Vestibular";"2022";"O principio da conservacao da quantidade de movimento afirma que em um sistema isolado:";"O momento total antes e apos a colisao e igual";"A energia cinetica total se conserva sempre";"O momento aumenta na colisao";"As velocidades sao sempre iguais apos o choque";"As massas se conservam separadamente";"a";"Em sistemas isolados (sem forcas externas), o momento total se conserva: p_antes = p_depois.";""
