"id";"tipo";"disc";"tema";"subtema";"dif";"fonte";"ano";"xp";"enunciado";"a";"b";"c";"d";"e";"ok";"exp"
"ENEM_2015_Q137";"multipla";"Matemática";"Estatística e Probabilidade";"Funções quadráticas";"Médio";"ENEM";"2015";"15";"Considere 1,7 como aproximação para √3.";"18";"26";"30";"35";"60";"a";"A resposta correta é a alternativa A. 18"
"ENEM_2015_Q138";"multipla";"Matemática";"Trigonometria";"Análise combinatória";"Médio";"ENEM";"2015";"15";"![](https://enem.dev/2015/questions/138/386a223a-c3a3-4465-9197-ec9ac1d2fc9d.png)";"De 20 a 100.";"De 80 a 130.";"De 100 a 160.";"De 0 a 20 e de 100 a 160.";"De 40 a 80 e de 130 a 160.";"d";"A resposta correta é a alternativa D. De 0 a 20 e de 100 a 160."
"ENEM_2015_Q139";"multipla";"Matemática";"Geometria Espacial";"Seno e cosseno";"Médio";"ENEM";"2015";"15";"![](https://enem.dev/2015/questions/139/84f82cb3-3bd8-4fa1-8795-652c0c91fa30.png)";"9";"7";"5";"4";"3";"e";"A resposta correta é a alternativa E. 3"
"ENEM_2015_Q140";"multipla";"Matemática";"Trigonometria";"Volume de sólidos";"Médio";"ENEM";"2015";"15";"![](https://enem.dev/2015/questions/140/b83a0d54-9959-4218-96b9-3b44ec7d745e.png) Uma empresa vai lançar uma promoção utilizando apenas uma categoria nas classes A e B (A/B) e uma categoria nas classes C e D (C/D).";"Correios e SMS.";"Internet e Correios.";"Internet e internet.";"Internet e mídias sociais.";"Rádio/TV e rádio/TV.";"b";"A resposta correta é a alternativa B. Internet e Correios."
"ENEM_2015_Q143";"multipla";"Matemática";"Números e Operações";"Volume de sólidos";"Médio";"ENEM";"2015";"15";"![](https://enem.dev/2015/questions/143/782cd653-e43f-4da4-9a86-bce130429805.png)";"20,70.";"20,77.";"20,80.";"20,85.";"20,90.";"d";"A resposta correta é a alternativa D. 20,85."
"ENEM_2015_Q144";"multipla";"Matemática";"Geometria Espacial";"Análise combinatória";"Médio";"ENEM";"2015";"15";"![](https://enem.dev/2015/questions/144/4b656609-56fc-45a4-8e34-a4c7e0bb8513.png) Visando atender as orientações do Comitê Central da Federação Internacional de Basquete (Fiba) em 2010, que unificou as marcações das diversas ligas, foi prevista uma modificação nos garrafões das quadras, que passariam a ser retângulos, como mostra o Esquema II. ![](https://enem.dev/2015/questions/144/c4aff79b-17b7-4a0e-86ce-a00808954ddc.png)";"Aumento de 5 800 cm².";"Aumento de 75 400 cm².";"Aumento de 214 600 cm².";"Diminuição de 63 800 cm².";"Diminuição de 272 600 cm².";"a";"A resposta correta é a alternativa A. Aumento de 5 800 cm²."
"ENEM_2015_Q147";"multipla";"Matemática";"Álgebra e Equações";"Análise combinatória";"Médio";"ENEM";"2015";"15";"![](https://enem.dev/2015/questions/147/09fe1110-3444-4a3d-b60c-d86c6f3d705a.png)";"21";"90";"750";"1 250";"3 125";"c";"A resposta correta é a alternativa C. 750"
"ENEM_2015_Q148";"multipla";"Matemática";"Funções";"Progressões";"Médio";"ENEM";"2015";"15";"![](https://enem.dev/2015/questions/148/971eb9cd-abf9-48be-994d-d1e0f2bdcc60.png) De acordo com as normas desse porto, os contêineres deverão ser empilhados de forma a não sobrarem espaços nem ultrapassarem a área delimitada";"12,5 m.";"17,5 m.";"25,0 m.";"22,5 m.";"32,5 m.";"a";"A resposta correta é a alternativa A. 12,5 m."
"ENEM_2015_Q150";"multipla";"Matemática";"Funções";"Volume de sólidos";"Médio";"ENEM";"2015";"15";"q = 400 – 100_p_, na qual _q_ representa a quantidade de pães especiais vendidos diariamente e _p_, o seu preço em reais. A fim de aumentar o fluxo de clientes, o gerente da padaria decidiu fazer uma promoção. Para tanto, modificará o preço do pão especial de modo que a quantidade a ser vendida diariamente seja a maior possível, sem diminuir a média de arrecadação diária na venda desse produto.";"R$ 0,50 ≤ p < R$ 1,50";"R$ 1,50 ≤ p < R$ 2,50";"R$ 2,50 ≤ p < R$ 3,50";"R$ 3,50 ≤ p < R$ 4,50";"R$ 4,50 ≤ p < R$ 5,50";"a";"A resposta correta é a alternativa A. R$ 0,50 ≤ p < R$ 1,50"
"ENEM_2015_Q151";"multipla";"Matemática";"Matemática Financeira";"Juros compostos";"Médio";"ENEM";"2015";"15";"Para diminuir os custos, a proposta escolhida deveria ser também aquela que vacinasse a menor quantidade possível de pessoas. Disponível em: www.virushpv.com.br. Acesso em: 30 ago. 2014 (adaptado).";"I.";"II.";"III.";"IV.";"V.";"a";"A resposta correta é a alternativa A. I."
