"id";"tipo";"disciplina";"tema";"subtema";"dificuldade";"fonte";"ano";"enunciado";"alternativa_a";"alternativa_b";"alternativa_c";"alternativa_d";"alternativa_e";"resposta_correta";"explicacao";"resposta"
"4009";"multipla";"Matematica";"Algebra";"Inequacoes";"Medio";"Vestibular";"2024";"O conjunto solucao da inequacao 2x - 3 > 7 e:";"x > 5";"x < 5";"x > 2";"x >= 5";"x < 2";"a";"2x - 3 > 7 => 2x > 10 => x > 5.";""
"4010";"multipla";"Matematica";"Funcoes";"Dominio e imagem";"Medio";"Vestibular";"2024";"O dominio da funcao f(x) = raiz(x-2) e:";"x >= 2";"x > 2";"x <= 2";"todos os reais";"x >= 0";"a";"Para a raiz quadrada ser definida nos reais, o radicando deve ser nao negativo: x - 2 >= 0, logo x >= 2.";""
"4011";"multipla";"Matematica";"Trigonometria";"Seno e cosseno";"Facil";"Vestibular";"2024";"O valor de sen(30 graus) e:";"1/2";"raiz(3)/2";"raiz(2)/2";"1";"0";"a";"Os valores trigonometricos basicos: sen(30) = 1/2, cos(30) = raiz(3)/2, tan(30) = raiz(3)/3.";""
"4012";"multipla";"Matematica";"Calculo";"Derivadas";"Medio";"Vestibular";"2024";"A derivada de f(x) = x3 - 2x + 5 e:";"3x2 - 2";"3x2 + 2";"x2 - 2";"3x - 2";"x3 - 2";"a";"Pela regra da potencia: d/dx(xn) = n*x^(n-1). f'(x) = 3x2 - 2 + 0 = 3x2 - 2.";""
"4013";"multipla";"Matematica";"Calculo";"Integrais";"Medio";"Vestibular";"2024";"A integral de 2x dx e:";"x2 + C";"2x2 + C";"x + C";"2 + C";"x2/2 + C";"a";"Integral(2x dx) = 2 * x2/2 + C = x2 + C.";""
"4014";"multipla";"Fisica";"Mecanica";"Gravitacao universal";"Medio";"Vestibular";"2024";"Pela Lei de Gravitacao Universal de Newton, a forca entre dois corpos e proporcional ao produto de suas massas e:";"Inversamente proporcional ao quadrado da distancia entre eles";"Diretamente proporcional a distancia";"Inversamente proporcional a distancia";"Proporcional ao cubo da distancia";"Independente da distancia";"a";"F = G * m1 * m2 / r2. A forca gravitacional e proporcional ao produto das massas e inversamente proporcional ao quadrado da distancia. G = 6,67 x 10-11 N.m2/kg2 e a constante gravitacional universal.";""
"4015";"multipla";"Fisica";"Optica";"Lentes";"Medio";"Vestibular";"2024";"Uma lente convergente tem foco em 20 cm. Um objeto a 60 cm da lente forma uma imagem a que distancia?";"30 cm";"20 cm";"60 cm";"40 cm";"15 cm";"a";"1/f = 1/p + 1/p' => 1/20 = 1/60 + 1/p' => 1/p' = 1/20 - 1/60 = 3/60 - 1/60 = 2/60 => p' = 30 cm.";""
"4016";"multipla";"Fisica";"Fisica Moderna";"Radioatividade";"Medio";"Vestibular";"2024";"Na emissao alfa, o nucleo atomico perde:";"2 protons e 2 neutrons (particula alfa = nucleo de helio)";"1 eletron";"1 proton";"1 neutron";"1 foton";"a";"A particula alfa (radiacao alfa) e identica ao nucleo do atomo de helio-4: 2 protons + 2 neutrons. Ao emiti-la, o nucleo perde numero atomico Z-2 e numero de massa A-4. E a menos penetrante das radiacoes, mas altamente ionizante.";""
"4017";"multipla";"Fisica";"Eletricidade";"Capacitores";"Medio";"Vestibular";"2024";"Um capacitor de 100 microfarads e carregado com tensao de 10 V. A energia armazenada e:";"5 mJ";"1 mJ";"10 mJ";"100 mJ";"0,5 mJ";"a";"E = C*V2/2 = (100x10^-6 * 100)/2 = 10^-2/2 = 5x10^-3 J = 5 mJ.";""
"4018";"multipla";"Quimica";"Quimica Geral";"Gases ideais";"Medio";"Vestibular";"2024";"Na lei dos gases ideais PV = nRT, o 'R' representa:";"A constante universal dos gases (8,314 J/mol.K)";"A resistencia do gas";"A raiz quadrada da temperatura";"A razao entre pressao e volume";"A relacao entre o numero de atomos e moleculas";"a";"R e a constante universal dos gases = 8,314 J/(mol.K) = 0,082 atm.L/(mol.K). A equacao de Clapeyron PV = nRT relaciona pressao (P), volume (V), numero de mols (n), constante R e temperatura absoluta T (em Kelvin).";""
