"id";"tipo";"disc";"tema";"subtema";"dif";"fonte";"ano";"xp";"enunciado";"a";"b";"c";"d";"e";"ok";"exp"
"ENEM_2014_Q020";"multipla";"Sociologia";"Artes e Cultura";"Arte contemporânea";"Fácil";"ENEM";"2014";"10";"Antes de o sol começar a esquentar as terras da faixa ao sul do Saara conhecida como Sahel, duas dezenas de mulheres da aldeia de Widou, no norte do Senegal, regam a horta cujas frutas e verduras alimentam a população local. É um pequeno terreno que, visto do céu, forma uma mancha verde — um dos primeiros pedaços da “Grande Muralha Verde”, barreira vegetal que se estenderá por 7 000 km do Senegal ao Djibuti, e é parte de um plano conjunto de vinte países africanos. GIORGI, J. Muralha verde. **Folha de S. Paulo**, 20 maio 2013 (adaptado).";"Facilita as trocas comerciais.";"Soluciona os conflitos fundiários.";"Restringe a diversidade biológica.";"Fomenta a atividade de pastoreio.";"Evita a expansão da desertificação.";"e";"A resposta correta é a alternativa E. Evita a expansão da desertificação."
"ENEM_2014_Q021";"multipla";"História";"Comunicação e Tecnologia";"Mídias digitais";"Fácil";"ENEM";"2014";"10";"**Estatuto da Frente Negra Brasileira (FNB)** Art. 1.o – Fica fundada nesta cidade de São Paulo, para se irradiar por todo o Brasil, a Frente Negra Brasileira, união política e social da Gente Negra Nacional, para a afirmação dos direitos históricos da mesma, em virtude da sua atividade material e moral no passado e para reivindicação de seus direitos sociais e políticos, atuais, na Comunhão Brasileira. **Diário Oficial do Estado de São Paulo**. 4 novo 1931.";"Política, engajada na luta por direitos sociais para a população negra no Brasil.";"Beneficente, dedicada ao auxílio dos negros pobres brasileiros depois da abolição.";"Paramilitar, voltada para o alistamento de negros na luta contra as oligarquias regionais.";"Democrático-liberal, envolvida na Revolução Constitucionalista conduzida a partir de São Paulo.";"Internacionalista, ligada à exaltação da identidade das populações africanas em situação de diáspora.";"a";"A resposta correta é a alternativa A. Política, engajada na luta por direitos sociais para a população negra no Brasil."
"ENEM_2014_Q022";"multipla";"História";"Comunicação e Tecnologia";"Reading comprehension";"Fácil";"ENEM";"2014";"10";"No século XIX, o preço mais alto dos terrenos situados no centro das cidades é causa da especialização dos bairros e de sua diferenciação social. Muitas pessoas, que não têm meios de pagar os altos aluguéis dos bairros elegantes, são progressivamente rejeitadas para a periferia, como os subúrbios e os bairros mais afastados. RÉMOND, R. **O século XIX**. São Paulo: Cultrix, 1989 (adaptado).";"Criação de condomínios fechados de moradia.";"Decadência das áreas centrais de comércio popular.";"Aceleração do processo conhecido como cercamento.";"Ampliação do tempo de deslocamento diário da população.";"Contenção da ocupação de espaços sem infraestrutura satisfatória.";"d";"A resposta correta é a alternativa D. Ampliação do tempo de deslocamento diário da população."
"ENEM_2014_Q023";"multipla";"História";"Língua Estrangeira (Inglês)";"Modernismo";"Fácil";"ENEM";"2014";"10";"Três décadas – de 1884 a 1914 – separam o século XIX – que terminou com a corrida dos países europeus para a África e com o surgimento dos movimentos de unificação nacional na Europa – do século XX, que começou com a Primeira Guerra Mundial. É o período do Imperialismo, da quietude estagnante na Europa e dos acontecimentos empolgantes na Ásia e na África. ARENDT. H. **As origens do totalitarismo**. São Paulo: Cia. das Letras, 2012.";"Difundiu as teorias socialistas.";"Acirrou as disputas territoriais.";"Superou as crises econômicas.";"Multiplicou os conflitos religiosos.";"Conteve os sentimentos xenófobos.";"b";"A resposta correta é a alternativa B. Acirrou as disputas territoriais."
"ENEM_2014_Q024";"multipla";"História";"Literatura Brasileira";"Modernismo";"Fácil";"ENEM";"2014";"10";"Alguns dos desejos são naturais e necessários; outros, naturais e não necessários; outros, nem naturais nem necessários, mas nascidos de vã opinião. Os desejos que não nos trazem dor se não satisfeitos não são necessários, mas o seu impulso pode ser facilmente desfeito, quando é difícil obter sua satisfação ou parecem geradores de dano. EPICURO DE SAMOS. Doutrinas principais. In: SANSON, V F. Textos de filosofia. Rio de Janeiro: Eduff, 1974.";"Alcançar o prazer moderado e a felicidade.";"Valorizar os deveres e as obrigações sociais.";"Aceitar o sofrimento e o rigorismo da vida com resignação.";"Refletir sobre os valores e as normas dadas pela divindade.";"Defender a indiferença e a impossibilidade de se atingir o saber.";"a";"A resposta correta é a alternativa A. Alcançar o prazer moderado e a felicidade."
"ENEM_2014_Q025";"multipla";"Sociologia";"Artes e Cultura";"Romantismo";"Fácil";"ENEM";"2014";"10";"![](https://enem.dev/2014/questions/25/1428c6bc-bcd0-452d-8bd6-6600b3f7bd77.png)";"Suspensão do juízo como reveladora da verdade.";"Realidade inteligível por meio do método dialético.";"Salvação da condição mortal pelo poder de Deus.";"Essência das coisas sensíveis no intelecto divino.";"Ordem intrínseca ao mundo por meio da sensibilidade.";"b";"A resposta correta é a alternativa B. Realidade inteligível por meio do método dialético."
"ENEM_2014_Q026";"multipla";"História";"Comunicação e Tecnologia";"Romantismo";"Médio";"ENEM";"2014";"15";"![](https://enem.dev/2014/questions/26/9edf1f8c-0a23-4e68-ba46-482dcb4aefb0.png)";"Fuga de áreas degradadas.";"Inversão da hierarquia urbana.";"Busca por amenidades ambientais.";"Conurbação entre municípios contíguos.";"Desconcentração dos investimentos produtivos.";"d";"A resposta correta é a alternativa D. Conurbação entre municípios contíguos."
"ENEM_2014_Q027";"multipla";"História";"Língua Estrangeira (Inglês)";"Comprensión lectora";"Médio";"ENEM";"2014";"15";"A urbanização brasileira, no início da segunda metade do século XX, promoveu uma radical alteração nas cidades. Ruas foram alargadas, túneis e viadutos foram construídos. O bonde foi a primeira vítima fatal. O destino do sistema ferroviário não foi muito diferente. O transporte coletivo saiu definitivamente dos trilhos. JANOT, L. F. **A caminho de Guaratiba.** Disponível em: www.iab.org.br. Acesso em: 9 jan. 2014 (adaptado).";"Retirada dos investimentos estatais aplicados em transporte de massa.";"Demanda por transporte individual ocasionada pela expansão da mancha urbana.";"Presença hegemônica do transporte alternativo localizado nas periferias das cidades.";"Aglomeração do espaço urbano metropolitano impedindo a construção do transporte metroviário.";"Predominância do transporte rodoviário associado à penetração das multinacionais automobilísticas.";"e";"A resposta correta é a alternativa E. Predominância do transporte rodoviário associado à penetração das multinacionais automobilísticas."
"ENEM_2014_Q028";"multipla";"História";"Literatura Brasileira";"Análise sintática";"Médio";"ENEM";"2014";"15";"A Comissão Nacional da Verdade (CNV) reuniu representantes de comissões estaduais e de várias instituições para apresentar um balanço dos trabalhos feitos e assinar termos de cooperação com quatro organizações. O coordenador da CNV estima que, até o momento, a comissão examinou, “por baixo”, cerca de 30 milhões de páginas de documentos e fez centenas de entrevistas. Disponível em: www.jb.com.br.Acessoem: 2 mar. 2013 (adaptado).";"Anular a anistia concedida aos chefes militares.";"Rever as condenações judiciais aos presos políticos.";"Perdoar os crimes atribuídos aos militantes esquerdistas.";"Comprovar o apoio da sociedade aos golpistas anticomunistas.";"Esclarecer as circunstâncias de violações aos direitos humanos.";"e";"A resposta correta é a alternativa E. Esclarecer as circunstâncias de violações aos direitos humanos."
"ENEM_2014_Q029";"multipla";"História";"Língua Estrangeira (Inglês)";"Análise sintática";"Médio";"ENEM";"2014";"15";"A filosofia encontra-se escrita neste grande livro que continuamente se abre perante nossos olhos (isto é, o universo), que não se pode compreender antes de entender a língua e conhecer os caracteres com os quais está escrito. Ele está escrito em língua matemática, os caracteres são triângulos, circunferências e outras figuras geométricas, sem cujos meios é impossível entender humanamente as palavras; sem eles, vagamos perdidos dentro de um obscuro labirinto. _GALILEI, G. O ensaiador. Os pensadores. São Paulo: Abril Cultural, 1978._";"Continuidade do vínculo entre ciência e fé dominante na Idade Média.";"Necessidade de o estudo linguístico ser acompanhado do exame matemático.";"Oposição da nova física quantitativa aos pressupostos da filosofia escolástica.";"Importância da independência da investigação científica pretendida pela Igreja.";"Inadequação da matemática para elaborar uma explicação racional da natureza.";"c";"A resposta correta é a alternativa C. Oposição da nova física quantitativa aos pressupostos da filosofia escolástica."
"ENEM_2014_Q030";"multipla";"História";"Língua Estrangeira (Inglês)";"Análise sintática";"Médio";"ENEM";"2014";"15";"Parecer CNE/CP no 3/2004, que instituiu as Diretrizes Curriculares Nacionais para a Educação das Relações Étnico-Raciais e para o Ensino de História e Cultura Afro-Brasileira e Africana. Procura-se oferecer uma resposta, entre outras, na área da educação, à demanda da população afrodescendente, no sentido de políticas de ações afirmativas. Propõe a divulgação e a produção de conhecimentos, a formação de atitudes, posturas que eduquem cidadãos orgulhosos de seu pertencimento étnico-racial — descendentes de africanos, povos indígenas, descendentes de europeus, de asiáticos — para interagirem na construção de uma nação democrática, em que todos igualmente tenham seus direitos garantidos. _BRASIL. Conselho Nacional de Educação. Disponível em: www.semesp.org.br. Acesso em: 21 nov. 2013 (adaptado)._";"Práticas de valorização identitária.";"Medidas de compensação econômica.";"Dispositivos de liberdade de expressão.";"Estratégias de qualificação profissional.";"Instrumentos de modernização jurídica.";"a";"A resposta correta é a alternativa A. Práticas de valorização identitária."
"ENEM_2014_Q031";"multipla";"História";"Literatura Brasileira";"Mídias digitais";"Médio";"ENEM";"2014";"15";"A Praça da Concórdia, antiga Praça Luís XV, é a maior praça pública de Paris. Inaugurada em 1763, tinha em seu centro uma estátua do rei. Situada ao longo do Sena, ela é a intersecção de dois eixos monumentais. Bem nesse cruzamento está o Obelisco de Luxor, decorado com hieróglifos que contam os reinados dos faraós Ramsés II e Ramsés 111. Em 1829, foi oferecido pelo vice-rei do Egito ao povo francês e, em 1836, instalado na praça diante de mais de 200 mil espectadores e da família real. NOBLAT, R. Disponivel em: www.oglobo.com. Acesso em: 12 dez. 2012.";"Lugar da memória na história nacional.";"Caráter espontâneo das festas populares.";"Lembrança da antiguidade da cultura local.";"Triunfo da nação sobre os países africanos.";"Declínio do regime de monarquia absolutista.";"a";"A resposta correta é a alternativa A. Lugar da memória na história nacional."
"ENEM_2014_Q032";"multipla";"História";"Literatura Portuguesa";"Análise sintática";"Médio";"ENEM";"2014";"15";"Em 1879, cerca de cinco mil pessoas reuniram-se para solicitar a D. Pedro II a revogação de uma taxa de 20 réis, um vintém, sobre o transporte urbano. O vintém era a moeda de menor valor da época. A polícia não permitiu que a multidão se aproximasse do palácio. Ao grito de “Fora o vintém!”, os manifestantes espancaram condutores, esfaquearam mulas, viraram bondes e arrancaram trilhos. Um oficial ordenou fogo contra a multidão. As estatísticas de mortos e feridos são imprecisas, Muitos interesses se fundiram nessa revolta, de grandes e de políticos, de gente miúda e de simples cidadãos. Desmoralizado, o ministério caiu. Uma grande explosão social, detonada por um pobre vintém. Disponível em: www.revistadehistoria.com.br. Acesso em: 4 abro 2014 (adaptado).";"Capturar os ativistas radicais.";"Proteger o patrimônio privado.";"Salvaguardar o espaço público.";"Conservar o exercício do poder.";"Sustentar o regime democrático.";"d";"A resposta correta é a alternativa D. Conservar o exercício do poder."
