"id";"tipo";"disc";"tema";"subtema";"dif";"fonte";"ano";"xp";"enunciado";"a";"b";"c";"d";"e";"ok";"exp"
"ENEM_2010_Q155";"multipla";"Matemática";"Funções";"Juros compostos";"Médio";"ENEM";"2010";"15";"Uma escola recebeu do governo uma verba de R$ 1000,00 para enviar dois tipos de folhetos pelo correio. O diretor da escola pesquisou que tipos de selos deveriam ser utilizados. Concluiu que, para o primeiro tipo de folheto, bastava um selo de R$ 0,65 enquanto para folhetos do segundo tipo seriam necessários três selos, um de R$ 0,65, um de R$ 0,60 e um de R$ 0,20. O diretor solicitou que se comprassem selos de modo que fossem postados exatamente 500 folhetos do segundo tipo e uma quantidade restante de selos que permitisse o envio do máximo possível de folhetos do primeiro tipo.";"476";"675";"923";"965";"1538";"c";"A resposta correta é a alternativa C. 923"
"ENEM_2010_Q156";"multipla";"Matemática";"Geometria Plana";"Funções quadráticas";"Médio";"ENEM";"2010";"15";"![](https://enem.dev/2010/questions/156/52ff9fbe-ace4-4e81-b2b0-5fa55642f382.jpg) Um pequeno helicóptero usado para reconhecimento sobrevoa a região a partir do ponto X = (20; 60). O helicóptero segue o percurso: 0,8°L→0,5°N→0,2°O→0,1°S→0,4°N→0,3°L Ao final, desce verticalmente até pousar no solo.";"Menor ou igual a 200 m.";"Maior que 200 m e menor ou igual a 400 m.";"Maior que 400 m e menor ou igual a 600 m";"Maior que 600 m e menor ou igual a 800 m.";"Maior que 800 m.";"a";"A resposta correta é a alternativa A. Menor ou igual a 200 m."
"ENEM_2010_Q157";"multipla";"Matemática";"Geometria Espacial";"Progressões";"Médio";"ENEM";"2010";"15";"Para construir uma manilha de esgoto, um cilindro com 2 m de diâmetro e 4 m de altura (de espessura desprezível), foi envolvido homogeneamente por uma camada de concreto, contendo 20 cm de espessura.";"R$ 230,40.";"R$ 124,00.";"R$ 104,16.";"R$ 54,56.";"R$ 49,60.";"d";"A resposta correta é a alternativa D. R$ 54,56."
"ENEM_2010_Q158";"multipla";"Matemática";"Álgebra e Equações";"Juros compostos";"Médio";"ENEM";"2010";"15";"![](https://enem.dev/2010/questions/158/20a4e763-d72c-4908-8b20-59443e8b7e9f.jpg) Um técnico em manejo florestal recebeu a missão de cubar, abater e transportar cinco toras de madeira, de duas espécies diferentes, sendo • 3 toras da espécie I, com 3 m de rodo, 12 m de comprimento e densidade 0,77 toneladas/m³; • 2 toras da espécie II, com 4 m de rodo, 10 m de comprimento e densidade 0,78 toneladas/m³.";"29,9 toneladas.";"31,1 toneladas.";"32,4 toneladas.";"35,3 toneladas.";"41,8 toneladas.";"a";"A resposta correta é a alternativa A. 29,9 toneladas."
"ENEM_2010_Q159";"multipla";"Matemática";"Geometria Plana";"Seno e cosseno";"Médio";"ENEM";"2010";"15";"![](https://enem.dev/2010/questions/159/d9f06afe-c730-4e5a-ab08-dfb562d30d85.jpg)";"0,4 cm/kg1/3.";"2,5 cm/kg1/3.";"8 cm/kg1/3.";"20 cm/kg1/3.";"40 cm/kg1/3.";"e";"A resposta correta é a alternativa E. 40 cm/kg1/3."
"ENEM_2010_Q160";"multipla";"Matemática";"Geometria Espacial";"Equações do 2º grau";"Médio";"ENEM";"2010";"15";"Um balão atmosférico, lançado em Bauru (343 quilômetros a Noroeste de São Paulo), na noite do último domingo, caiu nesta segunda-feira em Cuiabá Paulista, na região de Presidente Prudente, assustando agricultores da região. O artefato faz parte do programa Projeto Hibiscus, desenvolvido por Brasil, França, Argentina, Inglaterra e Itália, para a medição do comportamento da camada de ozônio, e sua descida se deu após o cumprimento do tempo previsto de medição. Disponível em: http://www.correiodobrasil.com.br. Acesso em: 02 maio 2010. ![](https://enem.dev/2010/questions/160/1f3ac874-dc7d-48a1-bfbd-6426ce6e0f8e.jpg) Na data do acontecido, duas pessoas avistaram o balão. Uma estava a 1,8 km da posição vertical do balão e o avistou sob um ângulo de 60º; a outra estava a 5,5 km da posição vertical do balão, alinhada com a primeira, e no mesmo sentido, conforme se vê na figura, e o avistou sob um ângulo de 30º.";"1,8 km";"1,9 km";"3,1 km";"3,7 km";"5,5 km";"c";"A resposta correta é a alternativa C. 3,1 km"
"ENEM_2010_Q161";"multipla";"Matemática";"Geometria Espacial";"Progressões";"Médio";"ENEM";"2010";"15";"Em canteiros de obras de construção civil é comum perceber trabalhadores realizando medidas de comprimento e de ângulos e fazendo demarcações por onde a obra deve começar ou se erguer. Em um desses canteiros foram feitas algumas marcas no chão plano. Foi possível perceber que, das seis estacas colocadas, três eram vértices de um triângulo retângulo e as outras três eram os pontos médios dos lados desse triângulo, foram indicadas por letras. ![](https://enem.dev/2010/questions/161/93aaf9bb-8489-4ca4-b226-0029de752d3c.jpg) A região demarcada pelas estacas A, B, M e N deveria ser calçada com concreto.";"À mesma área do triângulo AMC.";"À mesma área do triângulo BNC.";"À metade da área formada pelo triângulo ABC.";"Ao dobro da área do triângulo MNC.";"Ao triplo da área do triângulo MNC.";"e";"A resposta correta é a alternativa E. Ao triplo da área do triângulo MNC."
"ENEM_2010_Q162";"multipla";"Matemática";"Funções";"Equações do 2º grau";"Médio";"ENEM";"2010";"15";"O jornal de certa cidade publicou em uma página inteira a seguinte divulgação de seu caderno de classificados ![](https://enem.dev/2010/questions/162/3a48f3aa-f9b3-457a-9ffc-a48f280a2e19.jpg)";"1 mm.";"10 mm.";"17 mm.";"160 mm.";"167 mm.";"d";"A resposta correta é a alternativa D. 160 mm."
"ENEM_2010_Q163";"multipla";"Matemática";"Números e Operações";"Progressões";"Médio";"ENEM";"2010";"15";"A ideia de usar rolos circulares para deslocar objetos pesados provavelmente surgiu com os antigos egípcios ao construírem as pirâmides. ![](https://enem.dev/2010/questions/163/ad5073a3-52ed-4a3a-b2f4-5c88f216e795.jpg)";"Y = R.";"Y = 2R.";"Y = πR.";"Y = 2πR.";"Y = 4πR.";"e";"A resposta correta é a alternativa E. Y = 4πR."
"ENEM_2010_Q164";"multipla";"Matemática";"Números e Operações";"Equações do 2º grau";"Médio";"ENEM";"2010";"15";"Uma metalúrgica recebeu uma encomenda para fabricar, em grande quantidade, uma peça com o formato de um prisma reto com base triangular, cujas dimensões da base são 6 cm, 8 cm e 10 cm e cuja altura é 10 cm. Tal peça deve ser vazada de tal maneira que a perfuração na forma de um cilindro circular reto seja tangente às suas faces laterais, conforme mostra a figura. ![](https://enem.dev/2010/questions/164/d7f10275-2a88-4791-b723-59fdae4f26d0.jpg)";"1 cm.";"2 cm.";"3 cm.";"4 cm.";"5 cm.";"b";"A resposta correta é a alternativa B. 2 cm."
"ENEM_2010_Q165";"multipla";"Matemática";"Números e Operações";"Funções quadráticas";"Médio";"ENEM";"2010";"15";"Nos processos industriais, como na indústria de cerâmica, é necessário o uso de fornos capazes de produzir elevadas temperaturas e, em muitas situações, o tempo de elevação dessa temperatura deve ser controlado, para garantir a qualidade do produto final e a economia no processo. Em uma indústria de cerâmica, o forno é programado para elevar a temperatura ao longo do tempo de acordo com a função ![](https://enem.dev/2010/questions/165/fc2955c9-9732-4344-8658-ce88f7aba999.jpg) em que T é o valor da temperatura atingida pelo forno, em graus Celsius, e t é o tempo, em minutos, decorrido desde o instante em que o forno é ligado. Uma peça deve ser colocada nesse forno quando a temperatura for 48°C e retirada quando a temperatura for 200°C.";"100.";"108.";"128.";"130.";"150.";"d";"A resposta correta é a alternativa D. 130."
"ENEM_2010_Q166";"multipla";"Matemática";"Geometria Plana";"Progressões";"Médio";"ENEM";"2010";"15";"O gráfico mostra o número de favelas no município do Rio de Janeiro entre 1980 e 2004, considerando que a variação nesse número entre os anos considerados é linear. ![](https://enem.dev/2010/questions/166/37362de0-ff1e-4e1d-b6f7-4c3c35252fcd.jpg)";"Menor que 1 150.";"218 unidades maior que em 2004.";"Maior que 1 150 e menor que 1 200.";"177 unidades maior que em 2010.";"Maior que 1 200.";"c";"A resposta correta é a alternativa C. Maior que 1 150 e menor que 1 200."
"ENEM_2010_Q167";"multipla";"Matemática";"Estatística e Probabilidade";"Equações do 2º grau";"Médio";"ENEM";"2010";"15";"O gráfico apresenta a quantidade de gols marcados pelos artilheiros das Copas do Mundo desde a Copa de 1930 até a de 2006. ![](https://enem.dev/2010/questions/167/62dd2345-60b2-49ba-af99-ee935344a42d.jpg)";"6 gols";"6,5 gols";"7 gols";"7,3 gols";"8,5 gols";"b";"A resposta correta é a alternativa B. 6,5 gols"
"ENEM_2010_Q168";"multipla";"Matemática";"Estatística e Probabilidade";"Juros compostos";"Médio";"ENEM";"2010";"15";"Em um casamento, os donos da festa serviam champanhe aos seus convidados em taças com formato de um hemisfério (Figura 1), porém um acidente na cozinha culminou na quebra de grande parte desses recipientes. Para substituir as taças quebradas, utilizou-se um outro tipo com formato de cone (Figura 2). No entanto, os noivos solicitaram que o volume de champanhe nos dois tipos de taças fosse igual. ![](https://enem.dev/2010/questions/168/ee7ccd75-517b-4b02-9a73-11e2772684d1.jpg) Considere: ![imagem (Foto: Reprodução/Enem)](https://enem.dev/2010/questions/168/60c7f391-a434-4c90-8ae8-21a21edec1f1.png """"imagem (Foto: Reprodução/Enem)"""")";"1,33";"6,00";"12,00";"56,52";"113,04";"b";"A resposta correta é a alternativa B. 6,00"
"ENEM_2010_Q169";"multipla";"Matemática";"Funções";"Área e perímetro";"Médio";"ENEM";"2010";"15";"O Salto Triplo é uma modalidade do atletismo em que o atleta dá um salto em um só pé, uma passada e um salto, nessa ordem. Sendo que o salto com impulsão em um só pé será feito de modo que o atleta caia primeiro sobre o mesmo pé que deu a implusão; na passada ele cairá com o outro pé, do qual o salto é realizado. Disponível em: www.cbat.org.br (adaptado).";"4,0 m e 5,0 m.";"5,0 m e 6,0 m.";"6,0 m e 7,0 m.";"7,0 m e 8,0 m.";"8,0 m e 9,0 m.";"d";"A resposta correta é a alternativa D. 7,0 m e 8,0 m."
"ENEM_2010_Q170";"multipla";"Matemática";"Álgebra e Equações";"Juros compostos";"Médio";"ENEM";"2010";"15";"Marco e Paulo foram classificados em um concurso. Para classificação no concurso o candidato deveria obter média aritmética na pontuação igual ou superior a 14. Em caso de empate na média, o desempate seria em favor da pontuação mais regular. No quadro a seguir são apresentados os pontos obtidos nas provas de Matemática, Português e Conhecimentos Gerais, a média, a mediana e o desvio padrão dos dois candidatos. Dados dos candidatos no concurso ![](https://enem.dev/2010/questions/170/b91052ca-dc24-45b9-b953-9aa426b42f1a.jpg)";"Marco, pois a média e a mediana são iguais.";"Marco, pois obteve menor desvio padrão.";"Paulo, pois obteve a maior pontuação da tabela, 19 em Português.";"Paulo, pois obteve maior mediana.";"Paulo, pois obteve maior desvio padrão.";"b";"A resposta correta é a alternativa B. Marco, pois obteve menor desvio padrão."
"ENEM_2010_Q171";"multipla";"Matemática";"Geometria Plana";"Análise combinatória";"Médio";"ENEM";"2010";"15";"Um grupo de pacientes com Hepatite C foi submetido a um tratamento tradicional em que 40% desses pacientes foram completamente curados. Os pacientes que não obtiveram cura foram distribuídos em dois grupos de mesma quantidade e submetidos a dois tratamentos inovadores. No primeiro tratamento inovador, 35% dos pacientes foram curados e, no segundo, 45%.";"16%";"24%";"32%";"48%";"64%";"b";"A resposta correta é a alternativa B. 24%"
"ENEM_2010_Q172";"multipla";"Matemática";"Funções";"Área e perímetro";"Médio";"ENEM";"2010";"15";"Em 2006, a produção mundial de etanol foi de 40 bilhões de litros e a de biodiesel, de 6,5 bilhões. Neste mesmo ano, a produção brasileira de etanol correspondeu a 43% da produção mundial, ao passo que a produção dos Estados Unidos da América, usando milho, foi de 45%. Disponível em: planetasustentavel.abril.com.br.Acesso em: 02 maio 2009.";"22,5%.";"50,0%.";"52,3%.";"65,5%.";"77,5%.";"c";"A resposta correta é a alternativa C. 52,3%."
"ENEM_2010_Q173";"multipla";"Matemática";"Trigonometria";"Volume de sólidos";"Médio";"ENEM";"2010";"15";"João mora na cidade A e precisa visitar cinco clientes, localizados em cidades diferentes da sua. Cada trajeto possível pode ser representado por uma sequência de 7 letras. Por exemplo, o trajeto ABCDEFA, informa que ele sairá da cidade A, visitando as cidades B, C, D, E e F nesta ordem, voltando para a cidade A. Além disso, o número indicado entre as letras informa o custo do deslocamento entre as cidades. A figura mostra o custo de deslocamento entre cada uma das cidades. ![](https://enem.dev/2010/questions/173/32cafe03-6732-45ee-85e9-d97f56364ee2.jpg) Como João quer economizar, ele precisa determinar qual o trajeto de menor custo para visitar os cinco clientes. somente parte das sequências, pois os trajetos ABCDEFA e AFEDCBA têm o mesmo custo. Ele gasta 1min30s para examinar uma sequência e descartar sua simétrica, conforme apresentado.";"60 min.";"90 min.";"120 min.";"180 min.";"360 min.";"b";"A resposta correta é a alternativa B. 90 min."
"ENEM_2010_Q174";"multipla";"Matemática";"Números e Operações";"Área e perímetro";"Médio";"ENEM";"2010";"15";"O diretor de um colégio leu numa revista que os pés das mulheres estavam aumentando. Há alguns anos, a média do tamanho dos calçados das mulheres era de 35,5 e, hoje, é de 37,0. Embora não fosse uma informação científica, ele ficou curioso e fez uma pesquisa com as funcionárias do seu colégio, obtendo o quadro a seguir: ![](https://enem.dev/2010/questions/174/9b2b5d30-dece-4e7e-912d-8465855c6111.jpg)";"1/3";"1/5";"2/5";"5/7";"5/14";"d";"A resposta correta é a alternativa D. 5/7"
