"id";"tipo";"disc";"tema";"subtema";"dif";"fonte";"ano";"xp";"enunciado";"a";"b";"c";"d";"e";"ok";"exp"
"ENEM_2016_Q107";"multipla";"Literatura";"Gramática e Linguística";"Modernismo";"Médio";"ENEM";"2016";"15";"Em casa, Hideo ainda podia seguir fiel ao imperador japonês e às tradições que trouxera no navio que aportara em Santos. \[…\] Por isso Hideo exigia que, aos domingos, todos estivessem juntos durante o almoço. Ele se sentava à cabeceira da mesa; à direita ficava Hanashiro, que era o primeiro filho, e Hitoshi, o segundo, e à esquerda, Haruo, depois Hiroshi, que era o mais novo. \[…\] A esposa, que também era mãe, e as filhas, que também eram irmãs, aguardavam de pé ao redor da mesa \[…\]. Haruo reclamava, não se cansava de reclamar: que se sentassem também as mulheres à mesa, que era um absurdo aquele costume. Quando se casasse, se sentariam à mesa a esposa e o marido, um em frente ao outro, porque não era o homem melhor que a mulher para ser o primeiro \[…\]. Elas seguiam de pé, a mãe um pouco cansada dos protestos do filho, pois o momento do almoço era sagrado, não era hora de levantar bandeiras inúteis \[…\]. NAKASATO, O. **Nihonjin**. São Paulo: Benvirá, 2011 (fragmento).";"A obediência ao imperador leva ao prestígio pessoal.";"As novas gerações abandonam seus antigos hábitos.";"A refeição é o que determina a agregação familiar";"Os conflitos de gênero tendem a ser neutralizados.";"O lugar à mesa metaforiza uma estrutura de poder";"e";"A resposta correta é a alternativa E. O lugar à mesa metaforiza uma estrutura de poder"
"ENEM_2016_Q108";"multipla";"Espanhol";"Língua Estrangeira (Espanhol)";"Romantismo";"Médio";"ENEM";"2016";"15";"Centro das atenções em um planeta cada vez mais interconectado, a Floresta Amazônica expõe inúmeros dilemas. Um dos mais candentes diz respeito à madeira e sua exploração econômica, uma saga que envolve os muitos desafios para a conservação dos recursos naturais às gerações futuras. Com o olhar jornalístico, crítico e ao mesmo tempo didático, adentramos a Amazônia em busca de histórias e sutilezas que os dados nem sempre revelam. Lapidamos estatísticas e estudos científicos para construir uma síntese útil a quem direciona esforços para conservar a floresta, seja no setor público, seja no setor privado, seja na sociedade civil. Guiada como uma reportagem, rica em informações ilustradas, a obra Madeira de ponta a ponta revela a diversidade de fraudes na cadeia de produção, transporte e comercialização da madeira, bem como as iniciativas de boas práticas que se disseminam e trazem esperança rumo a um modelo de convivência entre desenvolvimento e manutenção da floresta. VILLELA, M.; SPINK, P. In: ADEODATO, S. et al. **Madeira de ponta a ponta: o caminho desde a floresta até o consumo.** São Paulo: FGVRAE, 2011 (adaptado)";"Apresentar informações e comentários sobre o livro.";"Noticiar as descobertas científicas oriundas da pesquisa.";"Defender as práticas sustentáveis de manejo da madeira.";"Ensinar formas de combate à exploração ilegal de madeira.";"Demonstrar a importância de parcerias para a realização da pesquisa.";"a";"A resposta correta é a alternativa A. Apresentar informações e comentários sobre o livro."
"ENEM_2016_Q109";"multipla";"Inglês";"Língua Estrangeira (Inglês)";"Modernismo";"Médio";"ENEM";"2016";"15";"![](https://enem.dev/2016/questions/109/da4cc9c1-4c2d-4b3e-adda-738ad02b766c.png) Disponível em: www.paradapelavida.com.br. Acesso em: 15 nov. 2014.";"Manifestar a preocupação do governo com a segurança dos pedestres.";"Associar a utilização do celular às ocorrências de atropelamento de crianças.";"Orientar pedestres e motoristas quanto à utilização responsável do telefone móvel.";"Influenciar o comportamento de motoristas em relação ao uso de celular no trânsito.";"Alertar a população para os riscos da falta de atenção no trânsito das grandes cidades.";"d";"A resposta correta é a alternativa D. Influenciar o comportamento de motoristas em relação ao uso de celular no trânsito."
"ENEM_2016_Q110";"multipla";"Inglês";"Língua Estrangeira (Inglês)";"Modernismo";"Médio";"ENEM";"2016";"15";"**Pérolas absolutas** Há, no seio de uma ostra, um movimento – ainda que imperceptível. Qualquer coisa imiscuiu-se pela fissura, uma partícula qualquer, diminuta e invisível. Venceu as paredes lacradas, que se fecham como a boca que tem medo de deixar escapar um segredo. Venceu. E agora penetra o núcleo da ostra, contaminando-lhe a própria substância. A ostra reage, imediatamente. E começa a secretar o nácar. É um mecanismo de defesa, uma tentativa de purificação contra a partícula invasora. Com uma paciência de fundo de mar, a ostra profanada continua seu trabalho incansável, secretando por anos a fio o nácar que aos poucos se vai solidificando. É dessa solidificação que nascem as pérolas. As pérolas são, assim, o resultado de uma contaminação. A arte por vezes também. A arte é quase sempre a transformação da dor. \[…\] Escrever é preciso. É preciso continuar secretando o nácar, formar a pérola que talvez seja imperfeita, que talvez jamais seja encontrada e viva para sempre encerrada no fundo do mar. Talvez estas, as pérolas esquecidas, jamais achadas, as pérolas intocadas e por isso absolutas em si mesmas, guardem em si uma parcela faiscante da eternidade. SEIXAS, H. **Uma ilha chamada livro**. Rio de Janeiro: Record, 2009 (fragmento).";"Reforça o valor do sofrimento e do esquecimento para o processo criativo.";"Ilustra o conflito entre a procura do novo e a rejeição ao elemento exótico.";"Concebe a criação literária como trabalho progressivo e de autoconhecimento.";"Expressa a ideia de atividade poética como experiência anônima e involuntária.";"Destaca o efeito introspectivo gerado pelo contato com o inusitado e com o desconhecido.";"c";"A resposta correta é a alternativa C. Concebe a criação literária como trabalho progressivo e de autoconhecimento."
"ENEM_2016_Q111";"multipla";"Português";"Gramática e Linguística";"Mídias digitais";"Médio";"ENEM";"2016";"15";"**Querido diário** Hoje topei com alguns conhecidos meus Me dão bom-dia, cheios de carinho Dizem para eu ter muita luz, ficar com Deus Eles têm pena de eu viver sozinho \[…\] Hoje o inimigo veio me espreitar Armou tocaia lá na curva do rio Trouxe um porrete a mó de me quebrar Mas eu não quebro porque sou macio, viu HOLANDA, C. B. Chico. Rio de Janeiro: Biscoito Fino, 2013 (fragmento).";"Diálogo com interlocutores próximos.";"Recorrência de verbos no infinitivo.";"Predominância de tom poético.";"Uso de rimas na composição.";"Narrativa autorreflexiva.";"e";"A resposta correta é a alternativa E. Narrativa autorreflexiva."
"ENEM_2016_Q112";"multipla";"Português";"Gramática e Linguística";"Reading comprehension";"Médio";"ENEM";"2016";"15";"**Galinha cega** O dono correu atrás de sua branquinha, agarrou-a, lhe examinou os olhos. Estavam direitinhos, graças a Deus, e muito pretos. Soltou-a no terreiro e lhe atirou mais milho. A galinha continuou a bicar o chão desorientada. Atirou ainda mais, com paciência, até que ela se fartasse. Mas não conseguiu com o gasto de milho, de que as outras se aproveitaram, atinar com a origem daquela desorientação. Que é que seria aquilo, meu Deus do céu? Se fosse efeito de uma pedrada na cabeça e se soubesse quem havia mandado a pedra, algum moleque da vizinhança, aí… Nem por sombra imaginou que era a cegueira irremediável que principiava. Também a galinha, coitada, não compreendia nada, absolutamente nada daquilo. Por que não vinham mais os dias luminosos em que procurava a sombra das pitangueiras? Sentia ainda o calor do sol, mas tudo quase sempre tão escuro. Quase que já não sabia onde é que estava a luz, onde é que estava a sombra. GUIMARAENS, J. A. **Contos e novelas**. Rio de Janeiro: Imago, 1976 (fragmento).";"Captura de elementos da vida rural, de feições peculiares.";"Caracterização de um quintal de sítio, espaço de descobertas.";"Confusão intencional da marcação do tempo, centrado na infância.";"Apropriação de diferentes pontos de vista, incorporados afetivamente.";"Fragmentação do conflito gerador, distendido como apoio à emotividade.";"d";"A resposta correta é a alternativa D. Apropriação de diferentes pontos de vista, incorporados afetivamente."
"ENEM_2016_Q113";"multipla";"Português";"Gramática e Linguística";"Arte contemporânea";"Médio";"ENEM";"2016";"15";"**Sem acessórios nem som** Escrever só para me livrar de escrever. Escrever sem ver, com riscos sentindo falta dos acompanhamentos com as mesmas lesmas e figuras sem força de expressão. Mas tudo desafina: o pensamento pesa tanto quanto o corpo enquanto corto os conectivos corto as palavras rentes com tesoura de jardim cega e bruta com facão de mato. Mas a marca deste corte tem que ficar nas palavras que sobraram. Qualquer coisa do que desapareceu continuou nas margens, nos talos no atalho aberto a talhe de foice no caminho de rato FREITAS FILHO, A. **Máquina de escrever: poesia reunida e revista**. Rio de Janeiro: Nova Fronteira, 2003.";"Angustiante necessidade de produção, presente em “Escrever só para me livrar/ de escrever”.";"Imprevisível percurso da composição, presente em “no atalho aberto a talhe de foice/ no caminho de rato”.";"Agressivo trabalho de supressão, presente em “corto as palavras rentes/ com tesoura de jardim/ cega e bruta”.";"Inevitável frustração diante do poema, presente em “Mas tudo desafina:/ o pensamento pesa/ tanto quanto o corpo”.";"Conflituosa relação com a inspiração, presente em “sentindo falta dos acompanhamentos/ e figuras sem força de expressão”.";"c";"A resposta correta é a alternativa C. Agressivo trabalho de supressão, presente em “corto as palavras rentes/ com tesoura de jardim/ cega e bruta”."
"ENEM_2016_Q114";"multipla";"Português";"Comunicação e Tecnologia";"Coesão e coerência";"Médio";"ENEM";"2016";"15";"![](https://enem.dev/2016/questions/114/d732fa5d-e5ff-49b5-a010-a4e001df8d25.png) _A origem da obra de arte_ (2002) é uma instalação seminal na obra de Marilá Dardot. Apresentada originalmente em sua primeira exposição individual, no Museu de Arte da Pampulha, em Belo Horizonte, a obra constitui um convite para a interação do espectador, instigado a compor palavras e sentenças e a distribuí-las pelo campo. Cada letra tem o feitio de um vaso de cerâmica (ou será o contrário?) e, à disposição do espectador, encontram-se utensílios de plantio, terra e sementes. Para abrigar a obra e servir de ponto de partida para a criação dos textos, foi construído um pequeno galpão, evocando uma estufa ou um ateliê de jardinagem. As 1500 letras-vaso foram produzidas pela cerâmica que funciona no Instituto Inhotim, em Minas Gerais, num processo que durou vários meses e contou com a participação de dezenas de mulheres das comunidades do entorno. Plantar palavras, semear ideias é o que nos propõe o trabalho. No contexto de Inhotim, onde natureza e arte dialogam de maneira privilegiada, esta proposição se torna, de certa maneira, mais perto da possibilidade. Disponível em: www.inhotim.org.br. Acesso em: 22 maio 2013 (adaptado).";"O projeto artístico acontece ao ar livre.";"O observador da obra atua como seu criador.";"A obra integra-se ao espaço artístico e botânico.";"As letras-vaso são utilizadas para o plantio de mudas.";"As mulheres da comunidade participam na confecção das peças.";"b";"A resposta correta é a alternativa B. O observador da obra atua como seu criador."
"ENEM_2016_Q115";"multipla";"Português";"Comunicação e Tecnologia";"Arte contemporânea";"Médio";"ENEM";"2016";"15";"O nome do inseto pirilampo (vaga-lume) tem uma interessante certidão de nascimento. De repente, no fim do século XVII, os poetas de Lisboa repararam que não podiam cantar o inseto luminoso, apesar de ele ser um manancial de metáforas, pois possuía um nome “indecoroso” que não podia ser “usado em papéis sérios”: caga-lume. Foi então que o dicionarista Raphael Bluteau inventou a nova palavra, pirilampo, a partir do grego **pyr**, significando “fogo”, e **lampas**, “candeia”. FERREIRA, M. B. **Caminhos do português**: exposição comemorativa do Ano Europeu das Linguas. Portugal: Biblioteca Nacional, 2001 (adaptado).";"Recuperação histórica do significado.";"Ampliação do sentido de uma palavra.";"Produção imprópria de poetas portugueses.";"Denominação científica com base em termos gregos.";"Restrição ao uso de um vocábulo pouco aceito socialmente.";"e";"A resposta correta é a alternativa E. Restrição ao uso de um vocábulo pouco aceito socialmente."
"ENEM_2016_Q116";"multipla";"Literatura";"Literatura Portuguesa";"Arte contemporânea";"Médio";"ENEM";"2016";"15";"**Primeira lição** Os gêneros de poesia são: lírico, satírico, didático, épico, ligeiro. O gênero lírico compreende o lirismo. Lirismo é a tradução de um sentimento subjetivo, sincero e pessoal. É a linguagem do coração, do amor. O lirismo é assim denominado porque em outros tempos os versos sentimentais eram declamados ao som da lira. O lirismo pode ser: a) Elegíaco, quando trata de assuntos tristes, quase sempre a morte. b) Bucólico, quando versa sobre assuntos campestres. c) Erótico, quando versa sobre o amor. O lirismo elegíaco compreende a elegia, a nênia, a endecha, o epitáfio e o epicédio. Elegia é uma poesia que trata de assuntos tristes. Nênia é uma poesia em homenagem a uma pessoa morta. Era declamada junto à fogueira onde o cadáver era incinerado. Endecha é uma poesia que revela as dores do coração. Epitáfio é um pequeno verso gravado em pedras tumulares. Epicédio é uma poesia onde o poeta relata a vida de uma pessoa morta. CESAR. A. C. **Poética**. São Paulo. Companhia das Letras, 2013";"Caráter descritivo dos versos assinala uma concepção irônica de lirismo.";"Tom explicativo e contido constitui uma forma peculiar de expressão poética.";"Seleção e o recorte do tema revelam uma visão pessimista da criação artística.";"Enumeração de distintas manifestações líricas produz um efeito de impessoalidade.";"Referência a gêneros poéticos clássicos expressa a adesão do eu lírico às tradições literárias.";"b";"A resposta correta é a alternativa B. Tom explicativo e contido constitui uma forma peculiar de expressão poética."
