"id";"tipo";"disc";"tema";"subtema";"dif";"fonte";"ano";"xp";"enunciado";"a";"b";"c";"d";"e";"ok";"exp"
"ENEM_2009_Q074";"multipla";"Sociologia";"Artes e Cultura";"Romantismo";"Difícil";"ENEM";"2009";"20";"No período 750-338 a. C., a Grécia antiga era composta por cidades-Estado, como por exemplo Atenas, Esparta, Tebas, que eram independentes umas das outras, mas partilhavam algumas características culturais, como a língua grega. No centro da Grécia, Delfos era um lugar de culto religioso frequentado por habitantes de todas as cidades-Estado. No período 1200-1600 d. C., na parte da Amazônia brasileira onde hoje está o Parque Nacional do Xingu, há vestígios de quinze cidades que eram cercadas por muros de madeira e que tinham até dois mil e quinhentos habitantes cada uma. Essas cidades eram ligadas por estradas a centros cerimoniais com grandes praças. Em torno delas havia roças, pomares e tanques para a criação de tartarugas. Aparentemente, epidemias dizimaram grande parte da população que lá vivia. Folha de S. Paulo, ago. 2008 (adaptado).";"As ruínas das cidades mencionadas atestam que grandes epidemias dizimaram suas populações.";"As cidades do Xingu desenvolveram a democracia, tal como foi concebida em Tebas.";"As duas civilizações tinham cidades autônomas e independentes entre si.";"Os povos do Xingu falavam uma mesma língua, tal como nas cidades-Estado da Grécia.";"As cidades do Xingu dedicavam-se à arte e à filosofia tal como na Grécia.";"c";"A resposta correta é a alternativa C. As duas civilizações tinham cidades autônomas e independentes entre si."
"ENEM_2009_Q075";"multipla";"História";"Gramática e Linguística";"Análise sintática";"Difícil";"ENEM";"2009";"20";"O movimento migratório no Brasil é significativo, principalmente em função do volume de pessoas que saem de uma região com destino a outras regiões. Um desses movimentos ficou famoso nos anos 80, quando muitos nordestinos deixaram a região Nordeste em direção ao Sudeste do Brasil. Segundo os dados do IBGE de 2000, este processo continuou crescente no período seguinte, os anos 90, com um acréscimo de 7,6% nas migrações deste mesmo fluxo. A Pesquisa de Padrão de Vida, feita pelo IBGE, em 1996, aponta que, entre os nordestinos que chegam ao Sudeste, 48,6% exercem trabalhos manuais não qualificados, 18,5% são trabalhadores manuais qualificados, enquanto 13,5%, embora não sejam trabalhadores manuais, se encontram em áreas que não exigem formação profissional. O mesmo estudo indica também que esses migrantes possuem, em média, condição de vida e nível educacional acima dos de seus conterrâneos e abaixo dos de cidadãos estáveis do Sudeste. Disponível em: http://www.ibge.gov.br. Acesso em: 30 jul. 2009 (adaptado).";"O processo migratório foi desencadeado por ações de governo para viabilizar a produção industrial no Sudeste.";"Os governos estaduais do Sudeste priorizaram a qualificação da mão-de-obra migrante.";"O processo de migração para o Sudeste contribui para o fenômeno conhecido como inchaço urbano.";"As migrações para o sudeste desencadearam a valorização do trabalho manual, sobretudo na década de 80.";"A falta de especialização dos migrantes é positiva para os empregadores, pois significa maior versatilidade profissional.";"c";"A resposta correta é a alternativa C. O processo de migração para o Sudeste contribui para o fenômeno conhecido como inchaço urbano."
"ENEM_2009_Q076";"multipla";"História";"Gramática e Linguística";"Romantismo";"Difícil";"ENEM";"2009";"20";"Apesar do aumento da produção no campo e da integração entre a indústria e a agricultura, parte da população da América do Sul ainda sofre com a subalimentação, o que gera conflitos pela posse de terra que podem ser verificados em várias áreas e que frequentemente chegam a provocar mortes";"A baixa inserção de sua agricultura no comércio mundial.";"A quantidade insuficiente de mão-de-obra para o trabalho agrícola.";"A presença de estruturas agrárias arcaicas formadas por latifúndios improdutivos.";"A situação conflituosa vivida no campo, que impede o crescimento da produção agrícola.";"Os sistemas de cultivo mecanizado voltados para o abastecimento do mercado interno.";"c";"A resposta correta é a alternativa C. A presença de estruturas agrárias arcaicas formadas por latifúndios improdutivos."
"ENEM_2009_Q077";"multipla";"História";"Língua Estrangeira (Espanhol)";"Modernismo";"Difícil";"ENEM";"2009";"20";"A luta pela terra no Brasil é marcada por diversos aspectos que chamam a atenção. Entre os aspectos positivos, destaca-se a perseverança dos movimentos do campesinato e, entre os aspectos negativos, a violência que manchou de sangue essa história. Os movimentos pela reforma agrária articularam-se por todo o território nacional, principalmente entre 1985 e 1996, e conseguiram de maneira expressiva a inserção desse tema nas discussões pelo acesso à terra.O mapa seguinte apresenta a distribuição dos conflitos agrários em todas as regiões do Brasil nesse período, e o número de mortes ocorridas nessas lutas. ![](https://enem.dev/2009/questions/77/0148040b-fcc5-4e8c-a19f-4c41b9041a27.jpg) OLIVEIRA, A. U. A longa marcha do campesinato brasileiro: movimentos sociais, conflitos e reforma agrária. **Revista Estudos Avançados.** Vol. 15 n. 43, São Paulo, set./dez. 2001.";"Conhecida historicamente como das Missões Jesuíticas é a de maior violência.";"Do Bico do Papagaio apresenta os números mais expressivos.";"Conhecida como oeste baiano tem o maior número de mortes.";"Do norte do Mato Grosso, área de expansão da agricultura mecanizada, é a mais violenta do país.";"Da Zona da Mata mineira teve o maior registro de mortes.";"b";"A resposta correta é a alternativa B. Do Bico do Papagaio apresenta os números mais expressivos."
"ENEM_2009_Q078";"multipla";"História";"Língua Estrangeira (Espanhol)";"Coesão e coerência";"Difícil";"ENEM";"2009";"20";"O gráfico mostra o percentual de áreas ocupadas, segundo o tipo de propriedade rural no Brasil, no ano de 2006. ![](https://enem.dev/2009/questions/78/85294de7-2d92-41fd-95eb-d3fd892e6e81.jpg) MDA/INCRA (DIEESE, 2006) Disponível em: http://www.sober.org.br. Acesso em: 6 ago. 2009.";"Imóveis improdutivos são predominantes em relação às demais formas de ocupação da terra no âmbito nacional e na maioria das regiões.";"O índice de 63,8% de imóveis improdutivos demonstra que grande parte do solo brasileiro é de baixa fertilidade, impróprio para a atividade agrícola.";"O percentual de imóveis improdutivos iguala-se ao de imóveis produtivos somados aos minifúndios, o que justifica a existência de conflitos por terra.";"A região Norte apresenta o segundo menor percentual de imóveis produtivos, possivelmente em razão da presença de densa cobertura florestal, protegida por legislação ambiental.";"A região Centro-Oeste apresenta o menor percentual de área ocupada por minifúndios, o que inviabiliza políticas de reforma agrária nesta região.";"a";"A resposta correta é a alternativa A. Imóveis improdutivos são predominantes em relação às demais formas de ocupação da terra no âmbito nacional e na maioria das regiões."
"ENEM_2009_Q079";"multipla";"Sociologia";"Artes e Cultura";"Reading comprehension";"Difícil";"ENEM";"2009";"20";"Entre 2004 e 2008, pelo menos 8 mil brasileiros foram libertados de fazendas onde trabalhavam como se fossem escravos. O governo criou uma lista em que ficaram expostos os nomes dos fazendeiros flagrados pela fiscalização. No Norte, Nordeste e Centro-Oeste, regiões que mais sofrem com a fraqueza do poder público, o bloqueio dos canais de financiamento agrícola para tais fazendeiros tem sido a principal arma de combate a esse problema, mas os governos ainda sofrem com a falta de informações, provocada pelas distâncias e pelo poder intimidador dos proprietários. Organizações não governamentais e grupos como a Pastoral da Terra têm agido corajosamente, acionando as autoridades públicas e ministrando aulas sobre direitos sociais e trabalhistas. Plano Nacional para Erradicação do Trabalho Escravo”. Disponível em: http://www.mte.gov.br. Acesso em: 17 mar. 2009 (adaptado).";"Negociam com os fazendeiros o reajuste dos honorários e a redução da carga horária de trabalho.";"Defendem os direitos dos consumidores junto aos armazéns e mercados das fazendas e carvoarias.";"Substituem as autoridades policiais e jurídicas na resolução dos conflitos entre patrões e empregados.";"Encaminham denúncias ao Ministério Público e promovem ações de conscientização dos trabalhadores.";"Fortalecem a administração pública ao ministrarem aulas aos seus servidores.";"d";"A resposta correta é a alternativa D. Encaminham denúncias ao Ministério Público e promovem ações de conscientização dos trabalhadores."
"ENEM_2009_Q080";"multipla";"História";"Literatura Brasileira";"Reading comprehension";"Difícil";"ENEM";"2009";"20";"O homem construiu sua história por meio do constante processo de ocupação e transformação do espaço natural. Na verdade, o que variou, nos diversos momentos da experiência humana, foi a intensidade dessa exploração. Disponível em: http://www.simposioreformaagraria.propp.ufu.br. Acesso em: 09 jul. 2009 (adaptado).";"A diminuição do comércio entre países e regiões, que se tornaram autossuficientes na produção de bens e serviços.";"A ocorrência de desastres ambientais de grandes proporções, como no caso de derramamento de óleo por navios petroleiros.";"A melhora generalizada das condições de vida da população mundial, a partir da eliminação das desigualdades econômicas na atualidade.";"O desmatamento, que eliminou grandes extensões de diversos biomas improdutivos, cujas áreas passaram a ser ocupadas por centros industriais modernos.";"O aumento demográfico mundial, sobretudo nos países mais desenvolvidos, que apresentam altas taxas de crescimento vegetativo.";"b";"A resposta correta é a alternativa B. A ocorrência de desastres ambientais de grandes proporções, como no caso de derramamento de óleo por navios petroleiros."
"ENEM_2009_Q082";"multipla";"História";"Língua Estrangeira (Espanhol)";"Mídias digitais";"Médio";"ENEM";"2009";"15";"Com a perspectiva do desaparecimento das geleiras no Polo Norte, grandes reservas de petróleo e minérios, hoje inacessíveis, poderão ser exploradas. E já atiçam a cobiça das potências. KOPP, D. Guerra Fria sobre o Ártico. **Le monde diplomatique Brasil.** Setembro, n. 2, 2007 (adaptado).";"Situar-se em uma zona geopolítica mais estável que o Oriente Médio.";"Possibilitar o povoamento de uma região pouco habitada, além de promover seu desenvolvimento econômico.";"Garantir, aos países em desenvolvimento, acesso a matérias-primas e energia, necessárias ao crescimento econômico.";"Contribuir para a redução da poluição em áreas ambientalmente já degradadas devido ao grande volume da produção industrial, como ocorreu na Europa.";"Promover a participação dos combustíveis fósseis na matriz energética mundial, dominada, majoritariamente, pelas fontes renováveis, de maior custo.";"a";"A resposta correta é a alternativa A. Situar-se em uma zona geopolítica mais estável que o Oriente Médio."
"ENEM_2009_Q083";"multipla";"História";"Língua Estrangeira (Inglês)";"Comprensión lectora";"Médio";"ENEM";"2009";"15";"No mundo contemporâneo, as reservas energéticas tornam-se estratégicas para muitos países no cenário internacional. Os gráficos apresentados mostram os dez países com as maiores reservas de petróleo e gás natural em reservas comprovadas até janeiro de 2008. ![](https://enem.dev/2009/questions/83/ad2f947f-ee8f-4f33-b73f-6eeeaf728bb1.jpg) Disponível em: http://indexmundi.com. Acesso em: 12 ago. 2009 (adaptado).";"A Venezuela já está integrada ao MERCOSUL.";"São reservas comprovadas, mas ainda inexploradas.";"Podem ser exploradas sem causarem alterações ambientais.";"Já estão comprometidas com o setor industrial interno daquele país.";"A Venezuela é uma grande potência energética mundial.";"e";"A resposta correta é a alternativa E. A Venezuela é uma grande potência energética mundial."
"ENEM_2009_Q084";"multipla";"História";"Interpretação e Produção de Texto";"Mídias digitais";"Médio";"ENEM";"2009";"15";"![](https://enem.dev/2009/questions/84/15a16039-43b9-4779-9660-b66387929694.png) BETHEL, L. História da América. V. I. São Paulo. (Foto: EDUSP)";"Portugal, pelo Tratado de Tordesilhas, detinha o controle da foz do rio Amazonas.";"O Tratado de Tordesilhas utilizava os rios como limite físico da América portuguesa.";"O Tratado de Madri reconheceu a expansão portuguesa além da linha de Tordesilhas.";"Portugal, pelo Tratado de San Ildefonso, perdia territórios na América em relação ao de Tordesilhas.";"O Tratado de Madri criou a divisão administrativa da América Portuguesa em Vice-Reinos Oriental e Ocidental.";"c";"A resposta correta é a alternativa C. O Tratado de Madri reconheceu a expansão portuguesa além da linha de Tordesilhas."
