"id";"tipo";"disc";"tema";"subtema";"dif";"fonte";"ano";"xp";"enunciado";"a";"b";"c";"d";"e";"ok";"exp"
"ENEM_2010_Q056";"multipla";"Biologia";"Gramática e Linguística";"Comprensión lectora";"Difícil";"ENEM";"2010";"20";"![](https://enem.dev/2010/questions/56/85dc7933-c9f1-46b8-8ca8-fee1d9ec8951.png)";"Pela circulação do magma no subsolo.";"Pelas erupções constantes dos vulcões.";"Pelo sol que aquece as águas com radiação ultravioleta.";"Pela queima do carvão e combustível fósseis.";"Pelos detritos e cinzas vulcânicas.";"a";"A resposta correta é a alternativa A. Pela circulação do magma no subsolo."
"ENEM_2010_Q057";"multipla";"Biologia";"Artes e Cultura";"Coesão e coerência";"Difícil";"ENEM";"2010";"20";"O despejo de dejetos de esgotos domésticos e industriais vem causando sérios problemas aos rios brasileiros. Esses poluentes são ricos em substâncias que contribuem para a eutrofização de ecossistemas, que é um enriquecimento da água por nutrientes, o que provoca um grande crescimento bacteriano e, por fim, pode promover escassez de oxigênio.";"Aquecer as águas dos rios para aumentar a velocidade de decomposição dos dejetos.";"Retirar do esgoto os materiais ricos em nutrientes para diminuir a sua concentração nos rios.";"Adicionar bactérias anaeróbicas às águas dos rios para que elas sobrevivam mesmo sem oxigênio.";"Substituir produtos não degradáveis por biodegradáveis para que as bactérias possam utilizar os nutrientes.";"Aumentar a solubilidade dos dejetos no esgoto para que os nutrientes fiquem mais acessíveis às bactérias.";"b";"A resposta correta é a alternativa B. Retirar do esgoto os materiais ricos em nutrientes para diminuir a sua concentração nos rios."
"ENEM_2010_Q058";"multipla";"Biologia";"Literatura Brasileira";"Romantismo";"Difícil";"ENEM";"2010";"20";"Sob pressão normal (ao nível do mar), a água entra em ebulição à temperatura de 100 °C. Tendo por base essa afirmação, um garoto residente em uma cidade litorânea fez a seguinte experiência: * – Colocou uma caneca metálica contendo água no fogareiro do fogão de sua casa. * – Quando a água começou a ferver, encostou, cuidadosamente, a extremidade mais estreita de uma seringa de injeção, desprovida de agulha, na superfície do líquido e, erguendo o êmbolo da seringa, aspirou certa quantidade de água para seu interior, tampando-a em seguida. * – Verificando após alguns instantes que a água da seringa havia parado de ferver, ele ergueu o êmbolo da seringa, constatando, intrigado, que a água voltou a ferver após um pequeno deslocamento do êmbolo.";"Permite a entrada de calor do ambiente externo para o interior da seringa.";"Provoca, por atrito, um aquecimento da água contida na seringa.";"Produz um aumento de volume que aumenta o ponto de ebulição da água.";"Proporciona uma queda de pressão no interior da seringa que diminui o ponto de ebulição da água.";"Possibilita uma diminuição da densidade da água que facilita sua ebulição.";"d";"A resposta correta é a alternativa D. Proporciona uma queda de pressão no interior da seringa que diminui o ponto de ebulição da água."
"ENEM_2010_Q059";"multipla";"Biologia";"Literatura Brasileira";"Romantismo";"Difícil";"ENEM";"2010";"20";"As cidades industrializadas produzem grandes proporções de gases como o CO2. o principal gás causador de efeito estufa. Isso ocorre por causa da quantidade de combustíveis fósseis queimados, principalmente no transporte, mas também em caldeiras industriais. Além disso, nessas cidades concentram-se as maiores áreas com solos asfaltados e concretados, o que aumenta a retenção de calor, formando o que se conhece por “ilhas de calor”. Tal fenômeno ocorre porque esses materiais absorvem o calor e o devolvem para o ar sob a forma de radiação térmica.";"Diminua devido a utilização de caldeiras por indústrias metalúrgicas.";"Aumente devido ao bloqueio da luz do sol pelos gases do efeito estufa.";"Diminua devido à não necessidade de aquecer a água utilizada em indústrias.";"Aumente devido à necessidade de maior refrigeração de indústrias e residências.";"Diminua devido à grande quantidade de radiação térmica reutilizada.";"d";"A resposta correta é a alternativa D. Aumente devido à necessidade de maior refrigeração de indústrias e residências."
"ENEM_2010_Q060";"multipla";"Biologia";"Língua Estrangeira (Inglês)";"Romantismo";"Difícil";"ENEM";"2010";"20";"A lavoura arrozeira na planície costeira da região sul do Brasil comumente sofre perdas elevadas devido a salinização da água de irrigação, que ocasiona prejuízos diretos, como a redução de produção da lavoura. Solos com processo de salinização avançado não são indicados, por exemplo, para o cultivo de arroz. As plantas retiram a água do solo quando as forças de embebição dos tecidos das raízes são superiores às forças com que a água é retida no solo. WINKEL, H.L.; TSCHIEDEL, M. Cultura do arroz: salinização de solos em cultivo do arroz. Disponível em: http://agropage.tripod.com/saliniza.hml. Acesso em: 25 jun. 2010 (adaptado).";"Aumento da salinidade, em que a água do solo atinge uma concentração de sais maior que a das células das raízes das plantas, impedindo, assim, que a água seja absorvida.";"Aumento da salinidade, em que o solo atinge um nível muito baixo de água, e as plantas não tem força de sucção para absorver a água.";"Diminuição da salinidade, que atinge um nível em que as plantas não têm força de sucção, fazendo com que a água não seja absorvida.";"Aumento da salinidade, que atinge um nível em que as plantas têm muita sudação, não tendo força de sucção para superá-la.";"Diminuição da salinidade, que atinge um nível em que as plantas ficam túrgidas e não têm força de sudação para superá-la.";"a";"A resposta correta é a alternativa A. Aumento da salinidade, em que a água do solo atinge uma concentração de sais maior que a das células das raízes das plantas, impedindo, assim, que a á..."
"ENEM_2010_Q061";"multipla";"Biologia";"Gramática e Linguística";"Análise sintática";"Difícil";"ENEM";"2010";"20";"No ano de 2000, um vazamento em um duto de óleo na baía de Guanabara (RJ) causou um dos maiores acidentes ambientais do Brasil. Além de afetar a fauna e a flora, o acidente abalou o equilíbrio da cadeia alimentar de toda a baía. O petróleo forma uma película na superfície da água, o que prejudica as trocas gasosas da atmosfera com a água e desfavorece a realização de fotossíntese pelas algas, que estão na base da cadeia alimentar hídrica. Além disso, o derramamento de óleo contribuiu para o envenenamento das árvores e, consequentemente, para a intoxicação da fauna e flora aquáticas, bem como conduziu à morte diversas espécies de animais, entre outras formas de vida, afetando também a atividade pesqueira. LAUBIER, L. Diversidade da Maré Negra. In: Scientific American Brasil. 4(39), ago. 2005 (adaptado).";"Indicam a independência da espécie humana com relação ao ambiente marinho.";"Alertam para a necessidade do controle da poluição ambiental para a redução do efeito estufa.";"Ilustram a interdependência das diversas formas de vida (animal, vegetal e outras) e o seu habitat.";"Indicam a alta resistência do meio ambiente à ação do homem, além de evidenciar a sua sustentabilidade mesmo em condições extremas de poluição.";"Evidenciam a grande capacidade animal de se adaptar às mudanças ambientais, em contraste com a baixa capacidade das espécies vegetais, que estão na base da cadeia alimentar hídrica.";"c";"A resposta correta é a alternativa C. Ilustram a interdependência das diversas formas de vida (animal, vegetal e outras) e o seu habitat."
"ENEM_2010_Q062";"multipla";"Biologia";"Interpretação e Produção de Texto";"Análise sintática";"Difícil";"ENEM";"2010";"20";"Para explicar a absorção de nutrientes, bem como a função das microvilosidades das membranas das células que revestem as paredes internas do intestino delgado, um estudante realizou o seguinte experimento: Colocou 200 ml de água em dois recipientes. No primeiro recipiente, mergulhou, por 5 segundos, um pedaço de papel liso, como na FIGURA 1; no segundo recipiente, fez o mesmo com um pedaço de papel com dobras simulando as microvilosidades, conforme FIGURA 2. Os dados obtidos foram: a quantidade de água absorvida pelo papel liso foi de 8 ml, enquanto pelo papel dobrado foi de 12 ml. ![](https://enem.dev/2010/questions/62/f2824040-a108-45f8-abec-1428dd63cba7.png)";"Manter o volume de absorção.";"Aumentar a superfície de absorção.";"Diminuir a velocidade de absorção.";"Aumentar o tempo da absorção.";"Manter a seletividade na absorção.";"b";"A resposta correta é a alternativa B. Aumentar a superfície de absorção."
"ENEM_2010_Q063";"multipla";"Biologia";"Língua Estrangeira (Espanhol)";"Modernismo";"Difícil";"ENEM";"2010";"20";"![](https://enem.dev/2010/questions/63/4f40bc17-01f3-4962-8574-593ac0409adb.jpg)";"Transforma energia química em energia elétrica, sem causar danos ao meio ambiente, porque o principal subproduto formado é a água.";"Converte a energia química contida nas moléculas dos componentes em energia térmica, sem que ocorra a produção de gases poluentes nocivos ao meio ambiente.";"Transforma energia química em energia elétrica, porém emite gases poluentes da mesma forma que a produção de energia a partir dos combustíveis fósseis.";"Converte energia elétrica proveniente dos combustíveis fósseis em energia química, retendo os gases poluentes produzidos no processo sem alterar a qualidade do meio ambiente.";"Converte a energia potencial acumulada nas moléculas de água contidas no sistema em energia química, sem que ocorra a produção de gases poluentes nocivos ao meio ambiente.";"a";"A resposta correta é a alternativa A. Transforma energia química em energia elétrica, sem causar danos ao meio ambiente, porque o principal subproduto formado é a água."
"ENEM_2010_Q064";"multipla";"Biologia";"Língua Estrangeira (Espanhol)";"Romantismo";"Difícil";"ENEM";"2010";"20";"Alguns anfíbios e répteis são adaptados à vida subterrânea. Nessa situação, apresentam algumas características corporais como, por exemplo, ausência de patas, corpo anelado que facilita o deslocamento no subsolo e, em alguns casos, ausência de olhos.";"As características citadas no texto foram originadas pela seleção natural.";"A ausência de olhos teria sido causada pela falta de uso dos mesmos, segundo a lei do uso e desuso.";"O corpo anelado é uma característica fortemente adaptativa, mas transmitida apenas à primeira geração de descendentes.";"As patas teriam sido perdidas pela falta de uso e, em seguida, essa característica foi incorporada ao patrimônio genético e então transmitidas aos descendentes.";"As características citadas no texto foram adquiridas por meio de mutações e depois, ao longo do tempo, foram selecionadas por serem mais adaptadas ao ambiente em que os organismos se encontram.";"b";"A resposta correta é a alternativa B. A ausência de olhos teria sido causada pela falta de uso dos mesmos, segundo a lei do uso e desuso."
"ENEM_2010_Q065";"multipla";"Biologia";"Língua Estrangeira (Inglês)";"Mídias digitais";"Difícil";"ENEM";"2010";"20";"As misturas efervescentes, em pó ou comprimidos, são comuns para a administração de vitamina C ou de medicamentos para azia. Essa forma farmacêutica sólida foi desenvolvida para facilitar o transporte, aumentar a estabilidade de substâncias e, quando em solução, acelerar a absorção do fármaco pelo organismo. As matérias primas que atuam na efervescência são, em geral, o ácido tartárico ou ácido cítrico que reagem como um sal de caráter básico, como o bicarbonato de sódio (NaHCO3), quando em contato com a água. A partir do contato da mistura efervescente com a água, ocorre uma série de reações químicas simultâneas: liberação de íons, formação de ácido e liberação de gás carbônico – gerando a efervescência. As equações a seguir representam as etapas da reação da mistura efervescente na água, em que foram omitidos os estados de agregação dos reagentes, e H3A representa o ácido cítrico. I – NaHCO3 → NA+ + HCO3 II – H2CO3 ↔H2O + CO2 III – HCO3 + H+ ↔ H2CO3 IV – H3A ↔ 3H+ + A−";"IV, I, II e III.";"I, IV, III e II.";"IV, III, I e II.";"I, IV, II e III.";"IV, I, III e II.";"e";"A resposta correta é a alternativa E. IV, I, III e II."
