"id";"tipo";"disc";"tema";"subtema";"dif";"fonte";"ano";"xp";"enunciado";"a";"b";"c";"d";"e";"ok";"exp"
"ENEM_2022_Q022";"multipla";"Literatura";"Literatura Brasileira";"Reading comprehension";"Fácil";"ENEM";"2022";"10";"**TEXTO I** **Projeto Mural Eletrônico desenvolvido no INT, semelhante a um totem, promete tornar o acesso à informação disponível para todos** A inclusão de pessoas com deficiência se constituiu um dos principais desafios e preocupações para a sociedade ao longo das últimas décadas. E o uso da tecnologia tem se revelado um aliado fundamental em muitas iniciativas voltadas para essa área. Exemplo disso é uma das recentes criações do Instituto Nacional de Tecnologia (INT) – unidade de pesquisa do Ministério da Ciência, Tecnologia, Inovações e Comunicações (MCTIC). Ali, com o objetivo de que as diferenças entre pessoas não sejam sinônimo de obstáculos no acesso à informação ou na comunicação, engenheiros e tecnólogos vêm trabalhando no desenvolvimento do projeto Mural Eletrônico. O Mural Eletrônico nasceu da necessidade de promover a inclusão nas escolas. Com interface multimídia e interativa, todos têm a possibilidade de acessar o Mural Eletrônico. Por meio do equipamento, podem ser disponibilizados vídeos com Libras, leitura sonora de textos, que também estarão acessíveis em uma plataforma de braile dinâmico, ao lado do teclado. **KIFFER, D. Inclusão ampla e irrestita. Rio Pesquisa, n. 36, set. 2016 (adaptado).** **Texto II** **Projeto Surdonews, desenvolvido na UFRJ, garante acesso de surdos à informação e contribui para sua “inclusão cientifica”** Para não permitir que a falta de informação seja um fator para o isolamento e a inacessibilidade da comunidade surda, a jornalista e pesquisadora Roberta Savedra Schiaffino criou o projeto “Surdonews: montando os quebra-cabeças das notícias para o surdo”. Trata-se de uma página no Facebook, com notícias constantemente atualizadas e apresentadas por surdos em Libras, e veiculadas por meio de videos. A ideia de criar o projeto surgiu quando Roberta, ela própria surda profunda, ainda cursava o mestrado. Para isso, ela procurou traçar um diagnóstico do conhecimento informal entre as pessoas com surdez. Ela entrevistou cinquenta alunos surdos do ensino fundamental e viu que eles tinham muita dificuldade de ler, além de não captar a notícia falada. “Isso é muito grave, pois 90% do saber de um indivíduo vem do conhecimento informal, adquirido em feiras científicas, conversas, cinema, teatro, incluindo a mídia, por todas as suas possibilidades disseminadoras”, explica a pesquisadora. “Prezamos pelo conteúdo científico em nossas pautas. Contudo, independentemente disso, nosso principal trabalho é, além de informar e atualizar, fazer com que os textos não sejam empobrecidos no processo de ‘tradução’ e, sim, acessíveis”. **KIFFER, D. Comunicação sem barreiras. Rio Pesquisa, n. 37, dez. 2016 (adaptado).**";"Garantem a igualdade entre as pessoas.";"Foram criados por uma pesquisadora surda.";"Tiveram origem em um curso de pós-graduação.";"Estão circunscritos ao espaço institucional da escola.";"Têm como objetivo a disseminação do conhecimento.";"e";"A resposta correta é a alternativa E. Têm como objetivo a disseminação do conhecimento."
"ENEM_2022_Q023";"multipla";"Literatura";"Literatura Brasileira";"Análise sintática";"Fácil";"ENEM";"2022";"10";"Mas seu olhar verde, inconfundível, impressionante, iluminava com sua luz misteriosa as sombrias arcadas superciliares, que pareciam queimadas por ela, dizia logo a sua origem cruzada e decantada através das misérias e dos orgulhos de homens de aventura, contadores de histórias fantásticas, e de mulheres caladas e sofredoras que acompanhavam os maridos e amantes através das matas intermináveis, expostas às febres, às feras, às cobras do sertão indecifrável, ameaçador e sem fim, que elas percorriam com a ambição única de um “pouso” onde pudessem viver, por alguns dias, a vida ilusória de família e de lar, sempre no encalço dos homens, enfebrados pela procura do ouro e do diamante. PENNA, C. **Fronteira**. Rio de Janeiro: Tecnoprint, s/d.";"Caracterização da personagem como mestiça.";"Construção do enredo de conquistas da família.";"Relação conflituosa das mulheres e seus maridos.";"Nostalgia do desejo de viver como os antepassados.";"Marca de antigos sofrimentos no fluxo de consciência.";"e";"A resposta correta é a alternativa E. Marca de antigos sofrimentos no fluxo de consciência."
"ENEM_2022_Q024";"multipla";"História";"Língua Estrangeira (Inglês)";"Arte contemporânea";"Fácil";"ENEM";"2022";"10";"**O complexo de falar difícil** O que importa realmente é que o(a) detentor(a) do notável saber jurídico saiba quando e como deve fazer uso desse português versão 2.0, até porque não tem necessidade de alguém entrar numa padaria de manhã com aquela cara de sono falando o seguinte: “Por obséquio, Vossa Senhoria teria a hipotética possibilidade de estabelecer com minha pessoa uma relação de compra e venda, mediante as imposições dos códigos Civil e do Consumidor, para que seja possível a obtenção de 10 pãezinhos em temperatura estável para que a relação pecuniária no valor de R$ 5,00, seja plenamente legitima e capaz de saciar minha fome matinal?” O problema é que temos uma cultura de valorizar quem demonstra ser inteligente ao invés de valorizar quem é. Pela nossa lógica, todo mundo que fala difícil tende a ser mais inteligente do que quem valoriza o simples, e 99,9% das pessoas que estivessem na padaria iriam ficar boquiabertas se alguém fizesse uso das palavras que eu disse acima em plenas 7 da manhã em vez de dizer: “Bom dia! O senhor poderia me vender cinco reais de pão francês?”. Agora entramos na parte interessante: o que realmente é falar difícil? Simplesmente fazer uso de palavras que a maioria não faz ideia do que seja é um ato de falar difícil? Eu penso que não, mas é assim que muita gente age. Falar difícil é fazer uso do simples, mas com coerência e coesão, deixar tudo amarradinho gramaticamente falando. Falar difícil pode fazer alguém parecer inteligente, mas não por muito tempo. É claro que em alguns momentos na verdade vários não temos como fugir do português rebuscado, do juridiquês propriamente dito, como no caso de documentos jurídicos entre outros. **ARAÚJO, H. Disponível em: https://diariojurista.com.br. Acesso em: 20 nov. 2021 (adaptado).**";"Se ter um notável saber jurídico.";"Valorização da inteligência do falante.";"Falar difícil para demonstrar inteligência.";"Coesão e da coerência em documentos jurídicos.";"Adequação da linguagem à situação de comunicação.";"e";"A resposta correta é a alternativa E. Adequação da linguagem à situação de comunicação."
"ENEM_2022_Q025";"multipla";"Português";"Comunicação e Tecnologia";"Análise sintática";"Fácil";"ENEM";"2022";"10";"A conquista da medalha de prata por Rayssa Leal, no _skate street_ nos Jogos Olímpicos, é exemplo da representatividade feminina no esporte, avalia a âncora do jornal da rede de televisão da CNN. A apresentadora, que também anda de skate, celebrou a vitória da brasileira, que entrou para a história como a atleta mais nova a subir num pódio defendendo o Brasil. “Essa representatividade do esporte nos Jogos faz pensarmos que não temos que ficar nos encaixando em nenhum lugar. Posso gostar de passar notícia e, mesmo assim, gostar de skate, subir montanha, mergulhar, andar de bike, fazer yoga”. Temos que parar de ficar enquadrando as pessoas dentro das regras. A gente vive num padrão no qual a menina ganha boneca, mas por que também não fazer um esporte de aventura? Por que o homem pode se machucar, cair de joelhos, e a menina tem que estar sempre lindinha dentro de um padrão? Acabamos limitando os talentos das pessoas”, afirmou a jornalista, sobre a prática do skate por mulheres. **Disponível em: www.cnnbrasil.com.br. Acesso em: 31 out. 2021 (adaptado).**";"Conciliação do jornalismo com a prática do skate.";"Inserção das mulheres na modalidade skate street.";"Desconstrução da noção do skate como modalidade masculina.";"Vanguarda de ser a atleta mais jovem a subir no pódio olímpico";"Conquista de medalha nos Jogos Olímpicos de Tóquio.";"c";"A resposta correta é a alternativa C. Desconstrução da noção do skate como modalidade masculina."
"ENEM_2022_Q026";"multipla";"Inglês";"Língua Estrangeira (Inglês)";"Análise sintática";"Médio";"ENEM";"2022";"15";"**Assentamento** Assentamento Zanza daqui Zanza pra acolá Fim de feira, periferia afora A cidade não mora mais em mim Francisco, Serafim Vamos embora Ver o capim Ver o baobá Vamos ver a campina quando flora A piracema, rios contravim Binho, Bel, Bia, Quim Vamos embora Quando eu morrer Cansado de guerra Morro de bem Com a minha terra: Cana, caqui Inhame, abóbora Onde só vento se semeava outrora Amplidão, nação, sertão sem fim Ó Manuel, Miguilim Vamos embora **BUARQUE, C. As cidades. Rio de Janeiro: RCA, 1998 (fragmento).**";"“Zanza pra acolá”.";"“Fim de feira, periferia afora”.";"“A cidade não mora mais em mim”.";"Onde só vento se semeava outrora”.";"“Ó Manuel, Miguilim”.";"c";"A resposta correta é a alternativa C. “A cidade não mora mais em mim”."
"ENEM_2022_Q027";"multipla";"Literatura";"Literatura Portuguesa";"Análise sintática";"Médio";"ENEM";"2022";"15";"![](https://enem.dev/2022/questions/27/033b9d75-d730-4b7f-abfd-79a09bc6c18b.png) Disponível em: http://viva-porto.pt. Acesso em: 24 nov. 2021 (adaptado).";"Identificação de distinções entre mulheres e homens.";"Revisão de representações estereotipadas de gênero.";"Adoção de medidas preventivas de combate ao sexismo.";"Ratificação de comportamentos femininos e masculinos.";"Retomada de opiniões a respeito da diversidade dos papéis sociais.";"b";"A resposta correta é a alternativa B. Revisão de representações estereotipadas de gênero."
"ENEM_2022_Q028";"multipla";"Inglês";"Língua Estrangeira (Inglês)";"Coesão e coerência";"Médio";"ENEM";"2022";"15";"**As línguas silenciadas do Brasil** Para aprender a língua de seu povo, o professor Txaywa Pataxó, de 29 anos, precisou estudar os fatores que, por diversas vezes, quase provocaram a extinção da língua patxôhã. Mergulhou na história do Brasil e descobriu fatos violentos que dispersaram os pataxós, forçados a abandonar a própria língua para escapar da perseguição. “Os pataxós se espalharam, principalmente, depois do Fogo de 1951. Queimaram tudo e expulsaram a gente das nossas terras. Isso constrange o nosso povo até hoje”, conta Txaywa, estudante da Universidade Federal de Minas Gerais e professor na aldeia Barra Velha, região de Porto Seguro (BA). Mais de quatro décadas depois, membros da etnia retornaram ao antigo local e iniciaram um movimento de recuperação da língua patxôhã. Os filhos de Sameary Pataxó já são fluentes — e ela, que se mudou quando já era adulta para a aldeia, tenta aprender um pouco com eles. “É a nossa identidade. Você diz quem você é por meio da sua língua”, afirma a professora de ensino fundamental sobre a importância de restaurar a língua dos pataxós. O patxôhã está entre as línguas indígenas faladas no Brasil: o IBGE estimou 274 línguas no último censo. A publicação Povos indígenas no Brasil 2011/2016, do Instituto Socioambiental, calcula 160. Antes da chegada dos portugueses, elas totalizavam mais de mil. **Disponível em: https://brasil.elpais.com. Acesso em: 11 jun. 2019 (adaptado).**";"Denuncia o processo de perseguição histórica sofrida pelos povos indígenas.";"Conjuga o ato de resistência étnica à preservação da memória cultural.";"Associa a preservação linguística ao campo da pesquisa acadêmica.";"Estimula o retorno de povos indígenas a suas terras de origem.";"Aumenta o número de línguas indígenas faladas no Brasil.";"b";"A resposta correta é a alternativa B. Conjuga o ato de resistência étnica à preservação da memória cultural."
"ENEM_2022_Q029";"multipla";"Literatura";"Literatura Portuguesa";"Arte contemporânea";"Médio";"ENEM";"2022";"15";"**Esaú e Jacó** Bárbara entrou, enquanto o pai pegou da viola e passou ao patamar de pedra, à porta da esquerda. Era uma criaturinha leve e breve, saia bordada, chinelinha no pé. Não se lhe podia negar um corpo airoso. Os cabelos, apanhados no alto da cabeça por um pedaço de fita enxovalhada, faziam-lhe um solidéu natural, cuja borla era suprida por um raminho de arruda. Já vai nisto um pouco de sacerdotisa. O mistério estava nos olhos. Estes eram opacos, não sempre nem tanto que não fossem também lúcidos e agudos, e neste último estado eram igualmente compridos; tão compridos e tão agudos que entravam pela gente abaixo, revolviam o coração e tornavam cá fora, prontos para nova entrada e outro revolvimento. Não te minto dizendo que as duas sentiram tal ou qual fascinação. Bárbara interrogou-as; Natividade disse ao que vinha e entregou-lhe os retratos dos filhos e os cabelos cortados, por lhe haverem dito que bastava. – Basta, confirmou Bárbara. Os meninos são seus filhos? – São. ASSIS, M. **Obra completa**. Rio de Janeiro: Nova Aguilar, 1994.";"Modo de vestir dos moradores do morro carioca.";"Senso prático em relação às oportunidades de renda.";"Mistério que cerca as clientes de práticas de vidência.";"Misto de singeleza e astúcia dos gestos da personagem.";"Interesse do narrador pelas figuras femininas ambíguas.";"d";"A resposta correta é a alternativa D. Misto de singeleza e astúcia dos gestos da personagem."
"ENEM_2022_Q030";"multipla";"Português";"Interpretação e Produção de Texto";"Reading comprehension";"Médio";"ENEM";"2022";"15";"A senhora manifestava-se por atos, por gestos, e sobretudo por um certo silêncio, que amargava, que esfolava. Porém desmoralizar escancaradamente o marido, não era com ela.\[…\] As negras receberam ordem para meter no serviço a gente do tal compadre Silveira: as cunhadas, ao fuso; os cunhados, ao campo, tratar do gado com os vaqueiros; a mulher e as irmãs, que se ocupassem da ninhada. Margarida não tivera filhos, e como os desejasse com a força de suas vontades, tratava sempre bem aos pequenitos e às mães que os estavam criando. Não era isso uma sentimentalidade cristã, uma ternura, era o egoísta e cru instinto da maternidade, obrando por mera simpatia carnal. Quanto ao pai do lote (referia-se ao Antônio), esse que fosse ajudar ao vaqueiro das bestas. Ordens dadas, o Quinquim referendava. Cada um moralizava o outro, para moralizar-se. PAIVA, M. O. **Dona Guidinha do Poço**. Rio de Janeiro: Tecnoprint, s/d";"Capitalista, marcado pela distribuição funcional do trabalho.";"Liberal, buscando a igualdade entre pessoas escravizadas e livres.";"Científico, considerando o ser humano como um fenômeno biológico.";"Religioso, fundamentado na fé e na aceitação dos dogmas do cristianismo";"Afetivo, manifesto na determinação de acolher familiares e no respeito mútuo";"c";"A resposta correta é a alternativa C. Científico, considerando o ser humano como um fenômeno biológico."
"ENEM_2022_Q031";"multipla";"Inglês";"Língua Estrangeira (Inglês)";"Mídias digitais";"Médio";"ENEM";"2022";"15";"Era o êxodo da seca de 1898. Uma ressurreição de cemitérios antigos — esqueletos redivivos, com o aspecto terroso e o fedor das covas podres. Os fantasmas estropiados como que iam dançando, de tão trôpegos e trêmulos, num passo arrastado de quem leva as pernas, em vez de ser levado por elas. Andavam devagar, olhando para trás, como quem quer voltar. Não tinham pressa em chegar, porque não sabiam aonde iam. Expulsos de seu paraíso por espadas de fogo, iam, ao acaso, em descaminhos, no arrastão dos maus fados. Fugiam do sol e o sol guiava-os nesse forçado nomadismo. Adelgaçados na magreira cômica, cresciam, como se o vento os levantasse. E os braços afinados desciam-lhes aos joelhos, de mãos abanando. Vinham escoteiros. Menos os hidrópicos — de ascite consecutiva à alimentação tóxica — com os fardos das barrigas alarmantes. Não tinham sexo, nem idade, nem condição nenhuma. Eram os retirantes. Nada mais. ALMEIDA, J. A. **A bagaceira**. Rio de Janeiro: J. Olympio, 1978.";"Desenho cru da realidade dramática dos retirantes.";"Indefinição dos espaços para efeito de generalização.";"Análise psicológica da reação dos personagens à seca.";"Engajamento político do narrador ante as desigualdades.";"Contemplação lírica da paisagem transformada em alegoria.";"a";"A resposta correta é a alternativa A. Desenho cru da realidade dramática dos retirantes."
